sales_order_id,item_number,customer_id,material_id,order_date,requested_delivery_date,order_quantity,net_value,currency,sales_org,plant
SO00000278,000010,C001022,MAT010153,2023-01-05,2023-01-24,58,12736.84,USD,SO01,P003
SO00000279,000010,C001048,MAT010170,2023-01-05,2023-01-31,5,6523.29,USD,SO01,P003
SO00000280,000010,C001007,MAT010168,2023-01-05,2023-01-21,18,40032.09,USD,SO01,P002
SO00000281,000010,C001001,MAT010197,2023-01-05,2023-01-22,29,12447.95,USD,SO01,P003
SO00000282,000010,C001039,MAT010082,2023-01-05,2023-01-28,36,33739.16,USD,SO03,P003
SO00000283,000010,C001041,MAT010119,2023-01-05,2023-01-13,74,66490.19,USD,SO02,P002
SO00000284,000010,C001001,MAT010095,2023-01-05,2023-01-23,20,6018.71,USD,SO03,P001
SO00000285,000010,C001011,MAT010181,2023-01-05,2023-01-21,30,40534.54,USD,SO01,P003
SO00000286,000010,C001010,MAT010126,2023-01-05,2023-01-18,52,34050.28,USD,SO03,P001
SO00000287,000010,C001024,MAT010022,2023-01-06,2023-02-04,62,37876.68,USD,SO03,P003
SO00000288,000010,C001039,MAT010124,2023-01-06,2023-01-22,13,9986.64,USD,SO01,P003
SO00000289,000010,C001008,MAT010088,2023-01-06,2023-01-14,74,113086.04,USD,SO02,P002
SO00000290,000010,C001032,MAT010163,2023-01-06,2023-01-16,56,95963.39,USD,SO01,P003
SO00000291,000010,C001046,MAT010007,2023-01-06,2023-01-13,84,80713.84,USD,SO03,P003
SO00000292,000010,C001035,MAT010126,2023-01-06,2023-01-29,49,21013.04,USD,SO01,P002
SO00000293,000010,C001033,MAT010140,2023-01-06,2023-01-23,70,90231.21,USD,SO03,P003
SO00000294,000010,C001001,MAT010069,2023-01-06,2023-02-03,29,35440.71,USD,SO03,P002
SO00000295,000010,C001004,MAT010002,2023-01-06,2023-01-31,58,36100.97,USD,SO03,P001
SO00000296,000010,C001007,MAT010106,2023-01-06,2023-01-25,29,36839.72,USD,SO01,P001
SO00000297,000010,C001029,MAT010184,2023-01-06,2023-01-31,44,32190.23,USD,SO03,P001
SO00000298,000010,C001041,MAT010093,2023-01-06,2023-01-15,71,69982.03,USD,SO02,P003
SO00000299,000010,C001021,MAT010010,2023-01-06,2023-01-17,56,106617.66,USD,SO01,P002
SO00000300,000010,C001014,MAT010182,2023-01-06,2023-01-25,72,54723.55,USD,SO03,P003
SO00000301,000010,C001036,MAT010062,2023-01-06,2023-02-05,26,5607.22,USD,SO03,P001
SO00000302,000010,C001038,MAT010047,2023-01-06,2023-01-26,32,5915.33,USD,SO02,P003
SO00000303,000010,C001017,MAT010121,2023-01-06,2023-02-03,74,8447.2,USD,SO02,P002
SO00000304,000010,C001006,MAT010154,2023-01-06,2023-01-23,47,54569.0,USD,SO02,P003
SO00000305,000010,C001002,MAT010130,2023-01-06,2023-01-22,84,49881.44,USD,SO01,P002
SO00000306,000010,C001016,MAT010048,2023-01-06,2023-01-27,79,133484.84,USD,SO03,P001
SO00000307,000010,C001017,MAT010122,2023-01-06,2023-01-20,57,20011.39,USD,SO01,P003
SO00000308,000010,C001042,MAT010074,2023-01-06,2023-02-05,48,19279.7,USD,SO01,P001
SO00000309,000010,C001047,MAT010058,2023-01-06,2023-02-01,95,100965.02,USD,SO01,P002
SO00000310,000010,C001037,MAT010100,2023-01-06,2023-01-16,2,2096.04,USD,SO02,P002
SO00000311,000010,C001016,MAT010054,2023-01-06,2023-01-19,61,73503.85,USD,SO03,P003
SO00000312,000010,C001034,MAT010093,2023-01-06,2023-01-29,28,23520.34,USD,SO02,P003
SO00000313,000010,C001009,MAT010153,2023-01-06,2023-01-17,62,15359.07,USD,SO03,P003
SO00000314,000010,C001045,MAT010039,2023-01-06,2023-01-31,86,48807.13,USD,SO03,P003
SO00000315,000010,C001043,MAT010064,2023-01-06,2023-01-14,6,1498.48,USD,SO02,P001
SO00000316,000010,C001016,MAT010194,2023-01-06,2023-01-14,90,134406.04,USD,SO02,P003
SO00000317,000010,C001028,MAT010108,2023-01-06,2023-02-03,2,1777.41,USD,SO02,P003
SO00000318,000010,C001007,MAT010126,2023-01-06,2023-01-16,85,47868.85,USD,SO01,P002
SO00000319,000010,C001015,MAT010029,2023-01-06,2023-01-25,84,121961.8,USD,SO03,P003
SO00000320,000010,C001000,MAT010131,2023-01-06,2023-01-28,13,23339.98,USD,SO03,P003
SO00000321,000010,C001022,MAT010049,2023-01-06,2023-01-29,12,5001.01,USD,SO02,P003
SO00000322,000010,C001030,MAT010147,2023-01-06,2023-01-20,92,84900.36,USD,SO03,P002
SO00000323,000010,C001038,MAT010121,2023-01-06,2023-02-05,43,6848.98,USD,SO01,P001
SO00000324,000010,C001044,MAT010009,2023-01-06,2023-01-24,45,38421.56,USD,SO03,P002
SO00000325,000010,C001004,MAT010189,2023-01-06,2023-01-29,31,43150.28,USD,SO02,P001
SO00000326,000010,C001001,MAT010060,2023-01-06,2023-01-25,81,39187.48,USD,SO01,P003
SO00000327,000010,C001022,MAT010166,2023-01-06,2023-01-23,36,45751.74,USD,SO02,P003
SO00000328,000010,C001046,MAT010005,2023-01-06,2023-01-25,18,9769.03,USD,SO03,P003
SO00000329,000010,C001015,MAT010009,2023-01-06,2023-02-03,79,75356.64,USD,SO01,P002
SO00000330,000010,C001006,MAT010179,2023-01-06,2023-01-26,31,13263.32,USD,SO02,P003
SO00000331,000010,C001046,MAT010081,2023-01-06,2023-01-17,43,46803.73,USD,SO01,P003
SO00000332,000010,C001045,MAT010138,2023-01-06,2023-02-03,18,34524.22,USD,SO01,P001
SO00000333,000010,C001006,MAT010048,2023-01-06,2023-01-29,40,62432.9,USD,SO01,P002
SO00000334,000010,C001021,MAT010110,2023-01-06,2023-01-31,99,131760.52,USD,SO01,P002
SO00000335,000010,C001015,MAT010177,2023-01-06,2023-02-05,9,6672.0,USD,SO01,P001
SO00000336,000010,C001031,MAT010011,2023-01-06,2023-01-17,41,18630.54,USD,SO03,P001
SO00000337,000010,C001004,MAT010110,2023-01-06,2023-01-26,98,151618.05,USD,SO02,P002
SO00000338,000010,C001027,MAT010030,2023-01-06,2023-02-02,57,9555.65,USD,SO03,P002
SO00000339,000010,C001006,MAT010155,2023-01-06,2023-01-16,20,26989.13,USD,SO01,P001
SO00000340,000010,C001039,MAT010164,2023-01-06,2023-02-01,4,4710.34,USD,SO03,P002
SO00000341,000010,C001016,MAT010076,2023-01-06,2023-01-20,78,142008.1,USD,SO03,P001
SO00000342,000010,C001043,MAT010146,2023-01-06,2023-01-24,30,52542.44,USD,SO01,P003
SO00000343,000010,C001010,MAT010179,2023-01-06,2023-01-29,100,40030.82,USD,SO03,P002
SO00000344,000010,C001026,MAT010126,2023-01-06,2023-01-18,92,63493.0,USD,SO02,P002
SO00000345,000010,C001025,MAT010180,2023-01-06,2023-01-19,61,24126.29,USD,SO01,P001
SO00000346,000010,C001047,MAT010140,2023-01-06,2023-01-13,53,77483.32,USD,SO02,P002
SO00000347,000010,C001034,MAT010016,2023-01-06,2023-01-19,29,1545.19,USD,SO01,P001
SO00000348,000010,C001020,MAT010074,2023-01-06,2023-01-27,23,15839.89,USD,SO03,P002
SO00000349,000010,C001039,MAT010052,2023-01-06,2023-01-27,89,92112.43,USD,SO01,P002
SO00000350,000010,C001015,MAT010025,2023-01-06,2023-02-01,52,84819.27,USD,SO03,P002
SO00000351,000010,C001020,MAT010083,2023-01-06,2023-02-01,93,39177.38,USD,SO03,P003
SO00000352,000010,C001011,MAT010031,2023-01-06,2023-02-02,77,18797.69,USD,SO03,P001
SO00000353,000010,C001005,MAT010171,2023-01-06,2023-01-27,67,72847.16,USD,SO01,P001
SO00000354,000010,C001034,MAT010038,2023-01-06,2023-02-05,67,118306.66,USD,SO01,P003
SO00000355,000010,C001023,MAT010081,2023-01-06,2023-02-02,50,57078.46,USD,SO01,P001
SO00000356,000010,C001036,MAT010130,2023-01-06,2023-01-22,38,32459.47,USD,SO02,P002
SO00000357,000010,C001019,MAT010062,2023-01-09,2023-01-17,55,9729.69,USD,SO03,P003
SO00000358,000010,C001049,MAT010091,2023-01-09,2023-02-05,19,6847.34,USD,SO02,P001
SO00000359,000010,C001012,MAT010036,2023-01-09,2023-01-21,93,46984.48,USD,SO03,P003
SO00000360,000010,C001024,MAT010051,2023-01-09,2023-01-29,70,47544.87,USD,SO02,P002
SO00000361,000010,C001037,MAT010177,2023-01-09,2023-02-03,4,2207.26,USD,SO03,P001
SO00000362,000010,C001048,MAT010010,2023-01-09,2023-01-26,59,67074.24,USD,SO03,P003
SO00000363,000010,C001034,MAT010066,2023-01-09,2023-02-07,92,7103.49,USD,SO03,P001
SO00000364,000010,C001034,MAT010163,2023-01-09,2023-01-30,12,15922.24,USD,SO03,P002
SO00000365,000010,C001032,MAT010058,2023-01-09,2023-01-28,11,17302.5,USD,SO03,P003
SO00000366,000010,C001010,MAT010112,2023-01-09,2023-01-28,79,25033.02,USD,SO03,P002
SO00000367,000010,C001023,MAT010087,2023-01-09,2023-01-26,6,4231.87,USD,SO03,P003
SO00000368,000010,C001021,MAT010093,2023-01-09,2023-01-20,20,16178.89,USD,SO01,P003
SO00000369,000010,C001009,MAT010051,2023-01-09,2023-01-25,7,6031.51,USD,SO03,P002
SO00000370,000010,C001038,MAT010159,2023-01-09,2023-01-19,37,70213.98,USD,SO01,P001
SO00000371,000010,C001000,MAT010043,2023-01-09,2023-01-24,1,333.89,USD,SO01,P002
SO00000372,000010,C001018,MAT010001,2023-01-09,2023-02-02,64,49883.71,USD,SO01,P003
SO00000373,000010,C001044,MAT010012,2023-01-09,2023-02-03,64,41308.31,USD,SO03,P002
SO00000374,000010,C001007,MAT010199,2023-01-09,2023-01-18,59,19188.83,USD,SO03,P003
SO00000375,000010,C001041,MAT010117,2023-01-09,2023-02-02,1,1363.64,USD,SO02,P003
SO00000376,000010,C001040,MAT010053,2023-01-09,2023-01-22,81,2106.34,USD,SO01,P001
SO00000377,000010,C001048,MAT010128,2023-01-09,2023-01-27,19,21883.96,USD,SO01,P001
SO00000378,000010,C001025,MAT010140,2023-01-09,2023-02-04,5,6887.25,USD,SO02,P002
SO00000379,000010,C001041,MAT010182,2023-01-09,2023-01-29,12,7907.88,USD,SO01,P001
SO00000380,000010,C001048,MAT010014,2023-01-09,2023-02-06,87,110608.19,USD,SO03,P003
SO00000381,000010,C001005,MAT010182,2023-01-09,2023-02-02,77,78054.99,USD,SO01,P002
SO00000382,000010,C001034,MAT010047,2023-01-09,2023-01-17,96,26796.69,USD,SO01,P002
SO00000383,000010,C001020,MAT010113,2023-01-09,2023-01-28,42,33146.23,USD,SO01,P002
SO00000384,000010,C001024,MAT010021,2023-01-09,2023-01-31,71,84558.39,USD,SO01,P001
SO00000385,000010,C001031,MAT010139,2023-01-09,2023-01-26,89,187231.14,USD,SO03,P002
SO00000386,000010,C001024,MAT010091,2023-01-09,2023-01-22,68,20022.05,USD,SO03,P001
SO00000387,000010,C001001,MAT010053,2023-01-09,2023-02-05,14,367.46,USD,SO03,P001
SO00000388,000010,C001041,MAT010012,2023-01-09,2023-02-04,62,56776.3,USD,SO03,P002
SO00000389,000010,C001039,MAT010140,2023-01-09,2023-01-26,55,72989.1,USD,SO02,P003
SO00000390,000010,C001027,MAT010088,2023-01-09,2023-01-27,74,166262.95,USD,SO01,P003
SO00000391,000010,C001008,MAT010136,2023-01-09,2023-02-08,73,91918.05,USD,SO03,P002
SO00000392,000010,C001023,MAT010110,2023-01-09,2023-02-04,64,138031.13,USD,SO01,P003
SO00000393,000010,C001030,MAT010020,2023-01-09,2023-01-16,38,36197.42,USD,SO01,P001
SO00000394,000010,C001028,MAT010105,2023-01-09,2023-01-19,60,50766.33,USD,SO03,P001
SO00000395,000010,C001020,MAT010168,2023-01-09,2023-01-29,79,176207.48,USD,SO01,P002
SO00000396,000010,C001035,MAT010094,2023-01-09,2023-02-05,45,72498.74,USD,SO01,P001
SO00000397,000010,C001021,MAT010094,2023-01-09,2023-01-25,82,100118.61,USD,SO02,P001
SO00000398,000010,C001004,MAT010161,2023-01-09,2023-02-02,40,44544.33,USD,SO02,P001
SO00000399,000010,C001015,MAT010051,2023-01-09,2023-01-26,15,15487.68,USD,SO02,P003
SO00000400,000010,C001042,MAT010070,2023-01-09,2023-01-16,73,30318.67,USD,SO01,P001
SO00000401,000010,C001025,MAT010099,2023-01-09,2023-02-06,43,9226.91,USD,SO02,P002
SO00000402,000010,C001041,MAT010177,2023-01-09,2023-01-31,5,3927.78,USD,SO01,P003
SO00000403,000010,C001031,MAT010188,2023-01-09,2023-02-02,59,92904.87,USD,SO02,P002
SO00000404,000010,C001011,MAT010081,2023-01-09,2023-01-17,53,77809.21,USD,SO03,P002
SO00000405,000010,C001001,MAT010069,2023-01-09,2023-01-26,73,136606.79,USD,SO03,P003
SO00000406,000010,C001002,MAT010104,2023-01-09,2023-02-06,3,2714.22,USD,SO02,P002
SO00000407,000010,C001002,MAT010184,2023-01-09,2023-01-24,9,12392.49,USD,SO01,P002
SO00000408,000010,C001013,MAT010035,2023-01-09,2023-01-21,49,66433.94,USD,SO03,P003
SO00000409,000010,C001039,MAT010162,2023-01-09,2023-01-19,50,49617.72,USD,SO02,P003
SO00000410,000010,C001026,MAT010166,2023-01-09,2023-01-24,41,74073.3,USD,SO02,P001
SO00000411,000010,C001037,MAT010158,2023-01-09,2023-01-27,64,101929.28,USD,SO02,P002
SO00000412,000010,C001047,MAT010030,2023-01-09,2023-01-21,28,4073.71,USD,SO01,P002
SO00000413,000010,C001014,MAT010184,2023-01-09,2023-01-18,5,6186.96,USD,SO02,P003
SO00000414,000010,C001035,MAT010183,2023-01-09,2023-02-01,4,2229.24,USD,SO01,P001
SO00000415,000010,C001046,MAT010131,2023-01-09,2023-02-08,44,79851.47,USD,SO03,P002
SO00000416,000010,C001006,MAT010053,2023-01-09,2023-01-19,100,2196.1,USD,SO03,P003
SO00000417,000010,C001040,MAT010197,2023-01-10,2023-01-31,27,16781.24,USD,SO02,P003
SO00000418,000010,C001021,MAT010148,2023-01-10,2023-01-26,67,20991.71,USD,SO01,P003
SO00000419,000010,C001026,MAT010064,2023-01-10,2023-01-27,77,29288.77,USD,SO02,P001
SO00000420,000010,C001042,MAT010027,2023-01-10,2023-02-07,14,12664.84,USD,SO03,P002
SO00000421,000010,C001046,MAT010176,2023-01-10,2023-01-26,3,2751.02,USD,SO03,P001
SO00000422,000010,C001008,MAT010047,2023-01-10,2023-01-26,42,8770.03,USD,SO02,P003
SO00000423,000010,C001027,MAT010003,2023-01-10,2023-02-07,41,49157.45,USD,SO01,P002
SO00000424,000010,C001010,MAT010099,2023-01-10,2023-01-20,20,2639.52,USD,SO01,P003
SO00000425,000010,C001024,MAT010097,2023-01-10,2023-01-23,72,60228.23,USD,SO03,P002
SO00000426,000010,C001038,MAT010110,2023-01-10,2023-01-21,71,109827.81,USD,SO03,P002
SO00000427,000010,C001028,MAT010182,2023-01-10,2023-01-19,74,58587.16,USD,SO02,P003
SO00000428,000010,C001010,MAT010099,2023-01-10,2023-01-18,44,7865.59,USD,SO01,P001
SO00000429,000010,C001024,MAT010042,2023-01-10,2023-01-18,61,127520.88,USD,SO01,P002
SO00000430,000010,C001011,MAT010131,2023-01-10,2023-01-29,7,6942.32,USD,SO01,P003
SO00000431,000010,C001000,MAT010120,2023-01-10,2023-02-06,77,114505.71,USD,SO03,P003
SO00000432,000010,C001039,MAT010136,2023-01-10,2023-01-26,58,79200.48,USD,SO02,P001
SO00000433,000010,C001018,MAT010041,2023-01-10,2023-02-03,92,54811.15,USD,SO01,P002
SO00000434,000010,C001001,MAT010027,2023-01-10,2023-02-08,73,48253.76,USD,SO02,P001
SO00000435,000010,C001035,MAT010106,2023-01-10,2023-02-06,59,68226.81,USD,SO03,P002
SO00000436,000010,C001041,MAT010157,2023-01-10,2023-01-24,61,53378.11,USD,SO01,P003
SO00000437,000010,C001032,MAT010152,2023-01-10,2023-01-29,34,19975.51,USD,SO01,P003
SO00000438,000010,C001003,MAT010036,2023-01-10,2023-01-27,86,38250.07,USD,SO02,P002
SO00000439,000010,C001017,MAT010129,2023-01-10,2023-01-20,4,150.8,USD,SO02,P002
SO00000440,000010,C001042,MAT010134,2023-01-10,2023-01-26,60,31350.87,USD,SO02,P003
SO00000441,000010,C001005,MAT010052,2023-01-10,2023-01-20,74,64467.22,USD,SO02,P003
SO00000442,000010,C001028,MAT010144,2023-01-10,2023-02-06,14,17357.72,USD,SO01,P002
SO00000443,000010,C001030,MAT010002,2023-01-10,2023-02-04,69,35468.25,USD,SO02,P001
SO00000444,000010,C001042,MAT010041,2023-01-10,2023-01-22,80,33072.27,USD,SO02,P002
SO00000445,000010,C001003,MAT010110,2023-01-10,2023-02-08,9,14171.1,USD,SO03,P002
SO00000446,000010,C001049,MAT010146,2023-01-10,2023-01-27,56,90760.88,USD,SO03,P003
SO00000447,000010,C001000,MAT010100,2023-01-10,2023-02-07,31,28122.47,USD,SO01,P003
SO00000448,000010,C001029,MAT010175,2023-01-10,2023-02-01,92,158087.36,USD,SO01,P003
SO00000449,000010,C001030,MAT010045,2023-01-10,2023-02-03,77,93117.59,USD,SO01,P002
SO00000450,000010,C001039,MAT010096,2023-01-10,2023-01-29,23,24227.05,USD,SO01,P003
SO00000451,000010,C001010,MAT010059,2023-01-10,2023-02-05,14,4584.95,USD,SO02,P002
SO00000452,000010,C001027,MAT010115,2023-01-10,2023-01-18,64,106570.08,USD,SO01,P001
SO00000453,000010,C001016,MAT010167,2023-01-10,2023-02-06,18,18604.93,USD,SO01,P001
SO00000454,000010,C001016,MAT010091,2023-01-10,2023-02-03,85,23688.2,USD,SO02,P002
SO00000455,000010,C001025,MAT010182,2023-01-10,2023-01-23,79,80384.91,USD,SO01,P003
SO00000456,000010,C001013,MAT010185,2023-01-10,2023-02-07,41,31371.11,USD,SO02,P002
SO00000457,000010,C001047,MAT010069,2023-01-10,2023-01-28,92,199073.76,USD,SO01,P003
SO00000458,000010,C001004,MAT010049,2023-01-10,2023-02-02,2,1152.83,USD,SO02,P001
SO00000459,000010,C001042,MAT010082,2023-01-10,2023-02-03,38,19051.64,USD,SO01,P001
SO00000460,000010,C001002,MAT010004,2023-01-10,2023-01-28,91,83855.33,USD,SO01,P002
SO00000461,000010,C001029,MAT010150,2023-01-10,2023-02-08,4,245.27,USD,SO03,P002
SO00000462,000010,C001007,MAT010127,2023-01-10,2023-01-29,81,9363.26,USD,SO02,P002
SO00000463,000010,C001046,MAT010017,2023-01-10,2023-02-07,56,90874.4,USD,SO01,P002
SO00000464,000010,C001034,MAT010018,2023-01-10,2023-01-29,18,12762.49,USD,SO02,P002
SO00000465,000010,C001020,MAT010081,2023-01-10,2023-02-07,20,19219.87,USD,SO01,P001
SO00000466,000010,C001049,MAT010164,2023-01-10,2023-01-17,2,1390.06,USD,SO01,P003
SO00000467,000010,C001010,MAT010194,2023-01-10,2023-01-21,63,96523.99,USD,SO01,P001
SO00000468,000010,C001024,MAT010073,2023-01-10,2023-01-31,83,62494.24,USD,SO03,P003
SO00000469,000010,C001013,MAT010018,2023-01-10,2023-01-31,55,54261.75,USD,SO03,P002
SO00000470,000010,C001005,MAT010053,2023-01-10,2023-01-29,71,2173.66,USD,SO02,P001
SO00000471,000010,C001036,MAT010010,2023-01-10,2023-01-17,24,36294.16,USD,SO03,P002
SO00000472,000010,C001005,MAT010033,2023-01-10,2023-02-02,94,12920.18,USD,SO02,P002
SO00000473,000010,C001030,MAT010045,2023-01-10,2023-01-18,70,91581.21,USD,SO01,P003
SO00000474,000010,C001046,MAT010021,2023-01-10,2023-01-20,62,121667.75,USD,SO03,P002
SO00000475,000010,C001039,MAT010073,2023-01-11,2023-02-03,19,13679.1,USD,SO02,P002
SO00000476,000010,C001027,MAT010074,2023-01-11,2023-02-06,67,24972.05,USD,SO01,P001
SO00000477,000010,C001038,MAT010004,2023-01-11,2023-02-08,61,58887.73,USD,SO03,P001
SO00000478,000010,C001020,MAT010010,2023-01-11,2023-02-05,88,153705.69,USD,SO02,P003
SO00000479,000010,C001037,MAT010122,2023-01-11,2023-02-04,7,4637.71,USD,SO01,P002
SO00000480,000010,C001013,MAT010008,2023-01-11,2023-02-02,59,72340.86,USD,SO03,P003
SO00000481,000010,C001048,MAT010139,2023-01-11,2023-01-27,43,68211.88,USD,SO02,P001
SO00000482,000010,C001004,MAT010017,2023-01-11,2023-02-06,5,8942.37,USD,SO03,P002
SO00000483,000010,C001019,MAT010004,2023-01-11,2023-01-26,94,99760.24,USD,SO01,P003
SO00000484,000010,C001030,MAT010008,2023-01-11,2023-02-05,61,78204.08,USD,SO01,P003
SO00000485,000010,C001007,MAT010098,2023-01-11,2023-02-06,38,40935.92,USD,SO01,P002
SO00000486,000010,C001031,MAT010129,2023-01-11,2023-02-03,63,2416.37,USD,SO01,P002
SO00000487,000010,C001030,MAT010063,2023-01-11,2023-01-26,33,18671.83,USD,SO02,P002
SO00000488,000010,C001014,MAT010163,2023-01-11,2023-02-06,2,4258.52,USD,SO01,P003
SO00000489,000010,C001013,MAT010101,2023-01-11,2023-02-01,95,108817.34,USD,SO02,P001
SO00000490,000010,C001027,MAT010011,2023-01-11,2023-01-25,34,14950.14,USD,SO02,P001
SO00000491,000010,C001033,MAT010138,2023-01-11,2023-01-28,68,154789.63,USD,SO01,P001
SO00000492,000010,C001030,MAT010114,2023-01-11,2023-01-22,77,111439.6,USD,SO02,P002
SO00000493,000010,C001037,MAT010169,2023-01-11,2023-02-08,99,27143.62,USD,SO02,P003
SO00000494,000010,C001028,MAT010133,2023-01-11,2023-02-05,82,70578.64,USD,SO03,P002
SO00000495,000010,C001047,MAT010027,2023-01-11,2023-01-21,7,6866.17,USD,SO01,P001
SO00000496,000010,C001027,MAT010145,2023-01-11,2023-01-27,60,77789.5,USD,SO02,P003
SO00000497,000010,C001024,MAT010165,2023-01-11,2023-01-25,97,118897.73,USD,SO02,P003
SO00000498,000010,C001028,MAT010084,2023-01-11,2023-01-26,91,81512.81,USD,SO01,P003
SO00000499,000010,C001028,MAT010119,2023-01-11,2023-02-01,56,43647.84,USD,SO02,P003
SO00000500,000010,C001029,MAT010141,2023-01-11,2023-02-08,41,43633.64,USD,SO01,P001
SO00000501,000010,C001008,MAT010057,2023-01-11,2023-01-31,69,126663.74,USD,SO03,P003
SO00000502,000010,C001029,MAT010107,2023-01-11,2023-01-26,35,23220.39,USD,SO01,P002
SO00000503,000010,C001015,MAT010045,2023-01-11,2023-02-01,84,110470.93,USD,SO03,P003
SO00000504,000010,C001025,MAT010133,2023-01-11,2023-02-05,31,40557.94,USD,SO01,P003
SO00000505,000010,C001012,MAT010059,2023-01-11,2023-01-23,44,14340.07,USD,SO02,P003
SO00000506,000010,C001029,MAT010196,2023-01-11,2023-01-20,2,3017.94,USD,SO01,P002
SO00000507,000010,C001034,MAT010051,2023-01-11,2023-02-08,13,12083.05,USD,SO02,P002
SO00000508,000010,C001031,MAT010076,2023-01-11,2023-01-26,29,58403.49,USD,SO01,P001
SO00000509,000010,C001012,MAT010077,2023-01-11,2023-01-19,4,7785.85,USD,SO03,P003
SO00000510,000010,C001016,MAT010020,2023-01-11,2023-02-07,28,26268.43,USD,SO01,P003
SO00000511,000010,C001002,MAT010181,2023-01-11,2023-02-06,16,18504.72,USD,SO01,P002
SO00000512,000010,C001018,MAT010167,2023-01-11,2023-02-07,85,81867.78,USD,SO03,P001
SO00000513,000010,C001036,MAT010186,2023-01-11,2023-01-26,15,25094.37,USD,SO02,P002
SO00000514,000010,C001039,MAT010114,2023-01-11,2023-02-07,85,123166.15,USD,SO02,P002
SO00000515,000010,C001031,MAT010075,2023-01-11,2023-02-08,99,118624.49,USD,SO02,P002
SO00000516,000010,C001037,MAT010042,2023-01-11,2023-01-26,21,40954.62,USD,SO01,P002
SO00000517,000010,C001041,MAT010096,2023-01-11,2023-01-19,50,53720.7,USD,SO02,P002
SO00000518,000010,C001045,MAT010012,2023-01-11,2023-02-02,23,17437.06,USD,SO01,P003
SO00000519,000010,C001028,MAT010179,2023-01-11,2023-02-02,51,16066.76,USD,SO01,P001
SO00000520,000010,C001007,MAT010039,2023-01-11,2023-01-24,70,71387.71,USD,SO03,P003
SO00000521,000010,C001047,MAT010194,2023-01-11,2023-02-09,14,24905.1,USD,SO02,P001
SO00000522,000010,C001041,MAT010012,2023-01-11,2023-02-05,5,2768.66,USD,SO03,P002
SO00000523,000010,C001043,MAT010090,2023-01-11,2023-02-02,100,124617.98,USD,SO01,P003
SO00000524,000010,C001027,MAT010074,2023-01-11,2023-01-19,82,28201.35,USD,SO03,P002
SO00000525,000010,C001047,MAT010184,2023-01-11,2023-01-28,35,27364.38,USD,SO02,P003
SO00000526,000010,C001015,MAT010063,2023-01-11,2023-02-02,1,771.02,USD,SO02,P002
SO00000527,000010,C001044,MAT010027,2023-01-11,2023-01-20,52,57581.01,USD,SO03,P001
SO00000528,000010,C001017,MAT010031,2023-01-11,2023-02-09,1,218.74,USD,SO02,P001
SO00000529,000010,C001006,MAT010155,2023-01-11,2023-01-29,73,84400.69,USD,SO02,P003
SO00000530,000010,C001024,MAT010109,2023-01-12,2023-02-08,52,28495.26,USD,SO01,P002
