company_code,asset_number,sub_number,fiscal_year,acquisition_value,accumulated_depreciation,net_book_value,currency
US01,A0000149,0,2025,52344.46,22213.25,30131.21,USD
IN01,A0000150,0,2023,51327.38,6379.91,44947.47,USD
IN01,A0000150,0,2024,75370.38,16900.3,58470.08,USD
IN01,A0000150,0,2025,39172.45,12698.2,26474.25,USD
IN01,A0000151,0,2023,70708.12,13164.0,57544.12,USD
IN01,A0000151,0,2024,56845.94,16263.93,40582.01,USD
IN01,A0000151,0,2025,31858.68,12298.63,19560.05,USD
US01,A0000152,0,2023,38939.06,7121.5,31817.56,USD
US01,A0000152,0,2024,70629.51,19975.44,50654.07,USD
US01,A0000152,0,2025,64273.38,24600.74,39672.64,USD
US01,A0000153,0,2023,14440.19,2028.15,12412.04,USD
US01,A0000153,0,2024,53695.47,12907.49,40787.98,USD
US01,A0000153,0,2025,80811.57,27501.38,53310.19,USD
US01,A0000154,0,2023,57290.02,8940.54,48349.48,USD
US01,A0000154,0,2024,74394.03,19044.06,55349.97,USD
US01,A0000154,0,2025,24379.68,8677.23,15702.45,USD
US01,A0000155,0,2023,54568.95,12250.93,42318.02,USD
US01,A0000155,0,2024,48165.41,15626.56,32538.85,USD
US01,A0000155,0,2025,70381.33,29867.5,40513.83,USD
IN01,A0000156,0,2023,28364.27,3471.27,24893.0,USD
IN01,A0000156,0,2024,76171.46,16933.94,59237.52,USD
IN01,A0000156,0,2025,47758.19,15389.84,32368.35,USD
IN01,A0000157,0,2023,35183.89,7898.92,27284.97,USD
IN01,A0000157,0,2024,52343.25,16982.0,35361.25,USD
IN01,A0000157,0,2025,40731.85,17285.25,23446.6,USD
IN01,A0000158,0,2023,65144.48,14625.18,50519.3,USD
IN01,A0000158,0,2024,36257.72,11763.28,24494.44,USD
IN01,A0000158,0,2025,37911.5,16088.38,21823.12,USD
US01,A0000159,0,2023,72580.83,7670.42,64910.41,USD
US01,A0000159,0,2024,28737.4,5908.77,22828.63,USD
US01,A0000159,0,2025,42567.92,13006.38,29561.54,USD
IN01,A0000160,0,2023,44296.45,9944.72,34351.73,USD
IN01,A0000160,0,2024,61368.89,19910.24,41458.65,USD
IN01,A0000160,0,2025,38721.1,16431.95,22289.15,USD
IN01,A0000161,0,2023,17714.94,3661.82,14053.12,USD
IN01,A0000161,0,2024,40252.4,12342.97,27909.43,USD
IN01,A0000161,0,2025,48452.02,19699.18,28752.84,USD
IN01,A0000162,0,2023,66152.07,14072.6,52079.47,USD
IN01,A0000162,0,2024,70798.43,22136.02,48662.41,USD
IN01,A0000162,0,2025,56490.4,23307.61,33182.79,USD
US01,A0000163,0,2023,67369.26,8853.46,58515.8,USD
US01,A0000163,0,2024,55104.27,12748.28,42355.99,USD
US01,A0000163,0,2025,38920.51,12893.58,26026.93,USD
DE01,A0000164,0,2023,35407.0,7949.0,27458.0,USD
DE01,A0000164,0,2024,50417.53,16357.23,34060.3,USD
DE01,A0000164,0,2025,59287.58,25159.68,34127.9,USD
DE01,A0000165,0,2023,42005.65,9430.43,32575.22,USD
DE01,A0000165,0,2024,60066.7,19487.76,40578.94,USD
DE01,A0000165,0,2025,56573.7,24008.0,32565.7,USD
IN01,A0000166,0,2023,25204.87,5161.74,20043.13,USD
IN01,A0000166,0,2024,62672.52,19097.75,43574.77,USD
IN01,A0000166,0,2025,51617.66,20887.31,30730.35,USD
US01,A0000167,0,2023,46038.31,10335.77,35702.54,USD
US01,A0000167,0,2024,56331.93,18276.07,38055.86,USD
US01,A0000167,0,2025,32352.21,13729.21,18623.0,USD
US01,A0000168,0,2023,44412.84,9970.85,34441.99,USD
US01,A0000168,0,2024,64616.3,20963.81,43652.49,USD
US01,A0000168,0,2025,45147.9,19159.27,25988.63,USD
DE01,A0000169,0,2023,57698.37,12953.5,44744.87,USD
DE01,A0000169,0,2024,61050.75,19807.02,41243.73,USD
DE01,A0000169,0,2025,37971.33,16113.77,21857.56,USD
IN01,A0000170,0,2023,67806.19,14238.84,53567.35,USD
IN01,A0000170,0,2024,65180.47,20201.04,44979.43,USD
IN01,A0000170,0,2025,38335.39,15712.0,22623.39,USD
DE01,A0000171,0,2023,61287.77,10168.48,51119.29,USD
DE01,A0000171,0,2024,52801.99,14037.16,38764.83,USD
DE01,A0000171,0,2025,39709.36,14524.77,25184.59,USD
US01,A0000172,0,2023,72241.31,14161.47,58079.84,USD
US01,A0000172,0,2024,53517.09,15839.01,37678.08,USD
US01,A0000172,0,2025,10619.94,4204.36,6415.58,USD
DE01,A0000173,0,2023,36517.35,5538.84,30978.51,USD
DE01,A0000173,0,2024,52463.15,13200.17,39262.98,USD
DE01,A0000173,0,2025,42894.62,15079.18,27815.44,USD
DE01,A0000174,0,2023,57132.33,12826.42,44305.91,USD
DE01,A0000174,0,2024,66225.95,21486.04,44739.91,USD
DE01,A0000174,0,2025,39973.95,16963.62,23010.33,USD
DE01,A0000175,0,2023,67745.93,10609.36,57136.57,USD
DE01,A0000175,0,2024,45853.68,11763.15,34090.53,USD
DE01,A0000175,0,2025,52610.3,18753.9,33856.4,USD
IN01,A0000176,0,2023,41476.61,6291.05,35185.56,USD
IN01,A0000176,0,2024,43231.97,10877.53,32354.44,USD
IN01,A0000176,0,2025,37671.01,13242.87,24428.14,USD
DE01,A0000177,0,2023,62369.89,11013.98,51355.91,USD
DE01,A0000177,0,2024,39393.15,10893.11,28500.04,USD
DE01,A0000177,0,2025,42775.25,16102.93,26672.32,USD
DE01,A0000178,0,2023,42322.37,7647.57,34674.8,USD
DE01,A0000178,0,2024,54665.06,15340.64,39324.42,USD
DE01,A0000178,0,2025,72799.1,27704.52,45094.58,USD
IN01,A0000179,0,2023,46564.17,5698.61,40865.56,USD
IN01,A0000179,0,2024,54058.26,12017.88,42040.38,USD
IN01,A0000179,0,2025,54344.78,17512.34,36832.44,USD
DE01,A0000180,0,2023,36799.52,5823.44,30976.08,USD
DE01,A0000180,0,2024,45728.92,11806.26,33922.66,USD
DE01,A0000180,0,2025,45920.83,16444.75,29476.08,USD
US01,A0000181,0,2023,38710.15,4907.0,33803.15,USD
US01,A0000182,0,2023,34778.28,4884.67,29893.61,USD
US01,A0000182,0,2024,68882.16,16558.12,52324.04,USD
US01,A0000182,0,2025,41685.45,14186.18,27499.27,USD
US01,A0000183,0,2023,8456.77,1215.55,7241.22,USD
US01,A0000183,0,2024,61933.75,15091.32,46842.43,USD
US01,A0000183,0,2025,72128.92,24783.52,47345.4,USD
US01,A0000184,0,2023,68410.14,11799.7,56610.44,USD
US01,A0000184,0,2024,60583.29,16503.87,44079.42,USD
US01,A0000184,0,2025,55438.18,20642.28,34795.9,USD
IN01,A0000185,0,2023,26492.97,3082.69,23410.28,USD
IN01,A0000185,0,2024,43455.41,9398.98,34056.43,USD
IN01,A0000185,0,2025,57396.79,18150.11,39246.68,USD
IN01,A0000186,0,2023,29559.51,3714.67,25844.84,USD
IN01,A0000186,0,2024,26435.1,5963.73,20471.37,USD
IN01,A0000186,0,2025,67324.91,21916.31,45408.6,USD
IN01,A0000187,0,2023,52698.24,11830.95,40867.29,USD
IN01,A0000187,0,2024,48859.86,15851.86,33008.0,USD
IN01,A0000187,0,2025,49795.93,21131.74,28664.19,USD
IN01,A0000188,0,2023,51491.31,11559.99,39931.32,USD
IN01,A0000188,0,2024,56190.52,18230.19,37960.33,USD
IN01,A0000188,0,2025,38330.39,16266.15,22064.24,USD
IN01,A0000189,0,2023,31703.77,6692.29,25011.48,USD
IN01,A0000189,0,2024,33623.66,10457.63,23166.03,USD
IN01,A0000189,0,2025,71317.11,29307.87,42009.24,USD
US01,A0000190,0,2023,55153.93,7625.66,47528.27,USD
US01,A0000191,0,2023,8039.34,1804.86,6234.48,USD
US01,A0000191,0,2024,26043.6,8449.46,17594.14,USD
US01,A0000191,0,2025,54966.62,23326.01,31640.61,USD
US01,A0000192,0,2023,47556.97,9335.62,38221.35,USD
US01,A0000192,0,2024,33780.99,10007.13,23773.86,USD
US01,A0000192,0,2025,30393.25,12040.8,18352.45,USD
IN01,A0000193,0,2023,39938.88,8966.43,30972.45,USD
IN01,A0000193,0,2024,50213.95,16291.18,33922.77,USD
IN01,A0000193,0,2025,36240.63,15379.32,20861.31,USD
US01,A0000194,0,2023,16480.02,3699.83,12780.19,USD
US01,A0000194,0,2024,54236.31,17596.17,36640.14,USD
US01,A0000194,0,2025,59248.07,25142.92,34105.15,USD
DE01,A0000195,0,2023,52119.83,5508.08,46611.75,USD
DE01,A0000195,0,2024,34749.06,7144.84,27604.22,USD
DE01,A0000195,0,2025,94451.51,28859.11,65592.4,USD
US01,A0000196,0,2023,47801.3,10731.57,37069.73,USD
US01,A0000196,0,2024,56659.63,18382.39,38277.24,USD
US01,A0000196,0,2025,68142.15,28917.27,39224.88,USD
DE01,A0000197,0,2023,25346.38,5690.36,19656.02,USD
DE01,A0000197,0,2024,70278.8,22800.92,47477.88,USD
DE01,A0000197,0,2025,66099.4,28050.4,38049.0,USD
DE01,A0000198,0,2023,40399.55,9069.85,31329.7,USD
DE01,A0000198,0,2024,58257.49,18900.79,39356.7,USD
DE01,A0000198,0,2025,76756.82,32573.05,44183.77,USD
DE01,A0000199,0,2023,54113.22,12148.62,41964.6,USD
DE01,A0000199,0,2024,35347.08,11467.84,23879.24,USD
DE01,A0000199,0,2025,53056.87,22515.58,30541.29,USD
DE01,A0000200,0,2023,15094.66,2339.1,12755.56,USD
IN01,A0000201,0,2023,69067.98,11610.61,57457.37,USD
IN01,A0000201,0,2024,60785.42,16292.66,44492.76,USD
IN01,A0000201,0,2025,38378.01,14121.85,24256.16,USD
DE01,A0000202,0,2023,84623.9,11561.21,73062.69,USD
DE01,A0000202,0,2024,50681.96,11988.83,38693.13,USD
DE01,A0000202,0,2025,55781.87,18769.59,37012.28,USD
US01,A0000203,0,2023,51850.5,10150.06,41700.44,USD
US01,A0000203,0,2024,44361.14,13117.05,31244.09,USD
US01,A0000203,0,2025,30636.84,12120.53,18516.31,USD
DE01,A0000204,0,2023,52272.56,10032.32,42240.24,USD
DE01,A0000204,0,2024,63794.33,18618.69,45175.64,USD
DE01,A0000204,0,2025,39858.97,15616.2,24242.77,USD
DE01,A0000205,0,2023,57970.77,10554.57,47416.2,USD
US01,A0000206,0,2023,44059.73,9891.58,34168.15,USD
US01,A0000206,0,2024,56300.07,18265.73,38034.34,USD
US01,A0000206,0,2025,34851.22,14789.7,20061.52,USD
US01,A0000207,0,2023,49936.79,11211.0,38725.79,USD
US01,A0000207,0,2024,55484.77,18001.22,37483.55,USD
US01,A0000207,0,2025,45884.8,19471.99,26412.81,USD
IN01,A0000208,0,2023,55580.51,6786.83,48793.68,USD
IN01,A0000208,0,2024,60215.34,13370.2,46845.14,USD
IN01,A0000208,0,2025,38882.35,12519.0,26363.35,USD
IN01,A0000209,0,2023,48506.91,10889.98,37616.93,USD
IN01,A0000209,0,2024,40505.11,13141.29,27363.82,USD
IN01,A0000209,0,2025,42193.81,17905.66,24288.15,USD
IN01,A0000210,0,2023,62775.95,13904.38,48871.57,USD
IN01,A0000210,0,2024,45552.32,14641.59,30910.73,USD
IN01,A0000210,0,2025,67907.61,28613.23,39294.38,USD
IN01,A0000211,0,2023,46560.19,4869.54,41690.65,USD
IN01,A0000211,0,2024,37655.33,7701.17,29954.16,USD
IN01,A0000211,0,2025,38402.84,11691.71,26711.13,USD
DE01,A0000212,0,2023,48311.88,10846.2,37465.68,USD
DE01,A0000212,0,2024,64374.01,20885.2,43488.81,USD
DE01,A0000212,0,2025,29589.15,12556.66,17032.49,USD
IN01,A0000213,0,2023,47208.8,6475.46,40733.34,USD
IN01,A0000213,0,2024,60802.66,14416.18,46386.48,USD
IN01,A0000213,0,2025,54667.29,18424.49,36242.8,USD
DE01,A0000214,0,2023,46919.23,10533.54,36385.69,USD
DE01,A0000214,0,2024,51204.99,16612.71,34592.28,USD
DE01,A0000214,0,2025,45320.22,19232.4,26087.82,USD
DE01,A0000215,0,2023,65044.94,8156.22,56888.72,USD
DE01,A0000216,0,2023,8757.6,1966.11,6791.49,USD
DE01,A0000216,0,2024,62750.24,20358.39,42391.85,USD
DE01,A0000216,0,2025,53243.75,22594.88,30648.87,USD
DE01,A0000217,0,2023,47808.38,4908.46,42899.92,USD
DE01,A0000217,0,2024,46347.97,9390.14,36957.83,USD
DE01,A0000217,0,2025,58299.59,17637.52,40662.07,USD
IN01,A0000218,0,2023,42444.56,8529.58,33914.98,USD
IN01,A0000218,0,2024,63785.3,19192.35,44592.95,USD
IN01,A0000218,0,2025,26022.11,10430.22,15591.89,USD
US01,A0000219,0,2023,46213.35,8920.03,37293.32,USD
US01,A0000219,0,2024,56142.79,16447.03,39695.76,USD
US01,A0000219,0,2025,35257.12,13851.87,21405.25,USD
IN01,A0000220,0,2023,57494.29,12907.68,44586.61,USD
IN01,A0000220,0,2024,58544.48,18993.9,39550.58,USD
IN01,A0000220,0,2025,52848.15,22427.0,30421.15,USD
DE01,A0000221,0,2023,37753.03,8475.7,29277.33,USD
DE01,A0000221,0,2024,53636.46,17401.56,36234.9,USD
DE01,A0000221,0,2025,69822.14,29630.2,40191.94,USD
IN01,A0000222,0,2023,52703.5,10259.33,42444.17,USD
IN01,A0000222,0,2024,71388.09,21030.41,50357.68,USD
IN01,A0000222,0,2025,46582.31,18377.85,28204.46,USD
IN01,A0000223,0,2023,21251.71,4037.97,17213.74,USD
IN01,A0000223,0,2024,68068.58,19735.7,48332.88,USD
IN01,A0000223,0,2025,52844.21,20602.37,32241.84,USD
IN01,A0000224,0,2023,51562.94,11576.07,39986.87,USD
IN01,A0000224,0,2024,55790.32,18100.35,37689.97,USD
IN01,A0000224,0,2025,60392.83,25628.72,34764.11,USD
IN01,A0000225,0,2023,45487.82,10212.19,35275.63,USD
IN01,A0000225,0,2024,34006.66,11032.96,22973.7,USD
IN01,A0000225,0,2025,12614.04,5352.98,7261.06,USD
DE01,A0000226,0,2023,51801.2,10494.97,41306.23,USD
DE01,A0000226,0,2024,37740.12,11417.61,26322.51,USD
DE01,A0000226,0,2025,53437.33,21506.61,31930.72,USD
IN01,A0000227,0,2023,59919.74,13452.21,46467.53,USD
IN01,A0000227,0,2024,59594.8,19334.66,40260.14,USD
IN01,A0000227,0,2025,71488.55,30337.37,41151.18,USD
DE01,A0000228,0,2023,34371.19,7716.46,26654.73,USD
DE01,A0000228,0,2024,66119.66,21451.55,44668.11,USD
DE01,A0000228,0,2025,64079.53,27193.23,36886.3,USD
DE01,A0000229,0,2023,41145.63,5981.75,35163.88,USD
DE01,A0000229,0,2024,47859.96,11740.6,36119.36,USD
DE01,A0000229,0,2025,63095.78,21783.38,41312.4,USD
US01,A0000230,0,2023,17735.65,3068.84,14666.81,USD
US01,A0000230,0,2024,41757.44,11398.27,30359.17,USD
US01,A0000230,0,2025,33634.08,12541.99,21092.09,USD
DE01,A0000231,0,2023,64928.4,8852.66,56075.74,USD
DE01,A0000231,0,2024,45183.74,10675.86,34507.88,USD
DE01,A0000231,0,2025,31646.1,10639.67,21006.43,USD
DE01,A0000232,0,2023,52869.47,11869.4,41000.07,USD
DE01,A0000232,0,2024,68092.92,22091.75,46001.17,USD
DE01,A0000232,0,2025,60714.84,25765.37,34949.47,USD
US01,A0000233,0,2023,35325.33,3907.31,31418.02,USD
IN01,A0000234,0,2023,64175.51,14407.64,49767.87,USD
IN01,A0000234,0,2024,63623.32,20641.65,42981.67,USD
IN01,A0000234,0,2025,57185.29,24267.54,32917.75,USD
DE01,A0000235,0,2023,65996.18,8962.11,57034.07,USD
DE01,A0000235,0,2024,73931.75,17427.85,56503.9,USD
DE01,A0000235,0,2025,51894.74,17419.01,34475.73,USD
IN01,A0000236,0,2023,40640.15,5863.75,34776.4,USD
IN01,A0000236,0,2024,58783.83,14355.97,44427.86,USD
IN01,A0000236,0,2025,78725.98,27093.38,51632.6,USD
DE01,A0000237,0,2023,52324.08,5801.85,46522.23,USD
DE01,A0000237,0,2024,64447.83,13586.54,50861.29,USD
DE01,A0000237,0,2025,47720.96,14829.1,32891.86,USD
US01,A0000238,0,2023,47570.61,10679.78,36890.83,USD
US01,A0000238,0,2024,67160.8,21789.34,45371.46,USD
US01,A0000238,0,2025,42905.94,18207.86,24698.08,USD
US01,A0000239,0,2023,38844.08,8518.58,30325.5,USD
US01,A0000239,0,2024,60978.39,19466.34,41512.05,USD
US01,A0000239,0,2025,36199.42,15173.53,21025.89,USD
DE01,A0000240,0,2023,38960.3,8533.4,30426.9,USD
DE01,A0000240,0,2024,16441.01,5244.02,11196.99,USD
DE01,A0000240,0,2025,54846.42,22974.68,31871.74,USD
IN01,A0000241,0,2023,57587.95,8719.0,48868.95,USD
IN01,A0000241,0,2024,50748.6,12754.88,37993.72,USD
IN01,A0000241,0,2025,53664.19,18850.42,34813.77,USD
DE01,A0000242,0,2023,47856.86,9748.26,38108.6,USD
DE01,A0000242,0,2024,60229.8,18287.43,41942.37,USD
DE01,A0000242,0,2025,28317.88,11427.94,16889.94,USD
DE01,A0000243,0,2023,66271.83,10124.48,56147.35,USD
DE01,A0000243,0,2024,30267.39,7648.68,22618.71,USD
DE01,A0000243,0,2025,53522.98,18874.09,34648.89,USD
DE01,A0000244,0,2023,48575.52,6370.34,42205.18,USD
US01,A0000245,0,2023,81787.26,13054.61,68732.65,USD
US01,A0000245,0,2024,18394.17,4774.17,13620.0,USD
US01,A0000245,0,2025,43274.33,15556.25,27718.08,USD
DE01,A0000246,0,2023,59643.23,7609.51,52033.72,USD
DE01,A0000246,0,2024,46469.98,10572.64,35897.34,USD
DE01,A0000246,0,2025,51654.13,16913.99,34740.14,USD
US01,A0000247,0,2023,73328.14,8311.53,65016.61,USD
US01,A0000247,0,2024,72824.56,15531.92,57292.64,USD
US01,A0000247,0,2025,42462.63,13299.73,29162.9,USD
IN01,A0000248,0,2023,56047.58,12582.89,43464.69,USD
IN01,A0000248,0,2024,36180.81,11738.33,24442.48,USD
IN01,A0000248,0,2025,37662.63,15982.77,21679.86,USD
US01,A0000249,0,2023,58222.67,10329.44,47893.23,USD
US01,A0000249,0,2024,67620.16,18754.06,48866.1,USD
US01,A0000249,0,2025,39348.98,14845.42,24503.56,USD
IN01,A0000250,0,2023,54013.64,12126.27,41887.37,USD
IN01,A0000250,0,2024,62133.1,20158.17,41974.93,USD
IN01,A0000250,0,2025,34948.67,14831.06,20117.61,USD
US01,A0000251,0,2023,48454.77,10758.88,37695.89,USD
US01,A0000251,0,2024,43822.83,14109.69,29713.14,USD
US01,A0000251,0,2025,13130.31,5539.71,7590.6,USD
IN01,A0000252,0,2023,44888.55,10077.65,34810.9,USD
IN01,A0000252,0,2024,49277.03,15987.21,33289.82,USD
IN01,A0000252,0,2025,68703.2,29155.36,39547.84,USD
US01,A0000253,0,2023,39409.72,5524.37,33885.35,USD
US01,A0000253,0,2024,57317.46,13762.47,43554.99,USD
US01,A0000253,0,2025,59757.96,20320.16,39437.8,USD
IN01,A0000254,0,2023,41388.23,9291.81,32096.42,USD
IN01,A0000254,0,2024,61254.54,19873.14,41381.4,USD
IN01,A0000254,0,2025,34911.13,14815.13,20096.0,USD
IN01,A0000255,0,2023,46988.15,7319.99,39668.16,USD
IN01,A0000255,0,2024,56655.98,14487.8,42168.18,USD
IN01,A0000255,0,2025,61437.34,21849.99,39587.35,USD
US01,A0000256,0,2023,50666.0,8891.69,41774.31,USD
US01,A0000256,0,2024,65238.32,17968.45,47269.87,USD
US01,A0000256,0,2025,34056.77,12783.53,21273.24,USD
US01,A0000257,0,2023,56862.91,12765.94,44096.97,USD
US01,A0000257,0,2024,33800.97,10966.23,22834.74,USD
US01,A0000257,0,2025,27052.05,11479.99,15572.06,USD
US01,A0000258,0,2023,50181.63,6264.98,43916.65,USD
US01,A0000258,0,2024,27980.18,6289.32,21690.86,USD
US01,A0000258,0,2025,47152.4,15310.81,31841.59,USD
IN01,A0000259,0,2023,51390.75,7203.85,44186.9,USD
IN01,A0000259,0,2024,47649.84,11441.18,36208.66,USD
IN01,A0000259,0,2025,52180.45,17743.5,34436.95,USD
DE01,A0000260,0,2023,41860.96,4286.38,37574.58,USD
DE01,A0000260,0,2024,37783.86,7644.7,30139.16,USD
DE01,A0000260,0,2025,50190.38,15170.48,35019.9,USD
IN01,A0000261,0,2023,60407.24,8418.15,51989.09,USD
IN01,A0000261,0,2024,48095.61,11508.71,36586.9,USD
IN01,A0000261,0,2025,51018.03,17306.32,33711.71,USD
IN01,A0000262,0,2023,54849.75,8995.21,45854.54,USD
IN01,A0000262,0,2024,74723.58,19721.71,55001.87,USD
IN01,A0000262,0,2025,49911.14,18160.69,31750.45,USD
IN01,A0000263,0,2023,60087.5,11071.56,49015.94,USD
IN01,A0000263,0,2024,73046.46,20758.99,52287.47,USD
IN01,A0000263,0,2025,56766.4,21805.14,34961.26,USD
US01,A0000264,0,2023,39575.88,8884.93,30690.95,USD
US01,A0000264,0,2024,18330.53,5947.07,12383.46,USD
US01,A0000264,0,2025,46864.83,19887.88,26976.95,USD
DE01,A0000265,0,2023,69996.74,15714.53,54282.21,USD
DE01,A0000265,0,2024,35662.93,11570.31,24092.62,USD
DE01,A0000265,0,2025,39190.53,16631.16,22559.37,USD
US01,A0000266,0,2023,40204.49,6241.19,33963.3,USD
US01,A0000266,0,2024,51993.43,13267.04,38726.39,USD
US01,A0000266,0,2025,49552.76,17596.15,31956.61,USD
IN01,A0000267,0,2023,70278.97,15431.55,54847.42,USD
IN01,A0000267,0,2024,39547.5,12635.71,26911.79,USD
IN01,A0000267,0,2025,40891.85,17151.63,23740.22,USD
DE01,A0000268,0,2023,34169.47,7222.13,26947.34,USD
DE01,A0000268,0,2024,74974.72,23339.15,51635.57,USD
DE01,A0000268,0,2025,40686.62,16731.36,23955.26,USD
DE01,A0000269,0,2023,22544.78,4629.32,17915.46,USD
DE01,A0000269,0,2024,49794.77,15200.87,34593.9,USD
DE01,A0000269,0,2025,32900.05,13331.16,19568.89,USD
DE01,A0000270,0,2023,59053.84,9377.47,49676.37,USD
DE01,A0000270,0,2024,25443.76,6582.99,18860.77,USD
DE01,A0000270,0,2025,43457.4,15586.36,27871.04,USD
DE01,A0000271,0,2023,31859.98,7152.69,24707.29,USD
DE01,A0000271,0,2024,51342.55,16657.34,34685.21,USD
DE01,A0000271,0,2025,53935.35,22888.38,31046.97,USD
IN01,A0000272,0,2023,52765.69,11846.1,40919.59,USD
IN01,A0000272,0,2024,34580.91,11219.27,23361.64,USD
IN01,A0000272,0,2025,62927.97,26704.55,36223.42,USD
IN01,A0000273,0,2023,9965.8,1781.7,8184.1,USD
IN01,A0000273,0,2024,40316.6,11236.77,29079.83,USD
IN01,A0000273,0,2025,61849.01,23418.8,38430.21,USD
IN01,A0000274,0,2023,72725.27,7387.02,65338.25,USD
IN01,A0000274,0,2024,68806.36,13864.88,54941.48,USD
IN01,A0000274,0,2025,45953.36,13852.06,32101.3,USD
DE01,A0000275,0,2023,49215.04,11048.96,38166.08,USD
DE01,A0000275,0,2024,59288.31,19235.22,40053.09,USD
DE01,A0000275,0,2025,31188.66,13235.43,17953.23,USD
US01,A0000276,0,2023,48274.01,10837.7,37436.31,USD
US01,A0000276,0,2024,20728.2,6724.96,14003.24,USD
US01,A0000276,0,2025,81673.23,34659.41,47013.82,USD
US01,A0000277,0,2023,51817.63,10640.17,41177.46,USD
US01,A0000277,0,2024,40127.4,12249.71,27877.69,USD
US01,A0000277,0,2025,39764.22,16112.54,23651.68,USD
IN01,A0000278,0,2023,52708.52,7633.9,45074.62,USD
IN01,A0000278,0,2024,41073.27,10053.25,31020.02,USD
IN01,A0000278,0,2025,40870.19,14087.77,26782.42,USD
US01,A0000279,0,2023,52407.63,7733.8,44673.83,USD
US01,A0000279,0,2024,58713.76,14531.76,44182.0,USD
US01,A0000279,0,2025,37579.23,13056.27,24522.96,USD
IN01,A0000280,0,2023,34357.2,7713.32,26643.88,USD
IN01,A0000280,0,2024,34318.5,11134.13,23184.37,USD
IN01,A0000280,0,2025,66630.73,28275.87,38354.86,USD
US01,A0000281,0,2023,53900.01,12100.76,41799.25,USD
US01,A0000281,0,2024,50385.11,16346.71,34038.4,USD
US01,A0000281,0,2025,42022.16,17832.81,24189.35,USD
DE01,A0000282,0,2023,46511.76,7169.37,39342.39,USD
DE01,A0000282,0,2024,68721.05,17460.13,51260.92,USD
DE01,A0000282,0,2025,60484.16,21411.64,39072.52,USD
IN01,A0000283,0,2023,25663.76,5410.29,20253.47,USD
IN01,A0000283,0,2024,41489.71,12892.76,28596.95,USD
IN01,A0000283,0,2025,59411.44,24398.95,35012.49,USD
IN01,A0000284,0,2023,54071.38,8068.15,46003.23,USD
IN01,A0000284,0,2024,77560.78,19323.84,58236.94,USD
IN01,A0000284,0,2025,32914.03,11489.5,21424.53,USD
US01,A0000285,0,2023,37510.32,5155.42,32354.9,USD
US01,A0000285,0,2024,62905.66,14932.02,47973.64,USD
US01,A0000285,0,2025,46546.77,15700.38,30846.39,USD
IN01,A0000286,0,2023,61456.24,10398.35,51057.89,USD
IN01,A0000286,0,2024,50540.22,13601.93,36938.29,USD
IN01,A0000286,0,2025,30555.4,11276.85,19278.55,USD
DE01,A0000287,0,2023,64324.96,11781.9,52543.06,USD
DE01,A0000287,0,2024,69148.85,19575.61,49573.24,USD
DE01,A0000287,0,2025,42331.68,16214.11,26117.57,USD
IN01,A0000288,0,2023,30298.84,3044.4,27254.44,USD
IN01,A0000288,0,2024,44691.51,8956.66,35734.85,USD
IN01,A0000288,0,2025,38098.55,11442.6,26655.95,USD
DE01,A0000289,0,2023,39994.38,8814.64,31179.74,USD
DE01,A0000289,0,2024,58102.89,18612.01,39490.88,USD
DE01,A0000289,0,2025,41156.03,17296.24,23859.79,USD
DE01,A0000290,0,2023,48202.09,6690.89,41511.2,USD
DE01,A0000290,0,2024,42111.33,10053.68,32057.65,USD
DE01,A0000290,0,2025,86006.0,29127.84,56878.16,USD
IN01,A0000291,0,2023,49837.2,8268.68,41568.52,USD
IN01,A0000291,0,2024,51318.4,13642.76,37675.64,USD
IN01,A0000291,0,2025,47436.15,17351.05,30085.1,USD
DE01,A0000292,0,2023,37914.04,4577.71,33336.33,USD
DE01,A0000292,0,2024,50345.89,11109.87,39236.02,USD
DE01,A0000292,0,2025,22112.43,7089.3,15023.13,USD
DE01,A0000293,0,2023,28734.25,4484.2,24250.05,USD
DE01,A0000293,0,2024,44400.74,11366.1,33034.64,USD
DE01,A0000293,0,2025,50408.54,17941.44,32467.1,USD
