vendor_id,company_code,document_number,line_item,posting_date,document_date,clearing_date,amount_in_doc_currency,currency,debit_credit_indicator,clearing_document,open_item_status,due_date
VEND033,IN01,POINV00000216,1,2023-04-05,2023-04-05,2023-04-12,-538.08,INR,H,VPAY00000217,Cleared,2023-05-26
VEND033,IN01,VPAY00000217,1,2023-04-12,2023-04-12,2023-04-12,538.08,INR,S,POINV00000216,Cleared,
VEND149,US01,POINV00000218,1,2023-04-05,2023-04-05,2023-05-07,-628.91,USD,H,VPAY00000219,Cleared,2023-05-22
VEND149,US01,VPAY00000219,1,2023-05-07,2023-05-07,2023-05-07,628.91,USD,S,POINV00000218,Cleared,
VEND485,DE01,POINV00000220,1,2023-04-05,2023-04-05,2023-04-13,-822.33,EUR,H,VPAY00000221,Cleared,2023-05-25
VEND485,DE01,VPAY00000221,1,2023-04-13,2023-04-13,2023-04-13,822.33,EUR,S,POINV00000220,Cleared,
VEND280,DE01,POINV00000222,1,2023-04-05,2023-04-05,,-1073.9,EUR,H,,Open,2023-05-24
VEND273,IN01,POINV00000223,1,2023-04-05,2023-04-05,2023-05-18,-1244.49,INR,H,VPAY00000224,Cleared,2023-06-02
VEND273,IN01,VPAY00000224,1,2023-05-18,2023-05-18,2023-05-18,1244.49,INR,S,POINV00000223,Cleared,
VEND240,IN01,POINV00000225,1,2023-04-05,2023-04-05,2023-04-25,-207.71,INR,H,VPAY00000226,Cleared,2023-05-21
VEND240,IN01,VPAY00000226,1,2023-04-25,2023-04-25,2023-04-25,207.71,INR,S,POINV00000225,Cleared,
VEND236,IN01,POINV00000227,1,2023-04-05,2023-04-05,2023-04-23,-1389.52,INR,H,VPAY00000228,Cleared,2023-05-29
VEND236,IN01,VPAY00000228,1,2023-04-23,2023-04-23,2023-04-23,1389.52,INR,S,POINV00000227,Cleared,
VEND396,US01,POINV00000229,1,2023-04-05,2023-04-05,2023-05-22,57.64,USD,H,VPAY00000230,Cleared,2023-05-24
VEND396,US01,VPAY00000230,1,2023-05-22,2023-05-22,2023-05-22,-57.64,USD,S,POINV00000229,Cleared,
VEND082,DE01,POINV00000231,1,2023-04-05,2023-04-05,,-910.22,EUR,H,,Open,2023-05-30
VEND134,US01,POINV00000232,1,2023-04-05,2023-04-05,2023-06-03,-930.55,USD,H,VPAY00000233,Cleared,2023-05-24
VEND134,US01,VPAY00000233,1,2023-06-03,2023-06-03,2023-06-03,930.55,USD,S,POINV00000232,Cleared,
VEND017,IN01,POINV00000234,1,2023-04-05,2023-04-05,2023-05-26,-1627.93,INR,H,VPAY00000235,Cleared,2023-06-02
VEND017,IN01,VPAY00000235,1,2023-05-26,2023-05-26,2023-05-26,1627.93,INR,S,POINV00000234,Cleared,
VEND199,DE01,POINV00000236,1,2023-04-05,2023-04-05,2023-05-11,-574.64,EUR,H,VPAY00000237,Cleared,2023-06-04
VEND199,DE01,VPAY00000237,1,2023-05-11,2023-05-11,2023-05-11,574.64,EUR,S,POINV00000236,Cleared,
VEND118,IN01,POINV00000238,1,2023-04-05,2023-04-05,2023-04-13,-1131.09,INR,H,VPAY00000239,Cleared,2023-06-04
VEND118,IN01,VPAY00000239,1,2023-04-13,2023-04-13,2023-04-13,1131.09,INR,S,POINV00000238,Cleared,
VEND133,DE01,POINV00000240,1,2023-04-05,2023-04-05,2023-05-02,-337.9,EUR,H,VPAY00000241,Cleared,2023-06-03
VEND133,DE01,VPAY00000241,1,2023-05-02,2023-05-02,2023-05-02,337.9,EUR,S,POINV00000240,Cleared,
VEND412,IN01,POINV00000242,1,2023-04-05,2023-04-05,2023-05-07,-474.33,INR,H,VPAY00000243,Cleared,2023-05-21
VEND412,IN01,VPAY00000243,1,2023-05-07,2023-05-07,2023-05-07,474.33,INR,S,POINV00000242,Cleared,
VEND223,DE01,POINV00000244,1,2023-04-05,2023-04-05,2023-05-19,-574.68,EUR,H,VPAY00000245,Cleared,2023-05-31
VEND223,DE01,VPAY00000245,1,2023-05-19,2023-05-19,2023-05-19,574.68,EUR,S,POINV00000244,Cleared,
VEND128,US01,POINV00000246,1,2023-04-05,2023-04-05,,-932.65,USD,H,,Open,2023-05-24
VEND235,DE01,POINV00000247,1,2023-04-05,2023-04-05,2023-05-28,-839.59,EUR,H,VPAY00000248,Cleared,2023-05-30
VEND235,DE01,VPAY00000248,1,2023-05-28,2023-05-28,2023-05-28,839.59,EUR,S,POINV00000247,Cleared,
VEND076,US01,POINV00000249,1,2023-04-05,2023-04-05,2023-05-04,-538.91,USD,H,VPAY00000250,Cleared,2023-05-23
VEND076,US01,VPAY00000250,1,2023-05-04,2023-05-04,2023-05-04,538.91,USD,S,POINV00000249,Cleared,
VEND430,DE01,POINV00000251,1,2023-04-05,2023-04-05,2023-05-05,-760.34,EUR,H,VPAY00000252,Cleared,2023-05-22
VEND430,DE01,VPAY00000252,1,2023-05-05,2023-05-05,2023-05-05,760.34,EUR,S,POINV00000251,Cleared,
VEND156,DE01,POINV00000253,1,2023-04-05,2023-04-05,,-75.74,EUR,H,,Open,2023-06-02
VEND024,DE01,POINV00000254,1,2023-04-05,2023-04-05,2023-05-16,-868.78,EUR,H,VPAY00000255,Cleared,2023-05-23
VEND024,DE01,VPAY00000255,1,2023-05-16,2023-05-16,2023-05-16,868.78,EUR,S,POINV00000254,Cleared,
VEND418,US01,POINV00000256,1,2023-04-05,2023-04-05,2023-05-19,-683.99,USD,H,VPAY00000257,Cleared,2023-05-30
VEND418,US01,VPAY00000257,1,2023-05-19,2023-05-19,2023-05-19,683.99,USD,S,POINV00000256,Cleared,
VEND152,US01,POINV00000258,1,2023-04-05,2023-04-05,2023-05-18,-928.44,USD,H,VPAY00000259,Cleared,2023-05-22
VEND152,US01,VPAY00000259,1,2023-05-18,2023-05-18,2023-05-18,928.44,USD,S,POINV00000258,Cleared,
VEND359,IN01,POINV00000260,1,2023-04-05,2023-04-05,2023-06-02,-781.62,INR,H,VPAY00000261,Cleared,2023-05-26
VEND359,IN01,VPAY00000261,1,2023-06-02,2023-06-02,2023-06-02,781.62,INR,S,POINV00000260,Cleared,
VEND081,DE01,POINV00000262,1,2023-04-05,2023-04-05,,162.86,EUR,H,,Open,2023-05-21
VEND410,DE01,POINV00000263,1,2023-04-05,2023-04-05,2023-04-28,-799.06,EUR,H,VPAY00000264,Cleared,2023-05-26
VEND410,DE01,VPAY00000264,1,2023-04-28,2023-04-28,2023-04-28,799.06,EUR,S,POINV00000263,Cleared,
VEND399,DE01,POINV00000265,1,2023-04-05,2023-04-05,,-1094.59,EUR,H,,Open,2023-05-23
VEND335,DE01,POINV00000266,1,2023-04-05,2023-04-05,2023-04-22,-666.83,EUR,H,VPAY00000267,Cleared,2023-05-22
VEND335,DE01,VPAY00000267,1,2023-04-22,2023-04-22,2023-04-22,666.83,EUR,S,POINV00000266,Cleared,
VEND204,IN01,POINV00000268,1,2023-04-05,2023-04-05,2023-04-26,-725.34,INR,H,VPAY00000269,Cleared,2023-06-02
VEND204,IN01,VPAY00000269,1,2023-04-26,2023-04-26,2023-04-26,725.34,INR,S,POINV00000268,Cleared,
VEND386,IN01,POINV00000270,1,2023-04-05,2023-04-05,2023-04-26,-569.46,INR,H,VPAY00000271,Cleared,2023-05-21
VEND386,IN01,VPAY00000271,1,2023-04-26,2023-04-26,2023-04-26,569.46,INR,S,POINV00000270,Cleared,
VEND016,IN01,POINV00000272,1,2023-04-05,2023-04-05,2023-05-02,-912.18,INR,H,VPAY00000273,Cleared,2023-05-25
VEND016,IN01,VPAY00000273,1,2023-05-02,2023-05-02,2023-05-02,912.18,INR,S,POINV00000272,Cleared,
VEND209,IN01,POINV00000274,1,2023-04-05,2023-04-05,2023-05-22,-775.61,INR,H,VPAY00000275,Cleared,2023-05-26
VEND209,IN01,VPAY00000275,1,2023-05-22,2023-05-22,2023-05-22,775.61,INR,S,POINV00000274,Cleared,
VEND408,IN01,POINV00000276,1,2023-04-05,2023-04-05,2023-05-25,-1645.69,INR,H,VPAY00000277,Cleared,2023-05-29
VEND408,IN01,VPAY00000277,1,2023-05-25,2023-05-25,2023-05-25,1645.69,INR,S,POINV00000276,Cleared,
VEND178,US01,POINV00000278,1,2023-04-05,2023-04-05,,-530.95,USD,H,,Open,2023-05-23
VEND238,DE01,POINV00000279,1,2023-04-05,2023-04-05,2023-05-31,-143.62,EUR,H,VPAY00000280,Cleared,2023-05-24
VEND238,DE01,VPAY00000280,1,2023-05-31,2023-05-31,2023-05-31,143.62,EUR,S,POINV00000279,Cleared,
VEND187,US01,POINV00000281,1,2023-04-05,2023-04-05,,-1046.15,USD,H,,Open,2023-05-21
VEND335,IN01,POINV00000282,1,2023-04-05,2023-04-05,,-42.78,INR,H,,Open,2023-05-29
VEND099,DE01,POINV00000283,1,2023-04-05,2023-04-05,2023-04-15,-751.58,EUR,H,VPAY00000284,Cleared,2023-05-26
VEND099,DE01,VPAY00000284,1,2023-04-15,2023-04-15,2023-04-15,751.58,EUR,S,POINV00000283,Cleared,
VEND273,IN01,POINV00000285,1,2023-04-05,2023-04-05,,-513.72,INR,H,,Open,2023-05-30
VEND130,IN01,POINV00000286,1,2023-04-06,2023-04-06,2023-05-14,-660.96,INR,H,VPAY00000287,Cleared,2023-05-24
VEND130,IN01,VPAY00000287,1,2023-05-14,2023-05-14,2023-05-14,660.96,INR,S,POINV00000286,Cleared,
VEND422,DE01,POINV00000288,1,2023-04-06,2023-04-06,2023-06-02,-613.35,EUR,H,VPAY00000289,Cleared,2023-05-21
VEND422,DE01,VPAY00000289,1,2023-06-02,2023-06-02,2023-06-02,613.35,EUR,S,POINV00000288,Cleared,
VEND187,US01,POINV00000290,1,2023-04-06,2023-04-06,2023-04-20,-860.8,USD,H,VPAY00000291,Cleared,2023-05-24
VEND187,US01,VPAY00000291,1,2023-04-20,2023-04-20,2023-04-20,860.8,USD,S,POINV00000290,Cleared,
VEND424,IN01,POINV00000292,1,2023-04-06,2023-04-06,2023-05-17,-528.52,INR,H,VPAY00000293,Cleared,2023-05-22
VEND424,IN01,VPAY00000293,1,2023-05-17,2023-05-17,2023-05-17,528.52,INR,S,POINV00000292,Cleared,
VEND405,US01,POINV00000294,1,2023-04-06,2023-04-06,2023-04-23,-1202.68,USD,H,VPAY00000295,Cleared,2023-05-27
VEND405,US01,VPAY00000295,1,2023-04-23,2023-04-23,2023-04-23,1202.68,USD,S,POINV00000294,Cleared,
VEND077,US01,POINV00000296,1,2023-04-06,2023-04-06,2023-05-19,-465.61,USD,H,VPAY00000297,Cleared,2023-05-21
VEND077,US01,VPAY00000297,1,2023-05-19,2023-05-19,2023-05-19,465.61,USD,S,POINV00000296,Cleared,
VEND429,US01,POINV00000298,1,2023-04-06,2023-04-06,2023-06-01,-1407.29,USD,H,VPAY00000299,Cleared,2023-06-04
VEND429,US01,VPAY00000299,1,2023-06-01,2023-06-01,2023-06-01,1407.29,USD,S,POINV00000298,Cleared,
VEND022,US01,POINV00000300,1,2023-04-06,2023-04-06,,-775.21,USD,H,,Open,2023-05-30
VEND414,IN01,POINV00000301,1,2023-04-06,2023-04-06,2023-05-22,-1072.76,INR,H,VPAY00000302,Cleared,2023-05-25
VEND414,IN01,VPAY00000302,1,2023-05-22,2023-05-22,2023-05-22,1072.76,INR,S,POINV00000301,Cleared,
VEND373,IN01,POINV00000303,1,2023-04-06,2023-04-06,,-505.33,INR,H,,Open,2023-05-26
VEND354,US01,POINV00000304,1,2023-04-06,2023-04-06,2023-05-20,-747.9,USD,H,VPAY00000305,Cleared,2023-05-23
VEND354,US01,VPAY00000305,1,2023-05-20,2023-05-20,2023-05-20,747.9,USD,S,POINV00000304,Cleared,
VEND043,IN01,POINV00000306,1,2023-04-06,2023-04-06,,-689.83,INR,H,,Open,2023-05-23
VEND428,US01,POINV00000307,1,2023-04-06,2023-04-06,2023-04-29,-692.73,USD,H,VPAY00000308,Cleared,2023-05-24
VEND428,US01,VPAY00000308,1,2023-04-29,2023-04-29,2023-04-29,692.73,USD,S,POINV00000307,Cleared,
VEND414,IN01,POINV00000309,1,2023-04-06,2023-04-06,,-1049.5,INR,H,,Open,2023-06-05
VEND039,US01,POINV00000310,1,2023-04-06,2023-04-06,,-943.94,USD,H,,Open,2023-06-02
VEND138,IN01,POINV00000311,1,2023-04-06,2023-04-06,,-632.65,INR,H,,Open,2023-06-04
VEND131,US01,POINV00000312,1,2023-04-06,2023-04-06,,-495.95,USD,H,,Open,2023-05-24
VEND183,IN01,POINV00000313,1,2023-04-06,2023-04-06,2023-05-22,-686.44,INR,H,VPAY00000314,Cleared,2023-05-23
VEND183,IN01,VPAY00000314,1,2023-05-22,2023-05-22,2023-05-22,686.44,INR,S,POINV00000313,Cleared,
VEND204,US01,POINV00000315,1,2023-04-06,2023-04-06,2023-05-20,-823.58,USD,H,VPAY00000316,Cleared,2023-05-31
VEND204,US01,VPAY00000316,1,2023-05-20,2023-05-20,2023-05-20,823.58,USD,S,POINV00000315,Cleared,
VEND251,US01,POINV00000317,1,2023-04-06,2023-04-06,2023-04-13,-670.68,USD,H,VPAY00000318,Cleared,2023-05-25
VEND251,US01,VPAY00000318,1,2023-04-13,2023-04-13,2023-04-13,670.68,USD,S,POINV00000317,Cleared,
VEND490,IN01,POINV00000319,1,2023-04-06,2023-04-06,,-898.77,INR,H,,Open,2023-05-28
VEND136,US01,POINV00000320,1,2023-04-06,2023-04-06,2023-05-24,-406.39,USD,H,VPAY00000321,Cleared,2023-05-26
VEND136,US01,VPAY00000321,1,2023-05-24,2023-05-24,2023-05-24,406.39,USD,S,POINV00000320,Cleared,
VEND236,US01,POINV00000322,1,2023-04-06,2023-04-06,2023-05-19,-958.83,USD,H,VPAY00000323,Cleared,2023-05-22
VEND236,US01,VPAY00000323,1,2023-05-19,2023-05-19,2023-05-19,958.83,USD,S,POINV00000322,Cleared,
VEND240,US01,POINV00000324,1,2023-04-06,2023-04-06,2023-05-07,-437.47,USD,H,VPAY00000325,Cleared,2023-06-02
VEND240,US01,VPAY00000325,1,2023-05-07,2023-05-07,2023-05-07,437.47,USD,S,POINV00000324,Cleared,
VEND359,US01,POINV00000326,1,2023-04-06,2023-04-06,,-819.94,USD,H,,Open,2023-05-26
VEND296,DE01,POINV00000327,1,2023-04-06,2023-04-06,2023-04-11,-1109.7,EUR,H,VPAY00000328,Cleared,2023-05-30
VEND296,DE01,VPAY00000328,1,2023-04-11,2023-04-11,2023-04-11,1109.7,EUR,S,POINV00000327,Cleared,
VEND358,DE01,POINV00000329,1,2023-04-06,2023-04-06,2023-04-26,-749.29,EUR,H,VPAY00000330,Cleared,2023-05-21
VEND358,DE01,VPAY00000330,1,2023-04-26,2023-04-26,2023-04-26,749.29,EUR,S,POINV00000329,Cleared,
VEND478,US01,POINV00000331,1,2023-04-06,2023-04-06,2023-04-24,-523.62,USD,H,VPAY00000332,Cleared,2023-05-24
VEND478,US01,VPAY00000332,1,2023-04-24,2023-04-24,2023-04-24,523.62,USD,S,POINV00000331,Cleared,
VEND319,DE01,POINV00000333,1,2023-04-06,2023-04-06,2023-05-08,-534.36,EUR,H,VPAY00000334,Cleared,2023-05-26
VEND319,DE01,VPAY00000334,1,2023-05-08,2023-05-08,2023-05-08,534.36,EUR,S,POINV00000333,Cleared,
VEND489,US01,POINV00000335,1,2023-04-06,2023-04-06,2023-05-04,-1109.35,USD,H,VPAY00000336,Cleared,2023-05-30
VEND489,US01,VPAY00000336,1,2023-05-04,2023-05-04,2023-05-04,1109.35,USD,S,POINV00000335,Cleared,
VEND301,DE01,POINV00000337,1,2023-04-06,2023-04-06,2023-05-14,-490.05,EUR,H,VPAY00000338,Cleared,2023-05-27
VEND301,DE01,VPAY00000338,1,2023-05-14,2023-05-14,2023-05-14,490.05,EUR,S,POINV00000337,Cleared,
VEND137,US01,POINV00000339,1,2023-04-06,2023-04-06,2023-05-07,-764.59,USD,H,VPAY00000340,Cleared,2023-05-29
VEND137,US01,VPAY00000340,1,2023-05-07,2023-05-07,2023-05-07,764.59,USD,S,POINV00000339,Cleared,
VEND365,DE01,POINV00000341,1,2023-04-06,2023-04-06,2023-04-15,-640.49,EUR,H,VPAY00000342,Cleared,2023-05-26
VEND365,DE01,VPAY00000342,1,2023-04-15,2023-04-15,2023-04-15,640.49,EUR,S,POINV00000341,Cleared,
VEND465,US01,POINV00000343,1,2023-04-06,2023-04-06,2023-05-11,-891.0,USD,H,VPAY00000344,Cleared,2023-06-05
VEND465,US01,VPAY00000344,1,2023-05-11,2023-05-11,2023-05-11,891.0,USD,S,POINV00000343,Cleared,
VEND323,IN01,POINV00000345,1,2023-04-06,2023-04-06,,-1123.3,INR,H,,Open,2023-05-29
VEND442,US01,POINV00000346,1,2023-04-06,2023-04-06,2023-04-15,-1646.1,USD,H,VPAY00000347,Cleared,2023-05-29
VEND442,US01,VPAY00000347,1,2023-04-15,2023-04-15,2023-04-15,1646.1,USD,S,POINV00000346,Cleared,
VEND220,DE01,POINV00000348,1,2023-04-06,2023-04-06,,-724.02,EUR,H,,Open,2023-05-21
VEND061,DE01,POINV00000349,1,2023-04-06,2023-04-06,2023-06-05,-453.2,EUR,H,VPAY00000350,Cleared,2023-05-22
VEND061,DE01,VPAY00000350,1,2023-06-05,2023-06-05,2023-06-05,453.2,EUR,S,POINV00000349,Cleared,
VEND330,DE01,POINV00000351,1,2023-04-06,2023-04-06,2023-05-17,-723.28,EUR,H,VPAY00000352,Cleared,2023-05-27
VEND330,DE01,VPAY00000352,1,2023-05-17,2023-05-17,2023-05-17,723.28,EUR,S,POINV00000351,Cleared,
VEND372,US01,POINV00000353,1,2023-04-06,2023-04-06,2023-05-19,-407.42,USD,H,VPAY00000354,Cleared,2023-06-04
VEND372,US01,VPAY00000354,1,2023-05-19,2023-05-19,2023-05-19,407.42,USD,S,POINV00000353,Cleared,
VEND490,IN01,POINV00000355,1,2023-04-06,2023-04-06,,-637.34,INR,H,,Open,2023-06-02
VEND415,IN01,POINV00000356,1,2023-04-06,2023-04-06,2023-05-20,-1010.81,INR,H,VPAY00000357,Cleared,2023-05-29
VEND415,IN01,VPAY00000357,1,2023-05-20,2023-05-20,2023-05-20,1010.81,INR,S,POINV00000356,Cleared,
VEND449,US01,POINV00000358,1,2023-04-06,2023-04-06,2023-05-27,-722.58,USD,H,VPAY00000359,Cleared,2023-06-05
VEND449,US01,VPAY00000359,1,2023-05-27,2023-05-27,2023-05-27,722.58,USD,S,POINV00000358,Cleared,
VEND097,IN01,POINV00000360,1,2023-04-06,2023-04-06,2023-04-30,-621.25,INR,H,VPAY00000361,Cleared,2023-05-22
VEND097,IN01,VPAY00000361,1,2023-04-30,2023-04-30,2023-04-30,621.25,INR,S,POINV00000360,Cleared,
VEND372,IN01,POINV00000362,1,2023-04-06,2023-04-06,2023-04-15,-334.34,INR,H,VPAY00000363,Cleared,2023-06-05
VEND372,IN01,VPAY00000363,1,2023-04-15,2023-04-15,2023-04-15,334.34,INR,S,POINV00000362,Cleared,
VEND056,DE01,POINV00000364,1,2023-04-06,2023-04-06,2023-05-08,-558.04,EUR,H,VPAY00000365,Cleared,2023-06-04
VEND056,DE01,VPAY00000365,1,2023-05-08,2023-05-08,2023-05-08,558.04,EUR,S,POINV00000364,Cleared,
VEND421,IN01,POINV00000366,1,2023-04-06,2023-04-06,2023-05-21,-775.12,INR,H,VPAY00000367,Cleared,2023-05-21
VEND421,IN01,VPAY00000367,1,2023-05-21,2023-05-21,2023-05-21,775.12,INR,S,POINV00000366,Cleared,
VEND400,US01,POINV00000368,1,2023-04-06,2023-04-06,2023-04-25,-1122.27,USD,H,VPAY00000369,Cleared,2023-06-04
VEND400,US01,VPAY00000369,1,2023-04-25,2023-04-25,2023-04-25,1122.27,USD,S,POINV00000368,Cleared,
VEND296,IN01,POINV00000370,1,2023-04-06,2023-04-06,2023-04-13,-911.34,INR,H,VPAY00000371,Cleared,2023-06-05
VEND296,IN01,VPAY00000371,1,2023-04-13,2023-04-13,2023-04-13,911.34,INR,S,POINV00000370,Cleared,
VEND447,IN01,POINV00000372,1,2023-04-06,2023-04-06,2023-05-24,-1167.24,INR,H,VPAY00000373,Cleared,2023-05-24
VEND447,IN01,VPAY00000373,1,2023-05-24,2023-05-24,2023-05-24,1167.24,INR,S,POINV00000372,Cleared,
VEND241,US01,POINV00000374,1,2023-04-06,2023-04-06,2023-04-23,-706.85,USD,H,VPAY00000375,Cleared,2023-05-22
VEND241,US01,VPAY00000375,1,2023-04-23,2023-04-23,2023-04-23,706.85,USD,S,POINV00000374,Cleared,
VEND109,US01,POINV00000376,1,2023-04-06,2023-04-06,2023-06-02,-797.41,USD,H,VPAY00000377,Cleared,2023-05-25
VEND109,US01,VPAY00000377,1,2023-06-02,2023-06-02,2023-06-02,797.41,USD,S,POINV00000376,Cleared,
VEND353,US01,POINV00000378,1,2023-04-06,2023-04-06,2023-05-09,-745.07,USD,H,VPAY00000379,Cleared,2023-06-03
VEND353,US01,VPAY00000379,1,2023-05-09,2023-05-09,2023-05-09,745.07,USD,S,POINV00000378,Cleared,
VEND318,DE01,POINV00000380,1,2023-04-06,2023-04-06,2023-04-13,-528.3,EUR,H,VPAY00000381,Cleared,2023-05-21
VEND318,DE01,VPAY00000381,1,2023-04-13,2023-04-13,2023-04-13,528.3,EUR,S,POINV00000380,Cleared,
VEND357,IN01,POINV00000382,1,2023-04-07,2023-04-07,,-665.94,INR,H,,Open,2023-05-30
VEND074,IN01,POINV00000383,1,2023-04-07,2023-04-07,2023-05-13,-452.43,INR,H,VPAY00000384,Cleared,2023-06-04
VEND074,IN01,VPAY00000384,1,2023-05-13,2023-05-13,2023-05-13,452.43,INR,S,POINV00000383,Cleared,
VEND487,US01,POINV00000385,1,2023-04-07,2023-04-07,2023-05-05,-1008.16,USD,H,VPAY00000386,Cleared,2023-05-30
VEND487,US01,VPAY00000386,1,2023-05-05,2023-05-05,2023-05-05,1008.16,USD,S,POINV00000385,Cleared,
VEND264,US01,POINV00000387,1,2023-04-07,2023-04-07,2023-05-05,-460.09,USD,H,VPAY00000388,Cleared,2023-06-06
VEND264,US01,VPAY00000388,1,2023-05-05,2023-05-05,2023-05-05,460.09,USD,S,POINV00000387,Cleared,
VEND373,DE01,POINV00000389,1,2023-04-07,2023-04-07,2023-05-26,-552.95,EUR,H,VPAY00000390,Cleared,2023-05-23
VEND373,DE01,VPAY00000390,1,2023-05-26,2023-05-26,2023-05-26,552.95,EUR,S,POINV00000389,Cleared,
VEND238,DE01,POINV00000391,1,2023-04-07,2023-04-07,2023-05-25,-1073.8,EUR,H,VPAY00000392,Cleared,2023-06-02
VEND238,DE01,VPAY00000392,1,2023-05-25,2023-05-25,2023-05-25,1073.8,EUR,S,POINV00000391,Cleared,
VEND211,IN01,POINV00000393,1,2023-04-07,2023-04-07,2023-04-20,-847.36,INR,H,VPAY00000394,Cleared,2023-05-29
VEND211,IN01,VPAY00000394,1,2023-04-20,2023-04-20,2023-04-20,847.36,INR,S,POINV00000393,Cleared,
VEND183,IN01,POINV00000395,1,2023-04-07,2023-04-07,2023-06-02,-623.16,INR,H,VPAY00000396,Cleared,2023-06-02
VEND183,IN01,VPAY00000396,1,2023-06-02,2023-06-02,2023-06-02,623.16,INR,S,POINV00000395,Cleared,
VEND044,DE01,POINV00000397,1,2023-04-07,2023-04-07,2023-05-03,-1278.0,EUR,H,VPAY00000398,Cleared,2023-06-04
VEND044,DE01,VPAY00000398,1,2023-05-03,2023-05-03,2023-05-03,1278.0,EUR,S,POINV00000397,Cleared,
VEND437,IN01,POINV00000399,1,2023-04-07,2023-04-07,2023-05-19,-151.47,INR,H,VPAY00000400,Cleared,2023-05-24
VEND437,IN01,VPAY00000400,1,2023-05-19,2023-05-19,2023-05-19,151.47,INR,S,POINV00000399,Cleared,
VEND300,US01,POINV00000401,1,2023-04-07,2023-04-07,2023-05-08,-947.92,USD,H,VPAY00000402,Cleared,2023-05-22
VEND300,US01,VPAY00000402,1,2023-05-08,2023-05-08,2023-05-08,947.92,USD,S,POINV00000401,Cleared,
VEND078,US01,POINV00000403,1,2023-04-07,2023-04-07,2023-05-22,-773.18,USD,H,VPAY00000404,Cleared,2023-05-23
VEND078,US01,VPAY00000404,1,2023-05-22,2023-05-22,2023-05-22,773.18,USD,S,POINV00000403,Cleared,
VEND398,DE01,POINV00000405,1,2023-04-07,2023-04-07,2023-05-24,-514.96,EUR,H,VPAY00000406,Cleared,2023-05-31
VEND398,DE01,VPAY00000406,1,2023-05-24,2023-05-24,2023-05-24,514.96,EUR,S,POINV00000405,Cleared,
VEND449,IN01,POINV00000407,1,2023-04-07,2023-04-07,2023-04-15,-148.36,INR,H,VPAY00000408,Cleared,2023-05-25
VEND449,IN01,VPAY00000408,1,2023-04-15,2023-04-15,2023-04-15,148.36,INR,S,POINV00000407,Cleared,
VEND184,US01,POINV00000409,1,2023-04-07,2023-04-07,2023-05-22,-1210.27,USD,H,VPAY00000410,Cleared,2023-06-01
VEND184,US01,VPAY00000410,1,2023-05-22,2023-05-22,2023-05-22,1210.27,USD,S,POINV00000409,Cleared,
VEND137,US01,POINV00000411,1,2023-04-07,2023-04-07,,-713.04,USD,H,,Open,2023-05-22
VEND202,IN01,POINV00000412,1,2023-04-07,2023-04-07,2023-05-05,-1084.9,INR,H,VPAY00000413,Cleared,2023-06-04
VEND202,IN01,VPAY00000413,1,2023-05-05,2023-05-05,2023-05-05,1084.9,INR,S,POINV00000412,Cleared,
VEND226,US01,POINV00000414,1,2023-04-07,2023-04-07,2023-05-05,-1055.59,USD,H,VPAY00000415,Cleared,2023-05-28
VEND226,US01,VPAY00000415,1,2023-05-05,2023-05-05,2023-05-05,1055.59,USD,S,POINV00000414,Cleared,
VEND376,IN01,POINV00000416,1,2023-04-07,2023-04-07,2023-05-22,-1105.88,INR,H,VPAY00000417,Cleared,2023-05-24
VEND376,IN01,VPAY00000417,1,2023-05-22,2023-05-22,2023-05-22,1105.88,INR,S,POINV00000416,Cleared,
VEND370,US01,POINV00000418,1,2023-04-07,2023-04-07,2023-05-02,-798.99,USD,H,VPAY00000419,Cleared,2023-05-30
VEND370,US01,VPAY00000419,1,2023-05-02,2023-05-02,2023-05-02,798.99,USD,S,POINV00000418,Cleared,
VEND032,US01,POINV00000420,1,2023-04-07,2023-04-07,,-689.67,USD,H,,Open,2023-06-03
VEND197,US01,POINV00000421,1,2023-04-07,2023-04-07,,-557.48,USD,H,,Open,2023-05-27
VEND157,US01,POINV00000422,1,2023-04-07,2023-04-07,2023-06-01,-1014.07,USD,H,VPAY00000423,Cleared,2023-05-26
VEND157,US01,VPAY00000423,1,2023-06-01,2023-06-01,2023-06-01,1014.07,USD,S,POINV00000422,Cleared,
VEND095,IN01,POINV00000424,1,2023-04-07,2023-04-07,2023-04-19,-156.91,INR,H,VPAY00000425,Cleared,2023-05-23
VEND095,IN01,VPAY00000425,1,2023-04-19,2023-04-19,2023-04-19,156.91,INR,S,POINV00000424,Cleared,
VEND370,DE01,POINV00000426,1,2023-04-07,2023-04-07,2023-04-24,-818.7,EUR,H,VPAY00000427,Cleared,2023-05-26
VEND370,DE01,VPAY00000427,1,2023-04-24,2023-04-24,2023-04-24,818.7,EUR,S,POINV00000426,Cleared,
VEND299,IN01,POINV00000428,1,2023-04-07,2023-04-07,2023-05-11,-572.71,INR,H,VPAY00000429,Cleared,2023-05-24
VEND299,IN01,VPAY00000429,1,2023-05-11,2023-05-11,2023-05-11,572.71,INR,S,POINV00000428,Cleared,
VEND344,US01,POINV00000430,1,2023-04-07,2023-04-07,,-878.73,USD,H,,Open,2023-06-05
VEND313,US01,POINV00000431,1,2023-04-07,2023-04-07,2023-05-23,-660.2,USD,H,VPAY00000432,Cleared,2023-05-28
VEND313,US01,VPAY00000432,1,2023-05-23,2023-05-23,2023-05-23,660.2,USD,S,POINV00000431,Cleared,
