asset_movement_id,asset_number,sub_number,company_code,fiscal_year,depreciation_area,posting_date,acquisition_value,ordinary_depreciation_posted,net_book_value,movement_type
367,A00679,0,CO02,2023,1,15-04-2023,0,602.81,,Depreciation
368,A00683,0,CO01,2023,1,15-04-2023,0,558.13,,Depreciation
369,A00686,0,CO02,2023,1,15-04-2023,0,4568.77,,Depreciation
370,A00691,0,CO02,2023,1,15-04-2023,0,2675.27,,Depreciation
371,A00693,0,CO01,2023,1,15-04-2023,0,3489.4,,Depreciation
372,A00694,0,CO02,2023,1,15-04-2023,0,1390.01,,Depreciation
373,A00695,0,CO02,2023,1,15-04-2023,0,3326.52,,Depreciation
374,A00696,0,CO03,2023,1,15-04-2023,0,3033.29,,Depreciation
375,A00697,0,CO01,2023,1,15-04-2023,0,729.98,,Depreciation
376,A00699,0,CO02,2023,1,15-04-2023,0,3038.85,,Depreciation
377,A00700,0,CO01,2023,1,15-04-2023,0,431.83,,Depreciation
378,A00701,0,CO02,2023,1,15-04-2023,0,207.54,,Depreciation
379,A00707,0,CO02,2023,1,15-04-2023,0,2808.53,,Depreciation
380,A00708,0,CO01,2023,1,15-04-2023,0,2428.26,,Depreciation
381,A00709,0,CO01,2023,1,15-04-2023,0,869.62,,Depreciation
382,A00711,0,CO01,2023,1,15-04-2023,0,3195.91,,Depreciation
383,A00713,0,CO01,2023,1,15-04-2023,0,1607.18,,Depreciation
384,A00715,0,CO02,2023,1,15-04-2023,0,923.49,,Depreciation
385,A00716,0,CO03,2023,1,15-04-2023,0,2251.31,,Depreciation
386,A00717,0,CO02,2023,1,15-04-2023,0,3844.87,,Depreciation
387,A00719,0,CO03,2023,1,15-04-2023,0,4785.38,,Depreciation
388,A00721,0,CO01,2023,1,15-04-2023,0,3139.86,,Depreciation
389,A00724,0,CO02,2023,1,15-04-2023,0,1933.77,,Depreciation
390,A00727,0,CO03,2023,1,15-04-2023,0,4562.01,,Depreciation
391,A00729,0,CO01,2023,1,15-04-2023,0,4211.76,,Depreciation
392,A00732,0,CO01,2023,1,15-04-2023,0,1263.85,,Depreciation
393,A00734,0,CO03,2023,1,15-04-2023,0,484.86,,Depreciation
394,A00735,0,CO03,2023,1,15-04-2023,0,394.64,,Depreciation
395,A00736,0,CO02,2023,1,15-04-2023,0,386.65,,Depreciation
396,A00739,0,CO03,2023,1,15-04-2023,0,1860.66,,Depreciation
397,A00741,0,CO02,2023,1,15-04-2023,0,900.59,,Depreciation
398,A00743,0,CO03,2023,1,15-04-2023,0,3277.51,,Depreciation
399,A00745,0,CO03,2023,1,15-04-2023,0,4627.66,,Depreciation
400,A00747,0,CO01,2023,1,15-04-2023,0,2475.64,,Depreciation
401,A00748,0,CO03,2023,1,15-04-2023,0,1057.49,,Depreciation
402,A00749,0,CO03,2023,1,15-04-2023,0,3270.2,,Depreciation
403,A00752,0,CO03,2023,1,15-04-2023,0,1166.41,,Depreciation
404,A00754,0,CO03,2023,1,15-04-2023,0,3247.67,,Depreciation
405,A00755,0,CO02,2023,1,15-04-2023,0,2297.3,,Depreciation
406,A00756,0,CO03,2023,1,15-04-2023,0,4314.54,,Depreciation
407,A00757,0,CO03,2023,1,15-04-2023,0,314.67,,Depreciation
408,A00758,0,CO01,2023,1,15-04-2023,0,960.98,,Depreciation
409,A00762,0,CO01,2023,1,15-04-2023,0,3590.17,,Depreciation
410,A00765,0,CO02,2023,1,15-04-2023,0,2049.66,,Depreciation
411,A00767,0,CO03,2023,1,15-04-2023,0,3037.16,,Depreciation
412,A00768,0,CO02,2023,1,15-04-2023,0,3566.12,,Depreciation
413,A00770,0,CO01,2023,1,15-04-2023,0,2771.38,,Depreciation
414,A00771,0,CO02,2023,1,15-04-2023,0,2803.01,,Depreciation
415,A00773,0,CO03,2023,1,15-04-2023,0,1838.53,,Depreciation
416,A00775,0,CO03,2023,1,15-04-2023,0,2533.42,,Depreciation
417,A00776,0,CO02,2023,1,15-04-2023,0,574.79,,Depreciation
418,A00777,0,CO03,2023,1,15-04-2023,0,3637.64,,Depreciation
419,A00781,0,CO01,2023,1,15-04-2023,0,2976.09,,Depreciation
420,A00784,0,CO01,2023,1,15-04-2023,0,1675.52,,Depreciation
421,A00786,0,CO03,2023,1,15-04-2023,0,4559.69,,Depreciation
422,A00787,0,CO03,2023,1,15-04-2023,0,1848.74,,Depreciation
423,A00789,0,CO01,2023,1,15-04-2023,0,1614.07,,Depreciation
424,A00791,0,CO03,2023,1,15-04-2023,0,4026.8,,Depreciation
425,A00792,0,CO03,2023,1,15-04-2023,0,2359,,Depreciation
426,A00793,0,CO02,2023,1,15-04-2023,0,2511.51,,Depreciation
427,A00794,0,CO02,2023,1,15-04-2023,0,4536.12,,Depreciation
428,A00799,0,CO01,2023,1,15-04-2023,0,3268.33,,Depreciation
429,A00801,0,CO03,2023,1,15-04-2023,0,4181.49,,Depreciation
430,A00802,0,CO03,2023,1,15-04-2023,0,4308.87,,Depreciation
431,A00804,0,CO01,2023,1,15-04-2023,0,2857.42,,Depreciation
432,A00809,0,CO02,2023,1,15-04-2023,0,2410.47,,Depreciation
433,A00810,0,CO01,2023,1,15-04-2023,0,649.52,,Depreciation
434,A00811,0,CO01,2023,1,15-04-2023,0,3943.1,,Depreciation
435,A00814,0,CO02,2023,1,15-04-2023,0,300.62,,Depreciation
436,A00817,0,CO01,2023,1,15-04-2023,0,4674.56,,Depreciation
437,A00819,0,CO03,2023,1,15-04-2023,0,2860.28,,Depreciation
438,A00821,0,CO02,2023,1,15-04-2023,0,3433.32,,Depreciation
439,A00822,0,CO01,2023,1,15-04-2023,0,4646.92,,Depreciation
440,A00823,0,CO02,2023,1,15-04-2023,0,2829.72,,Depreciation
441,A00824,0,CO03,2023,1,15-04-2023,0,1183.44,,Depreciation
442,A00825,0,CO01,2023,1,15-04-2023,0,4484.18,,Depreciation
443,A00827,0,CO02,2023,1,15-04-2023,0,2274.31,,Depreciation
444,A00828,0,CO02,2023,1,15-04-2023,0,4733.79,,Depreciation
445,A00830,0,CO01,2023,1,15-04-2023,0,2767.52,,Depreciation
446,A00832,0,CO01,2023,1,15-04-2023,0,2679.15,,Depreciation
447,A00836,0,CO01,2023,1,15-04-2023,0,4659.88,,Depreciation
448,A00838,0,CO02,2023,1,15-04-2023,0,4542.21,,Depreciation
449,A00839,0,CO01,2023,1,15-04-2023,0,811.27,,Depreciation
450,A00840,0,CO01,2023,1,15-04-2023,0,4898.2,,Depreciation
451,A00841,0,CO01,2023,1,15-04-2023,0,226.98,,Depreciation
452,A00844,0,CO01,2023,1,15-04-2023,0,1376.65,,Depreciation
453,A00846,0,CO02,2023,1,15-04-2023,0,2668.17,,Depreciation
454,A00847,0,CO03,2023,1,15-04-2023,0,836.26,,Depreciation
455,A00849,0,CO02,2023,1,15-04-2023,0,4458.68,,Depreciation
456,A00850,0,CO02,2023,1,15-04-2023,0,2329.19,,Depreciation
457,A00854,0,CO03,2023,1,15-04-2023,0,2003.08,,Depreciation
458,A00855,0,CO01,2023,1,15-04-2023,0,4099.27,,Depreciation
459,A00856,0,CO01,2023,1,15-04-2023,0,4752.88,,Depreciation
460,A00858,0,CO03,2023,1,15-04-2023,0,2703.82,,Depreciation
461,A00860,0,CO03,2023,1,15-04-2023,0,3734.36,,Depreciation
462,A00861,0,CO01,2023,1,15-04-2023,0,4253.18,,Depreciation
463,A00865,0,CO03,2023,1,15-04-2023,0,1218.46,,Depreciation
464,A00867,0,CO01,2023,1,15-04-2023,0,1891.33,,Depreciation
465,A00868,0,CO02,2023,1,15-04-2023,0,1785.29,,Depreciation
466,A00872,0,CO02,2023,1,15-04-2023,0,1252.95,,Depreciation
467,A00873,0,CO01,2023,1,15-04-2023,0,4467.02,,Depreciation
468,A00874,0,CO01,2023,1,15-04-2023,0,299.32,,Depreciation
469,A00875,0,CO01,2023,1,15-04-2023,0,545.66,,Depreciation
470,A00879,0,CO02,2023,1,15-04-2023,0,1094.68,,Depreciation
471,A00880,0,CO03,2023,1,15-04-2023,0,2195.6,,Depreciation
472,A00881,0,CO01,2023,1,15-04-2023,0,1279.46,,Depreciation
473,A00883,0,CO03,2023,1,15-04-2023,0,4745.98,,Depreciation
474,A00884,0,CO03,2023,1,15-04-2023,0,487.1,,Depreciation
475,A00886,0,CO01,2023,1,15-04-2023,0,3058.74,,Depreciation
476,A00887,0,CO01,2023,1,15-04-2023,0,2615.5,,Depreciation
477,A00888,0,CO03,2023,1,15-04-2023,0,111.2,,Depreciation
478,A00894,0,CO03,2023,1,15-04-2023,0,1893.76,,Depreciation
479,A00895,0,CO01,2023,1,15-04-2023,0,2831.15,,Depreciation
480,A00896,0,CO01,2023,1,15-04-2023,0,3930.08,,Depreciation
481,A00898,0,CO01,2023,1,15-04-2023,0,2248.81,,Depreciation
482,A00899,0,CO01,2023,1,15-04-2023,0,4851.53,,Depreciation
483,A00900,0,CO02,2023,1,15-04-2023,0,2504.4,,Depreciation
484,A00902,0,CO01,2023,1,15-04-2023,0,4381.76,,Depreciation
485,A00903,0,CO02,2023,1,15-04-2023,0,3270.42,,Depreciation
486,A00904,0,CO03,2023,1,15-04-2023,0,4206.08,,Depreciation
487,A00905,0,CO03,2023,1,15-04-2023,0,3837.66,,Depreciation
488,A00907,0,CO03,2023,1,15-04-2023,0,3029.18,,Depreciation
489,A00921,0,CO02,2023,1,15-04-2023,0,423.89,,Depreciation
490,A00922,0,CO03,2023,1,15-04-2023,0,4470.02,,Depreciation
491,A00923,0,CO01,2023,1,15-04-2023,0,563.17,,Depreciation
492,A00924,0,CO01,2023,1,15-04-2023,0,3430.73,,Depreciation
493,A00927,0,CO02,2023,1,15-04-2023,0,2981.58,,Depreciation
494,A00928,0,CO03,2023,1,15-04-2023,0,2937.67,,Depreciation
495,A00930,0,CO01,2023,1,15-04-2023,0,3867.63,,Depreciation
496,A00931,0,CO02,2023,1,15-04-2023,0,4474.79,,Depreciation
497,A00937,0,CO01,2023,1,15-04-2023,0,1198.77,,Depreciation
498,A00938,0,CO02,2023,1,15-04-2023,0,1536.25,,Depreciation
499,A00940,0,CO01,2023,1,15-04-2023,0,1488.15,,Depreciation
500,A00941,0,CO03,2023,1,15-04-2023,0,1126.47,,Depreciation
501,A00942,0,CO03,2023,1,15-04-2023,0,3295.71,,Depreciation
502,A00943,0,CO03,2023,1,15-04-2023,0,3106.19,,Depreciation
503,A00945,0,CO02,2023,1,15-04-2023,0,4360.1,,Depreciation
504,A00946,0,CO02,2023,1,15-04-2023,0,1260.33,,Depreciation
505,A00947,0,CO03,2023,1,15-04-2023,0,4013.08,,Depreciation
506,A00949,0,CO02,2023,1,15-04-2023,0,2091.41,,Depreciation
507,A00952,0,CO03,2023,1,15-04-2023,0,4380.58,,Depreciation
508,A00954,0,CO03,2023,1,15-04-2023,0,4490.17,,Depreciation
509,A00955,0,CO03,2023,1,15-04-2023,0,3090.31,,Depreciation
510,A00959,0,CO01,2023,1,15-04-2023,0,1808.77,,Depreciation
511,A00960,0,CO01,2023,1,15-04-2023,0,319.91,,Depreciation
512,A00961,0,CO03,2023,1,15-04-2023,0,4572.66,,Depreciation
513,A00962,0,CO02,2023,1,15-04-2023,0,1447.35,,Depreciation
514,A00963,0,CO03,2023,1,15-04-2023,0,1363.65,,Depreciation
515,A00964,0,CO01,2023,1,15-04-2023,0,1077.62,,Depreciation
516,A00966,0,CO02,2023,1,15-04-2023,0,4708.94,,Depreciation
517,A00969,0,CO01,2023,1,15-04-2023,0,3459.26,,Depreciation
518,A00970,0,CO02,2023,1,15-04-2023,0,850.1,,Depreciation
519,A00972,0,CO02,2023,1,15-04-2023,0,3988.9,,Depreciation
520,A00973,0,CO02,2023,1,15-04-2023,0,4117.23,,Depreciation
521,A00974,0,CO01,2023,1,15-04-2023,0,2476.87,,Depreciation
522,A00975,0,CO03,2023,1,15-04-2023,0,4578.31,,Depreciation
523,A00976,0,CO01,2023,1,15-04-2023,0,1792.82,,Depreciation
524,A00978,0,CO03,2023,1,15-04-2023,0,2717.67,,Depreciation
525,A00979,0,CO03,2023,1,15-04-2023,0,3245.13,,Depreciation
526,A00981,0,CO03,2023,1,15-04-2023,0,3275.25,,Depreciation
527,A00983,0,CO03,2023,1,15-04-2023,0,2995.33,,Depreciation
528,A00984,0,CO03,2023,1,15-04-2023,0,693.03,,Depreciation
529,A00988,0,CO01,2023,1,15-04-2023,0,2624.5,,Depreciation
530,A00991,0,CO02,2023,1,15-04-2023,0,315.59,,Depreciation
531,A00994,0,CO02,2023,1,15-04-2023,0,359.37,,Depreciation
532,A00995,0,CO03,2023,1,15-04-2023,0,659.5,,Depreciation
533,A00997,0,CO02,2023,1,15-04-2023,0,3459.97,,Depreciation
534,A01001,0,CO03,2023,1,15-04-2023,0,362.79,,Depreciation
535,A01003,0,CO01,2023,1,15-04-2023,0,607.79,,Depreciation
536,A01004,0,CO02,2023,1,15-04-2023,0,2284.05,,Depreciation
537,A01005,0,CO01,2023,1,15-04-2023,0,1496.63,,Depreciation
538,A01006,0,CO03,2023,1,15-04-2023,0,2672.87,,Depreciation
539,A01007,0,CO01,2023,1,15-04-2023,0,446.77,,Depreciation
540,A01011,0,CO03,2023,1,15-04-2023,0,4737.17,,Depreciation
541,A01012,0,CO03,2023,1,15-04-2023,0,1017,,Depreciation
542,A01013,0,CO02,2023,1,15-04-2023,0,1428.39,,Depreciation
543,A01020,0,CO03,2023,1,15-04-2023,0,1046.7,,Depreciation
544,A01021,0,CO03,2023,1,15-04-2023,0,3742.56,,Depreciation
545,A01022,0,CO01,2023,1,15-04-2023,0,2088.39,,Depreciation
546,A01026,0,CO01,2023,1,15-04-2023,0,1939.06,,Depreciation
547,A01027,0,CO03,2023,1,15-04-2023,0,1743.16,,Depreciation
548,A01030,0,CO03,2023,1,15-04-2023,0,858.4,,Depreciation
549,A01033,0,CO01,2023,1,15-04-2023,0,4044.62,,Depreciation
550,A01034,0,CO03,2023,1,15-04-2023,0,3882.66,,Depreciation
551,A01035,0,CO02,2023,1,15-04-2023,0,123.57,,Depreciation
552,A01037,0,CO02,2023,1,15-04-2023,0,1912.86,,Depreciation
553,A01042,0,CO02,2023,1,15-04-2023,0,2448.85,,Depreciation
554,A01043,0,CO02,2023,1,15-04-2023,0,3962.87,,Depreciation
555,A01046,0,CO03,2023,1,15-04-2023,0,343.32,,Depreciation
556,A01047,0,CO03,2023,1,15-04-2023,0,4577.3,,Depreciation
557,A01052,0,CO01,2023,1,15-04-2023,0,3612.94,,Depreciation
558,A01056,0,CO01,2023,1,15-04-2023,0,878.35,,Depreciation
559,A01059,0,CO01,2023,1,15-04-2023,0,240.57,,Depreciation
560,A01065,0,CO02,2023,1,15-04-2023,0,2849.73,,Depreciation
561,A01068,0,CO01,2023,1,15-04-2023,0,2572.8,,Depreciation
562,A01070,0,CO03,2023,1,15-04-2023,0,2759.06,,Depreciation
563,A01072,0,CO02,2023,1,15-04-2023,0,527.09,,Depreciation
564,A01073,0,CO03,2023,1,15-04-2023,0,1275.78,,Depreciation
565,A01079,0,CO02,2023,1,15-04-2023,0,4174.11,,Depreciation
566,A01081,0,CO01,2023,1,15-04-2023,0,1318.7,,Depreciation
567,A01082,0,CO03,2023,1,15-04-2023,0,1472.34,,Depreciation
568,A01083,0,CO03,2023,1,15-04-2023,0,1637.43,,Depreciation
569,A01084,0,CO01,2023,1,15-04-2023,0,1140.55,,Depreciation
570,A01086,0,CO01,2023,1,15-04-2023,0,3878.57,,Depreciation
571,A01088,0,CO01,2023,1,15-04-2023,0,1424.41,,Depreciation
572,A01090,0,CO03,2023,1,15-04-2023,0,1232.06,,Depreciation
573,A01091,0,CO01,2023,1,15-04-2023,0,175.23,,Depreciation
574,A01093,0,CO01,2023,1,15-04-2023,0,4967.88,,Depreciation
575,A01094,0,CO01,2023,1,15-04-2023,0,1332.64,,Depreciation
576,A01095,0,CO02,2023,1,15-04-2023,0,2712.53,,Depreciation
577,A01096,0,CO01,2023,1,15-04-2023,0,4685.45,,Depreciation
578,A01097,0,CO03,2023,1,15-04-2023,0,616.49,,Depreciation
579,A01098,0,CO01,2023,1,15-04-2023,0,1465,,Depreciation
580,A01100,0,CO03,2023,1,15-04-2023,0,4032.45,,Depreciation
581,A01101,0,CO02,2023,1,15-04-2023,0,1195.09,,Depreciation
582,A01103,0,CO02,2023,1,15-04-2023,0,429.83,,Depreciation
583,A01104,0,CO03,2023,1,15-04-2023,0,3730.13,,Depreciation
584,A01105,0,CO01,2023,1,15-04-2023,0,2262.98,,Depreciation
585,A01107,0,CO01,2023,1,15-04-2023,0,869.23,,Depreciation
586,A01109,0,CO01,2023,1,15-04-2023,0,2331.86,,Depreciation
587,A01110,0,CO01,2023,1,15-04-2023,0,4680.81,,Depreciation
588,A01111,0,CO01,2023,1,15-04-2023,0,2123.89,,Depreciation
589,A01112,0,CO01,2023,1,15-04-2023,0,2400.2,,Depreciation
590,A01113,0,CO01,2023,1,15-04-2023,0,2533.98,,Depreciation
591,A01121,0,CO03,2023,1,15-04-2023,0,2644.51,,Depreciation
592,A01122,0,CO01,2023,1,15-04-2023,0,1084.8,,Depreciation
593,A01124,0,CO02,2023,1,15-04-2023,0,2458.68,,Depreciation
594,A01128,0,CO02,2023,1,15-04-2023,0,2183.32,,Depreciation
595,A01129,0,CO03,2023,1,15-04-2023,0,1365.16,,Depreciation
596,A01131,0,CO03,2023,1,15-04-2023,0,3974.42,,Depreciation
597,A01133,0,CO03,2023,1,15-04-2023,0,1065.99,,Depreciation
598,A01135,0,CO01,2023,1,15-04-2023,0,3604.1,,Depreciation
599,A01137,0,CO01,2023,1,15-04-2023,0,1116.33,,Depreciation
600,A01138,0,CO01,2023,1,15-04-2023,0,688.95,,Depreciation
601,A01139,0,CO03,2023,1,15-04-2023,0,2605.96,,Depreciation
602,A01140,0,CO03,2023,1,15-04-2023,0,2535.31,,Depreciation
603,A01141,0,CO02,2023,1,15-04-2023,0,156.24,,Depreciation
604,A01143,0,CO01,2023,1,15-04-2023,0,2591.01,,Depreciation
605,A01144,0,CO02,2023,1,15-04-2023,0,4537.71,,Depreciation
606,A01146,0,CO02,2023,1,15-04-2023,0,4757.28,,Depreciation
607,A01148,0,CO01,2023,1,15-04-2023,0,1385.14,,Depreciation
608,A01150,0,CO02,2023,1,15-04-2023,0,3774.64,,Depreciation
609,A01151,0,CO01,2023,1,15-04-2023,0,4313.85,,Depreciation
610,A01153,0,CO02,2023,1,15-04-2023,0,566.42,,Depreciation
611,A01154,0,CO01,2023,1,15-04-2023,0,1188.61,,Depreciation
612,A01155,0,CO03,2023,1,15-04-2023,0,2267.19,,Depreciation
613,A01156,0,CO01,2023,1,15-04-2023,0,1473.21,,Depreciation
614,A01157,0,CO03,2023,1,15-04-2023,0,3898.56,,Depreciation
615,A01158,0,CO03,2023,1,15-04-2023,0,509.28,,Depreciation
616,A01159,0,CO02,2023,1,15-04-2023,0,1385.22,,Depreciation
617,A01160,0,CO03,2023,1,15-04-2023,0,2898.73,,Depreciation
618,A01161,0,CO01,2023,1,15-04-2023,0,2518.14,,Depreciation
619,A01163,0,CO01,2023,1,15-04-2023,0,3693.91,,Depreciation
620,A01165,0,CO03,2023,1,15-04-2023,0,3615.98,,Depreciation
621,A01166,0,CO02,2023,1,15-04-2023,0,4725.71,,Depreciation
622,A01167,0,CO03,2023,1,15-04-2023,0,998.25,,Depreciation
623,A01172,0,CO03,2023,1,15-04-2023,0,3374.43,,Depreciation
624,A01173,0,CO02,2023,1,15-04-2023,0,740.45,,Depreciation
625,A01175,0,CO03,2023,1,15-04-2023,0,3371.73,,Depreciation
626,A01176,0,CO02,2023,1,15-04-2023,0,1169.18,,Depreciation
627,A01178,0,CO03,2023,1,15-04-2023,0,3318.68,,Depreciation
628,A01181,0,CO03,2023,1,15-04-2023,0,124.18,,Depreciation
629,A01182,0,CO03,2023,1,15-04-2023,0,2285.45,,Depreciation
630,A01186,0,CO01,2023,1,15-04-2023,0,1123.99,,Depreciation
631,A01187,0,CO02,2023,1,15-04-2023,0,2936.21,,Depreciation
632,A01189,0,CO01,2023,1,15-04-2023,0,4028.38,,Depreciation
633,A01192,0,CO03,2023,1,15-04-2023,0,4680.96,,Depreciation
634,A01193,0,CO03,2023,1,15-04-2023,0,1296.14,,Depreciation
635,A01196,0,CO01,2023,1,15-04-2023,0,2821.91,,Depreciation
636,A01198,0,CO03,2023,1,15-04-2023,0,1317.22,,Depreciation
637,A01199,0,CO02,2023,1,15-04-2023,0,971.04,,Depreciation
638,A01200,0,CO02,2023,1,15-04-2023,0,893.19,,Depreciation
639,A01204,0,CO02,2023,1,15-04-2023,0,4850.87,,Depreciation
640,A01205,0,CO02,2023,1,15-04-2023,0,2008.83,,Depreciation
641,A01206,0,CO02,2023,1,15-04-2023,0,900.26,,Depreciation
642,A01208,0,CO01,2023,1,15-04-2023,0,3367.19,,Depreciation
643,A01214,0,CO01,2023,1,15-04-2023,0,1903.37,,Depreciation
644,A01219,0,CO02,2023,1,15-04-2023,0,2564.38,,Depreciation
645,A01220,0,CO03,2023,1,15-04-2023,0,3053.13,,Depreciation
646,A01221,0,CO01,2023,1,15-04-2023,0,1247.01,,Depreciation
647,A01223,0,CO02,2023,1,15-04-2023,0,227.64,,Depreciation
648,A01224,0,CO03,2023,1,15-04-2023,0,4915.82,,Depreciation
649,A01226,0,CO03,2023,1,15-04-2023,0,3331.62,,Depreciation
650,A01227,0,CO02,2023,1,15-04-2023,0,1386.53,,Depreciation
651,A01228,0,CO03,2023,1,15-04-2023,0,3819.94,,Depreciation
652,A01229,0,CO03,2023,1,15-04-2023,0,2437.56,,Depreciation
653,A01232,0,CO03,2023,1,15-04-2023,0,4238.7,,Depreciation
654,A01233,0,CO03,2023,1,15-04-2023,0,908.65,,Depreciation
655,A01235,0,CO01,2023,1,15-04-2023,0,764.11,,Depreciation
656,A01238,0,CO03,2023,1,15-04-2023,0,4513.88,,Depreciation
657,A01239,0,CO03,2023,1,15-04-2023,0,226.75,,Depreciation
658,A01240,0,CO03,2023,1,15-04-2023,0,3924.56,,Depreciation
659,A01242,0,CO01,2023,1,15-04-2023,0,2400.02,,Depreciation
660,A01243,0,CO01,2023,1,15-04-2023,0,3909.99,,Depreciation
661,A01245,0,CO01,2023,1,15-04-2023,0,2726.19,,Depreciation
662,A01246,0,CO01,2023,1,15-04-2023,0,4122.56,,Depreciation
663,A01249,0,CO03,2023,1,15-04-2023,0,3528.81,,Depreciation
664,A01250,0,CO01,2023,1,15-04-2023,0,1159.68,,Depreciation
665,A01251,0,CO01,2023,1,15-04-2023,0,2394.94,,Depreciation
666,A01252,0,CO02,2023,1,15-04-2023,0,3306.93,,Depreciation
667,A01253,0,CO01,2023,1,15-04-2023,0,2811.34,,Depreciation
668,A01254,0,CO03,2023,1,15-04-2023,0,892.7,,Depreciation
669,A01256,0,CO02,2023,1,15-04-2023,0,1901.59,,Depreciation
670,A01259,0,CO02,2023,1,15-04-2023,0,990.34,,Depreciation
671,A01260,0,CO03,2023,1,15-04-2023,0,3001.01,,Depreciation
672,A01262,0,CO02,2023,1,15-04-2023,0,2946.4,,Depreciation
673,A01264,0,CO03,2023,1,15-04-2023,0,3222.36,,Depreciation
674,A01265,0,CO02,2023,1,15-04-2023,0,3829.69,,Depreciation
675,A01266,0,CO01,2023,1,15-04-2023,0,2405.67,,Depreciation
676,A01268,0,CO02,2023,1,15-04-2023,0,1197.09,,Depreciation
677,A01274,0,CO02,2023,1,15-04-2023,0,4570.86,,Depreciation
678,A01275,0,CO01,2023,1,15-04-2023,0,3108.32,,Depreciation
679,A01277,0,CO01,2023,1,15-04-2023,0,486.91,,Depreciation
680,A01278,0,CO03,2023,1,15-04-2023,0,4683.33,,Depreciation
681,A01280,0,CO01,2023,1,15-04-2023,0,1033.61,,Depreciation
682,A01282,0,CO02,2023,1,15-04-2023,0,3331.32,,Depreciation
683,A01283,0,CO02,2023,1,15-04-2023,0,1075.35,,Depreciation
684,A01287,0,CO02,2023,1,15-04-2023,0,1982.11,,Depreciation
685,A01288,0,CO02,2023,1,15-04-2023,0,4418.98,,Depreciation
686,A01289,0,CO02,2023,1,15-04-2023,0,4082.53,,Depreciation
687,A01291,0,CO01,2023,1,15-04-2023,0,3503.98,,Depreciation
688,A01292,0,CO03,2023,1,15-04-2023,0,116.11,,Depreciation
689,A01295,0,CO03,2023,1,15-04-2023,0,4245.84,,Depreciation
690,A01297,0,CO02,2023,1,15-04-2023,0,3017.02,,Depreciation
691,A01298,0,CO02,2023,1,15-04-2023,0,1619.2,,Depreciation
692,A01299,0,CO01,2023,1,15-04-2023,0,1258.21,,Depreciation
693,A01300,0,CO02,2023,1,15-04-2023,0,4348.3,,Depreciation
694,A01302,0,CO01,2023,1,15-04-2023,0,3004.87,,Depreciation
695,A01303,0,CO01,2023,1,15-04-2023,0,1985.89,,Depreciation
696,A01304,0,CO02,2023,1,15-04-2023,0,603.78,,Depreciation
697,A01305,0,CO02,2023,1,15-04-2023,0,2336.44,,Depreciation
698,A01308,0,CO03,2023,1,15-04-2023,0,4720.88,,Depreciation
699,A01309,0,CO01,2023,1,15-04-2023,0,1718.92,,Depreciation
700,A01316,0,CO01,2023,1,15-04-2023,0,3303.16,,Depreciation
701,A01317,0,CO02,2023,1,15-04-2023,0,3746.49,,Depreciation
702,A01318,0,CO01,2023,1,15-04-2023,0,2179.61,,Depreciation
703,A01319,0,CO03,2023,1,15-04-2023,0,693.36,,Depreciation
704,A01320,0,CO02,2023,1,15-04-2023,0,691.08,,Depreciation
705,A01322,0,CO02,2023,1,15-04-2023,0,1925.29,,Depreciation
706,A01323,0,CO03,2023,1,15-04-2023,0,4314.67,,Depreciation
707,A01327,0,CO01,2023,1,15-04-2023,0,1277.41,,Depreciation
708,A01328,0,CO03,2023,1,15-04-2023,0,1125.96,,Depreciation
709,A01333,0,CO01,2023,1,15-04-2023,0,2240.98,,Depreciation
710,A01339,0,CO03,2023,1,15-04-2023,0,771.82,,Depreciation
711,A01341,0,CO01,2023,1,15-04-2023,0,2556.43,,Depreciation
712,A01342,0,CO02,2023,1,15-04-2023,0,1937.04,,Depreciation
713,A01345,0,CO02,2023,1,15-04-2023,0,4273.1,,Depreciation
714,A01348,0,CO03,2023,1,15-04-2023,0,539.45,,Depreciation
715,A01349,0,CO03,2023,1,15-04-2023,0,3999.29,,Depreciation
716,A01350,0,CO01,2023,1,15-04-2023,0,1708.5,,Depreciation
717,A01351,0,CO02,2023,1,15-04-2023,0,3374.5,,Depreciation
718,A01352,0,CO03,2023,1,15-04-2023,0,3930.57,,Depreciation
719,A01354,0,CO02,2023,1,15-04-2023,0,889.6,,Depreciation
720,A01356,0,CO02,2023,1,15-04-2023,0,610.77,,Depreciation
721,A01358,0,CO03,2023,1,15-04-2023,0,365.47,,Depreciation
722,A01361,0,CO03,2023,1,15-04-2023,0,1871.22,,Depreciation
723,A01363,0,CO01,2023,1,15-04-2023,0,177.52,,Depreciation
724,A01364,0,CO01,2023,1,15-04-2023,0,3484.42,,Depreciation
725,A01365,0,CO02,2023,1,15-04-2023,0,942.78,,Depreciation
726,A01366,0,CO02,2023,1,15-04-2023,0,4708.77,,Depreciation
727,A01370,0,CO03,2023,1,15-04-2023,0,465.51,,Depreciation
728,A01371,0,CO02,2023,1,15-04-2023,0,3348.11,,Depreciation
729,A01372,0,CO01,2023,1,15-04-2023,0,1260.94,,Depreciation
730,A01373,0,CO01,2023,1,15-04-2023,0,1699.38,,Depreciation
731,A01374,0,CO02,2023,1,15-04-2023,0,3451.66,,Depreciation
732,A01375,0,CO01,2023,1,15-04-2023,0,702.47,,Depreciation
733,A01376,0,CO02,2023,1,15-04-2023,0,4706.6,,Depreciation
734,A01379,0,CO02,2023,1,15-04-2023,0,2033.34,,Depreciation
