ar_item_id,document_number,company_code,fiscal_year,line_item,customer_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
237,AR00000237,CO03,2023,1,CUST04840,12-04-2023,09-05-2023,21-05-2023,45572.52,USD,S,FALSE
238,AR00000238,CO01,2023,1,CUST00886,12-04-2023,31-05-2023,23-05-2023,27994.17,USD,S,FALSE
239,AR00000239,CO03,2023,1,CUST02196,12-04-2023,10-05-2023,24-05-2023,30070.17,USD,S,FALSE
240,AR00000240,CO01,2023,1,CUST01721,12-04-2023,28-05-2023,25-05-2023,33518.56,USD,S,FALSE
241,AR00000241,CO01,2023,1,CUST05816,12-04-2023,03-05-2023,27-05-2023,26849.74,USD,S,FALSE
242,AR00000242,CO03,2023,1,CUST05785,12-04-2023,,01-06-2023,26896.81,USD,S,TRUE
243,AR00000243,CO03,2023,1,CUST02645,12-04-2023,24-04-2023,01-06-2023,41670.07,USD,S,FALSE
244,AR00000244,CO01,2023,1,CUST01202,12-04-2023,03-06-2023,26-05-2023,24676.15,USD,S,FALSE
245,AR00000245,CO02,2023,1,CUST00517,12-04-2023,09-05-2023,24-05-2023,44488.49,USD,S,FALSE
246,AR00000246,CO02,2023,1,CUST02533,12-04-2023,,30-05-2023,38253.76,USD,S,TRUE
247,AR00000247,CO01,2023,1,CUST00946,12-04-2023,23-04-2023,25-05-2023,37424.85,USD,S,FALSE
248,AR00000248,CO03,2023,1,CUST04550,12-04-2023,24-04-2023,29-05-2023,8545.34,USD,S,FALSE
249,AR00000249,CO01,2023,1,CUST03477,12-04-2023,06-05-2023,22-05-2023,19293.63,USD,S,FALSE
250,AR00000250,CO01,2023,1,CUST05383,12-04-2023,19-04-2023,26-05-2023,41327.5,USD,S,FALSE
251,AR00000251,CO02,2023,1,CUST03417,12-04-2023,26-04-2023,23-05-2023,17143.33,USD,S,FALSE
252,AR00000252,CO03,2023,1,CUST05605,12-04-2023,07-05-2023,27-05-2023,1536.71,USD,S,FALSE
253,AR00000253,CO01,2023,1,CUST02557,12-04-2023,23-04-2023,21-05-2023,38457.8,USD,S,FALSE
254,AR00000254,CO02,2023,1,CUST06077,12-04-2023,26-04-2023,26-05-2023,6624.4,USD,S,FALSE
255,AR00000255,CO01,2023,1,CUST04158,12-04-2023,29-04-2023,28-05-2023,43169.58,USD,S,FALSE
256,AR00000256,CO02,2023,1,CUST00627,12-04-2023,12-05-2023,04-06-2023,5260.21,USD,S,FALSE
257,AR00000257,CO02,2023,1,CUST05192,12-04-2023,19-04-2023,27-05-2023,26313.85,USD,S,FALSE
258,AR00000258,CO03,2023,1,CUST03347,12-04-2023,18-04-2023,25-05-2023,12825.92,USD,S,FALSE
259,AR00000259,CO03,2023,1,CUST04246,12-04-2023,04-06-2023,20-05-2023,3777.76,USD,S,FALSE
260,AR00000260,CO03,2023,1,CUST01855,12-04-2023,03-05-2023,04-06-2023,14164.63,USD,S,FALSE
261,AR00000261,CO03,2023,1,CUST01962,12-04-2023,26-04-2023,20-05-2023,9266.04,USD,S,FALSE
262,AR00000262,CO03,2023,1,CUST06655,13-04-2023,11-05-2023,02-06-2023,4796.2,USD,S,FALSE
263,AR00000263,CO01,2023,1,CUST01857,13-04-2023,30-04-2023,24-05-2023,897.98,USD,S,FALSE
264,AR00000264,CO02,2023,1,CUST06816,13-04-2023,23-04-2023,01-06-2023,10627.88,USD,S,FALSE
265,AR00000265,CO02,2023,1,CUST06158,13-04-2023,29-04-2023,23-05-2023,26825.36,USD,S,FALSE
266,AR00000266,CO03,2023,1,CUST01792,13-04-2023,02-05-2023,31-05-2023,13272.75,USD,S,FALSE
267,AR00000267,CO01,2023,1,CUST03325,13-04-2023,24-04-2023,13-06-2023,25909.09,USD,S,FALSE
268,AR00000268,CO03,2023,1,CUST03973,13-04-2023,,31-05-2023,47016,USD,S,TRUE
269,AR00000269,CO02,2023,1,CUST05621,13-04-2023,07-05-2023,27-05-2023,21847.58,USD,S,FALSE
270,AR00000270,CO01,2023,1,CUST05576,13-04-2023,10-05-2023,23-05-2023,25836.31,USD,S,FALSE
271,AR00000271,CO02,2023,1,CUST02117,13-04-2023,10-05-2023,24-05-2023,15172.34,USD,S,FALSE
272,AR00000272,CO02,2023,1,CUST06969,13-04-2023,21-04-2023,01-06-2023,14644.27,USD,S,FALSE
273,AR00000273,CO03,2023,1,CUST03305,13-04-2023,01-05-2023,30-05-2023,24896.56,USD,S,FALSE
274,AR00000274,CO02,2023,1,CUST00098,13-04-2023,26-04-2023,16-05-2023,25192.98,USD,S,FALSE
275,AR00000275,CO02,2023,1,CUST04238,13-04-2023,26-04-2023,22-05-2023,6048.28,USD,S,FALSE
276,AR00000276,CO01,2023,1,CUST05735,13-04-2023,26-04-2023,26-05-2023,30650.23,USD,S,FALSE
277,AR00000277,CO03,2023,1,CUST02070,13-04-2023,11-06-2023,02-06-2023,37900.3,USD,S,FALSE
278,AR00000278,CO02,2023,1,CUST03557,13-04-2023,10-05-2023,03-06-2023,29395.76,USD,S,FALSE
279,AR00000279,CO03,2023,1,CUST00642,13-04-2023,25-04-2023,04-06-2023,18435.2,USD,S,FALSE
280,AR00000280,CO02,2023,1,CUST01210,13-04-2023,01-05-2023,26-05-2023,19509.3,USD,S,FALSE
281,AR00000281,CO03,2023,1,CUST04917,13-04-2023,04-05-2023,25-05-2023,20648.81,USD,S,FALSE
282,AR00000282,CO03,2023,1,CUST03257,13-04-2023,10-05-2023,21-05-2023,6660.37,USD,S,FALSE
283,AR00000283,CO02,2023,1,CUST04987,13-04-2023,31-05-2023,21-05-2023,47652.12,USD,S,FALSE
284,AR00000284,CO03,2023,1,CUST03855,13-04-2023,06-05-2023,22-05-2023,9940.16,USD,S,FALSE
285,AR00000285,CO01,2023,1,CUST06836,13-04-2023,02-05-2023,30-05-2023,22276.38,USD,S,FALSE
286,AR00000286,CO01,2023,1,CUST05583,13-04-2023,11-05-2023,16-05-2023,48069.69,USD,S,FALSE
287,AR00000287,CO02,2023,1,CUST00307,13-04-2023,08-05-2023,23-05-2023,40700.73,USD,S,FALSE
288,AR00000288,CO01,2023,1,CUST05598,13-04-2023,,30-05-2023,40418.09,USD,S,TRUE
289,AR00000289,CO02,2023,1,CUST04915,13-04-2023,13-05-2023,16-05-2023,31301.94,USD,S,FALSE
290,AR00000290,CO01,2023,1,CUST03418,13-04-2023,13-05-2023,04-06-2023,13204.55,USD,S,FALSE
291,AR00000291,CO02,2023,1,CUST06790,13-04-2023,10-05-2023,02-06-2023,23418.76,USD,S,FALSE
292,AR00000292,CO02,2023,1,CUST00107,13-04-2023,12-06-2023,30-05-2023,16712.74,USD,S,FALSE
293,AR00000293,CO02,2023,1,CUST00439,13-04-2023,27-04-2023,27-05-2023,5127.8,USD,S,FALSE
294,AR00000294,CO01,2023,1,CUST00592,14-04-2023,25-04-2023,22-05-2023,30516.72,USD,S,FALSE
295,AR00000295,CO03,2023,1,CUST02627,14-04-2023,24-04-2023,04-06-2023,37535.34,USD,S,FALSE
296,AR00000296,CO01,2023,1,CUST06005,14-04-2023,25-04-2023,31-05-2023,14029.25,USD,S,FALSE
297,AR00000297,CO01,2023,1,CUST01784,14-04-2023,11-05-2023,01-06-2023,28073.69,USD,S,FALSE
298,AR00000298,CO03,2023,1,CUST03397,14-04-2023,03-05-2023,22-05-2023,27322.94,USD,S,FALSE
299,AR00000299,CO01,2023,1,CUST01904,14-04-2023,12-05-2023,28-05-2023,19889.77,USD,S,FALSE
300,AR00000300,CO01,2023,1,CUST00112,14-04-2023,,03-06-2023,2775.1,USD,S,TRUE
301,AR00000301,CO01,2023,1,CUST02063,14-04-2023,23-04-2023,24-05-2023,13843.08,USD,S,FALSE
302,AR00000302,CO01,2023,1,CUST03551,14-04-2023,19-04-2023,26-05-2023,2731.84,USD,S,FALSE
303,AR00000303,CO01,2023,1,CUST01139,14-04-2023,12-05-2023,27-05-2023,32267.84,USD,S,FALSE
304,AR00000304,CO03,2023,1,CUST05689,14-04-2023,06-05-2023,28-05-2023,12174.32,USD,S,FALSE
305,AR00000305,CO02,2023,1,CUST00311,14-04-2023,10-05-2023,02-06-2023,2149.2,USD,S,FALSE
306,AR00000306,CO03,2023,1,CUST00875,14-04-2023,11-05-2023,24-05-2023,26407.62,USD,S,FALSE
307,AR00000307,CO03,2023,1,CUST05759,14-04-2023,09-05-2023,30-05-2023,45938.64,USD,S,FALSE
308,AR00000308,CO03,2023,1,CUST02338,14-04-2023,,26-05-2023,8722.88,USD,S,TRUE
309,AR00000309,CO03,2023,1,CUST03444,14-04-2023,12-05-2023,26-05-2023,46644.96,USD,S,FALSE
310,AR00000310,CO01,2023,1,CUST01666,14-04-2023,25-04-2023,24-05-2023,28436.75,USD,S,FALSE
311,AR00000311,CO01,2023,1,CUST02089,14-04-2023,03-05-2023,26-05-2023,4130.16,USD,S,FALSE
312,AR00000312,CO02,2023,1,CUST06599,14-04-2023,26-04-2023,24-05-2023,25983.39,USD,S,FALSE
313,AR00000313,CO01,2023,1,CUST04867,14-04-2023,20-04-2023,29-05-2023,5635.11,USD,S,FALSE
314,AR00000314,CO03,2023,1,CUST06469,14-04-2023,13-05-2023,29-05-2023,19454.14,USD,S,FALSE
315,AR00000315,CO01,2023,1,CUST01334,14-04-2023,,28-05-2023,4271.07,USD,S,TRUE
316,AR00000316,CO01,2023,1,CUST03471,14-04-2023,01-05-2023,03-06-2023,46993.53,USD,S,FALSE
317,AR00000317,CO03,2023,1,CUST05583,14-04-2023,10-05-2023,30-05-2023,36225.71,USD,S,FALSE
318,AR00000318,CO02,2023,1,CUST02118,14-04-2023,05-05-2023,31-05-2023,3966.88,USD,S,FALSE
319,AR00000319,CO03,2023,1,CUST04199,14-04-2023,14-05-2023,31-05-2023,28794.9,USD,S,FALSE
320,AR00000320,CO02,2023,1,CUST06995,14-04-2023,09-05-2023,28-05-2023,24280.22,USD,S,FALSE
321,AR00000321,CO02,2023,1,CUST02499,14-04-2023,10-05-2023,02-06-2023,26247.77,USD,S,FALSE
322,AR00000322,CO02,2023,1,CUST05155,14-04-2023,20-04-2023,19-05-2023,32680.63,USD,S,FALSE
323,AR00000323,CO03,2023,1,CUST05798,14-04-2023,03-05-2023,31-05-2023,38141.86,USD,S,FALSE
324,AR00000324,CO03,2023,1,CUST03277,14-04-2023,10-05-2023,24-05-2023,10877.31,USD,S,FALSE
325,AR00000325,CO03,2023,1,CUST02078,14-04-2023,27-04-2023,13-06-2023,3051.83,USD,S,FALSE
326,AR00000326,CO01,2023,1,CUST06289,15-04-2023,11-05-2023,01-06-2023,27626.6,USD,S,FALSE
327,AR00000327,CO03,2023,1,CUST00218,15-04-2023,07-05-2023,20-05-2023,1844.88,USD,S,FALSE
328,AR00000328,CO01,2023,1,CUST01176,15-04-2023,15-05-2023,25-05-2023,43024.91,USD,S,FALSE
329,AR00000329,CO03,2023,1,CUST01550,15-04-2023,02-05-2023,05-06-2023,17909.2,USD,S,FALSE
330,AR00000330,CO02,2023,1,CUST01792,15-04-2023,25-04-2023,02-06-2023,33505.9,USD,S,FALSE
331,AR00000331,CO02,2023,1,CUST00398,15-04-2023,11-05-2023,25-05-2023,46748.37,USD,S,FALSE
332,AR00000332,CO01,2023,1,CUST05529,16-04-2023,10-05-2023,24-05-2023,2612.96,USD,S,FALSE
333,AR00000333,CO01,2023,1,CUST02495,16-04-2023,27-04-2023,28-05-2023,32100.96,USD,S,FALSE
334,AR00000334,CO03,2023,1,CUST06534,16-04-2023,25-04-2023,04-06-2023,28967.99,USD,S,FALSE
335,AR00000335,CO01,2023,1,CUST04361,16-04-2023,03-05-2023,26-05-2023,44199.6,USD,S,FALSE
336,AR00000336,CO01,2023,1,CUST02769,16-04-2023,05-05-2023,28-05-2023,29976.6,USD,S,FALSE
337,AR00000337,CO02,2023,1,CUST02592,16-04-2023,12-05-2023,30-05-2023,13224.01,USD,S,FALSE
338,AR00000338,CO03,2023,1,CUST00829,17-04-2023,12-06-2023,29-05-2023,45351.22,USD,S,FALSE
339,AR00000339,CO02,2023,1,CUST01270,17-04-2023,14-05-2023,01-06-2023,49560.25,USD,S,FALSE
340,AR00000340,CO03,2023,1,CUST03831,17-04-2023,23-06-2023,15-06-2023,24146,USD,S,FALSE
341,AR00000341,CO03,2023,1,CUST01620,17-04-2023,17-05-2023,29-05-2023,36983.16,USD,S,FALSE
342,AR00000342,CO03,2023,1,CUST03587,17-04-2023,24-04-2023,01-06-2023,46716.71,USD,S,FALSE
343,AR00000343,CO03,2023,1,CUST06980,17-04-2023,13-05-2023,26-05-2023,18424.57,USD,S,FALSE
344,AR00000344,CO02,2023,1,CUST02841,17-04-2023,03-05-2023,09-06-2023,40395.63,USD,S,FALSE
345,AR00000345,CO02,2023,1,CUST02679,17-04-2023,11-05-2023,31-05-2023,37734.32,USD,S,FALSE
346,AR00000346,CO01,2023,1,CUST05212,17-04-2023,12-05-2023,01-06-2023,33164.79,USD,S,FALSE
347,AR00000347,CO02,2023,1,CUST03317,17-04-2023,06-05-2023,30-05-2023,23733.56,USD,S,FALSE
348,AR00000348,CO01,2023,1,CUST05920,17-04-2023,29-04-2023,04-06-2023,13580.77,USD,S,FALSE
349,AR00000349,CO03,2023,1,CUST00001,17-04-2023,07-05-2023,04-06-2023,21846.72,USD,S,FALSE
350,AR00000350,CO02,2023,1,CUST05351,17-04-2023,13-06-2023,30-05-2023,13732.4,USD,S,FALSE
351,AR00000351,CO01,2023,1,CUST05328,17-04-2023,10-05-2023,26-05-2023,31161.41,USD,S,FALSE
352,AR00000352,CO01,2023,1,CUST02112,17-04-2023,28-04-2023,30-05-2023,24623.09,USD,S,FALSE
353,AR00000353,CO02,2023,1,CUST03923,17-04-2023,09-05-2023,30-05-2023,22658,USD,S,FALSE
354,AR00000354,CO02,2023,1,CUST01905,17-04-2023,14-05-2023,24-05-2023,29482.04,USD,S,FALSE
355,AR00000355,CO01,2023,1,CUST06126,17-04-2023,29-04-2023,29-05-2023,10112.22,USD,S,FALSE
356,AR00000356,CO02,2023,1,CUST02478,17-04-2023,05-05-2023,01-06-2023,30447.68,USD,S,FALSE
357,AR00000357,CO03,2023,1,CUST00592,17-04-2023,16-05-2023,03-06-2023,11296.37,USD,S,FALSE
358,AR00000358,CO03,2023,1,CUST03782,17-04-2023,11-06-2023,02-06-2023,19094.91,USD,S,FALSE
359,AR00000359,CO02,2023,1,CUST05172,17-04-2023,08-05-2023,07-06-2023,38169,USD,S,FALSE
360,AR00000360,CO02,2023,1,CUST01428,17-04-2023,03-06-2023,01-06-2023,19068.83,USD,S,FALSE
361,AR00000361,CO01,2023,1,CUST03148,17-04-2023,09-05-2023,11-06-2023,48874.06,USD,S,FALSE
362,AR00000362,CO01,2023,1,CUST06533,17-04-2023,22-04-2023,24-05-2023,24271.26,USD,S,FALSE
363,AR00000363,CO01,2023,1,CUST02599,17-04-2023,10-05-2023,26-05-2023,4182.04,USD,S,FALSE
364,AR00000364,CO02,2023,1,CUST02671,17-04-2023,24-04-2023,27-05-2023,47018.33,USD,S,FALSE
365,AR00000365,CO01,2023,1,CUST03716,17-04-2023,04-05-2023,03-06-2023,11327.02,USD,S,FALSE
366,AR00000366,CO03,2023,1,CUST00305,17-04-2023,30-04-2023,06-06-2023,46699.47,USD,S,FALSE
367,AR00000367,CO03,2023,1,CUST02262,17-04-2023,28-04-2023,28-05-2023,21284.67,USD,S,FALSE
368,AR00000368,CO02,2023,1,CUST01595,17-04-2023,28-04-2023,29-05-2023,45905.63,USD,S,FALSE
369,AR00000369,CO01,2023,1,CUST06961,18-04-2023,10-05-2023,27-05-2023,38226.95,USD,S,FALSE
370,AR00000370,CO03,2023,1,CUST04227,18-04-2023,14-05-2023,13-06-2023,34701.67,USD,S,FALSE
371,AR00000371,CO01,2023,1,CUST06615,18-04-2023,04-06-2023,30-05-2023,35915.78,USD,S,FALSE
372,AR00000372,CO03,2023,1,CUST01761,18-04-2023,11-05-2023,02-06-2023,39618.42,USD,S,FALSE
373,AR00000373,CO03,2023,1,CUST02527,18-04-2023,12-05-2023,26-05-2023,30068.2,USD,S,FALSE
374,AR00000374,CO01,2023,1,CUST04193,18-04-2023,02-05-2023,02-06-2023,17472.46,USD,S,FALSE
375,AR00000375,CO01,2023,1,CUST04313,18-04-2023,02-05-2023,01-06-2023,46451.71,USD,S,FALSE
376,AR00000376,CO02,2023,1,CUST02758,18-04-2023,27-04-2023,06-06-2023,44293.69,USD,S,FALSE
377,AR00000377,CO03,2023,1,CUST04467,18-04-2023,25-04-2023,04-06-2023,18667.27,USD,S,FALSE
378,AR00000378,CO03,2023,1,CUST01646,18-04-2023,29-04-2023,07-06-2023,46983.01,USD,S,FALSE
379,AR00000379,CO02,2023,1,CUST05723,18-04-2023,01-05-2023,05-06-2023,36966.38,USD,S,FALSE
380,AR00000380,CO02,2023,1,CUST06213,18-04-2023,04-05-2023,25-05-2023,35040.61,USD,S,FALSE
381,AR00000381,CO02,2023,1,CUST02541,18-04-2023,10-05-2023,29-05-2023,12759.8,USD,S,FALSE
382,AR00000382,CO02,2023,1,CUST04966,18-04-2023,15-05-2023,01-06-2023,18062.14,USD,S,FALSE
383,AR00000383,CO01,2023,1,CUST00528,18-04-2023,30-04-2023,04-06-2023,1067.24,USD,S,FALSE
384,AR00000384,CO01,2023,1,CUST01331,18-04-2023,13-05-2023,03-06-2023,45048.04,USD,S,FALSE
385,AR00000385,CO02,2023,1,CUST05667,18-04-2023,30-04-2023,28-05-2023,17309.77,USD,S,FALSE
386,AR00000386,CO01,2023,1,CUST05056,18-04-2023,14-05-2023,14-06-2023,24896.33,USD,S,FALSE
387,AR00000387,CO01,2023,1,CUST04105,18-04-2023,04-05-2023,01-06-2023,48773.5,USD,S,FALSE
388,AR00000388,CO02,2023,1,CUST00430,18-04-2023,04-05-2023,31-05-2023,13669.3,USD,S,FALSE
389,AR00000389,CO03,2023,1,CUST05474,18-04-2023,06-05-2023,29-05-2023,8077.55,USD,S,FALSE
390,AR00000390,CO03,2023,1,CUST05726,18-04-2023,24-04-2023,13-06-2023,32547.9,USD,S,FALSE
391,AR00000391,CO03,2023,1,CUST03513,18-04-2023,28-04-2023,31-05-2023,20299.24,USD,S,FALSE
392,AR00000392,CO02,2023,1,CUST04960,18-04-2023,09-05-2023,05-06-2023,10439.11,USD,S,FALSE
393,AR00000393,CO03,2023,1,CUST05763,18-04-2023,05-05-2023,30-05-2023,20791.5,USD,S,FALSE
394,AR00000394,CO02,2023,1,CUST05551,18-04-2023,12-05-2023,13-06-2023,13831.25,USD,S,FALSE
395,AR00000395,CO03,2023,1,CUST06092,18-04-2023,18-05-2023,06-06-2023,7955.38,USD,S,FALSE
396,AR00000396,CO03,2023,1,CUST00155,18-04-2023,14-05-2023,01-06-2023,35286.39,USD,S,FALSE
397,AR00000397,CO01,2023,1,CUST06115,19-04-2023,01-05-2023,31-05-2023,22489.35,USD,S,FALSE
398,AR00000398,CO02,2023,1,CUST01016,19-04-2023,16-06-2023,01-06-2023,36733.3,USD,S,FALSE
399,AR00000399,CO01,2023,1,CUST01412,19-04-2023,03-06-2023,31-05-2023,49825.89,USD,S,FALSE
400,AR00000400,CO01,2023,1,CUST03002,19-04-2023,10-05-2023,02-06-2023,22196.4,USD,S,FALSE
401,AR00000401,CO02,2023,1,CUST01658,19-04-2023,,02-06-2023,3236.64,USD,S,TRUE
402,AR00000402,CO01,2023,1,CUST00969,19-04-2023,09-05-2023,28-05-2023,41528.6,USD,S,FALSE
403,AR00000403,CO01,2023,1,CUST04043,19-04-2023,19-05-2023,07-06-2023,9801.19,USD,S,FALSE
404,AR00000404,CO01,2023,1,CUST03945,19-04-2023,04-05-2023,05-06-2023,19352.33,USD,S,FALSE
405,AR00000405,CO03,2023,1,CUST01969,19-04-2023,18-05-2023,01-06-2023,37371.63,USD,S,FALSE
406,AR00000406,CO01,2023,1,CUST03048,19-04-2023,27-04-2023,31-05-2023,16402.85,USD,S,FALSE
407,AR00000407,CO01,2023,1,CUST00303,19-04-2023,10-06-2023,30-05-2023,3256.27,USD,S,FALSE
408,AR00000408,CO01,2023,1,CUST06634,19-04-2023,19-05-2023,01-06-2023,26252.77,USD,S,FALSE
409,AR00000409,CO02,2023,1,CUST02622,19-04-2023,02-05-2023,02-06-2023,8277.17,USD,S,FALSE
410,AR00000410,CO01,2023,1,CUST05382,19-04-2023,30-04-2023,01-06-2023,9354.4,USD,S,FALSE
411,AR00000411,CO02,2023,1,CUST03545,19-04-2023,27-04-2023,03-06-2023,3354.5,USD,S,FALSE
412,AR00000412,CO02,2023,1,CUST03410,19-04-2023,13-05-2023,30-05-2023,25278.98,USD,S,FALSE
413,AR00000413,CO03,2023,1,CUST00934,19-04-2023,15-05-2023,10-06-2023,7006.65,USD,S,FALSE
414,AR00000414,CO02,2023,1,CUST04710,19-04-2023,02-05-2023,28-05-2023,49494.87,USD,S,FALSE
415,AR00000415,CO03,2023,1,CUST02192,19-04-2023,17-05-2023,29-05-2023,27889.86,USD,S,FALSE
416,AR00000416,CO01,2023,1,CUST04890,19-04-2023,30-04-2023,09-06-2023,48764.27,USD,S,FALSE
417,AR00000417,CO01,2023,1,CUST03394,19-04-2023,30-04-2023,23-05-2023,13366.46,USD,S,FALSE
418,AR00000418,CO01,2023,1,CUST01177,19-04-2023,07-06-2023,31-05-2023,6765.81,USD,S,FALSE
419,AR00000419,CO02,2023,1,CUST00124,19-04-2023,14-05-2023,03-06-2023,4094.37,USD,S,FALSE
420,AR00000420,CO01,2023,1,CUST01874,19-04-2023,07-05-2023,07-06-2023,11070.18,USD,S,FALSE
421,AR00000421,CO01,2023,1,CUST04311,19-04-2023,09-05-2023,31-05-2023,10455.04,USD,S,FALSE
422,AR00000422,CO02,2023,1,CUST05505,19-04-2023,12-05-2023,04-06-2023,41458.27,USD,S,FALSE
423,AR00000423,CO01,2023,1,CUST04347,19-04-2023,11-05-2023,26-05-2023,39583.68,USD,S,FALSE
424,AR00000424,CO02,2023,1,CUST02057,19-04-2023,16-05-2023,03-06-2023,41982,USD,S,FALSE
425,AR00000425,CO02,2023,1,CUST01078,19-04-2023,09-05-2023,30-05-2023,3872.47,USD,S,FALSE
426,AR00000426,CO03,2023,1,CUST06027,20-04-2023,30-04-2023,31-05-2023,28463.93,USD,S,FALSE
427,AR00000427,CO03,2023,1,CUST04091,20-04-2023,08-05-2023,02-06-2023,46397.61,USD,S,FALSE
428,AR00000428,CO02,2023,1,CUST01946,20-04-2023,20-05-2023,31-05-2023,32026.99,USD,S,FALSE
429,AR00000429,CO01,2023,1,CUST04387,20-04-2023,,04-06-2023,25158.03,USD,S,TRUE
430,AR00000430,CO03,2023,1,CUST01613,20-04-2023,07-05-2023,01-06-2023,29073.58,USD,S,FALSE
431,AR00000431,CO03,2023,1,CUST01300,20-04-2023,17-06-2023,10-06-2023,41084.3,USD,S,FALSE
432,AR00000432,CO01,2023,1,CUST01305,20-04-2023,08-05-2023,04-06-2023,41295.49,USD,S,FALSE
433,AR00000433,CO02,2023,1,CUST06388,20-04-2023,27-04-2023,06-06-2023,41995.46,USD,S,FALSE
434,AR00000434,CO02,2023,1,CUST02841,20-04-2023,03-05-2023,08-06-2023,35582.97,USD,S,FALSE
435,AR00000435,CO03,2023,1,CUST04796,20-04-2023,18-06-2023,06-06-2023,18713.38,USD,S,FALSE
436,AR00000436,CO02,2023,1,CUST04893,20-04-2023,,05-06-2023,3906.43,USD,S,TRUE
437,AR00000437,CO02,2023,1,CUST00743,20-04-2023,02-05-2023,08-06-2023,23457.98,USD,S,FALSE
438,AR00000438,CO03,2023,1,CUST01183,20-04-2023,08-05-2023,31-05-2023,36155.71,USD,S,FALSE
439,AR00000439,CO01,2023,1,CUST06149,20-04-2023,29-04-2023,05-06-2023,49842.66,USD,S,FALSE
440,AR00000440,CO03,2023,1,CUST06452,20-04-2023,03-05-2023,07-06-2023,2038.2,USD,S,FALSE
441,AR00000441,CO03,2023,1,CUST02619,20-04-2023,17-05-2023,13-06-2023,45819.5,USD,S,FALSE
442,AR00000442,CO02,2023,1,CUST04100,20-04-2023,15-05-2023,31-05-2023,40183.72,USD,S,FALSE
443,AR00000443,CO01,2023,1,CUST02146,20-04-2023,16-05-2023,02-06-2023,1631.41,USD,S,FALSE
444,AR00000444,CO03,2023,1,CUST02482,20-04-2023,09-05-2023,05-06-2023,47815.72,USD,S,FALSE
445,AR00000445,CO01,2023,1,CUST01327,20-04-2023,26-04-2023,30-05-2023,10287.45,USD,S,FALSE
446,AR00000446,CO02,2023,1,CUST00950,20-04-2023,28-04-2023,08-06-2023,7912.01,USD,S,FALSE
447,AR00000447,CO01,2023,1,CUST06716,20-04-2023,08-05-2023,30-05-2023,36158.02,USD,S,FALSE
448,AR00000448,CO01,2023,1,CUST06928,20-04-2023,15-05-2023,10-06-2023,15464.37,USD,S,FALSE
449,AR00000449,CO02,2023,1,CUST05871,20-04-2023,04-05-2023,07-06-2023,19879.91,USD,S,FALSE
450,AR00000450,CO03,2023,1,CUST03774,20-04-2023,12-05-2023,02-06-2023,46342.12,USD,S,FALSE
451,AR00000451,CO02,2023,1,CUST02792,20-04-2023,11-05-2023,29-05-2023,3018.82,USD,S,FALSE
452,AR00000452,CO03,2023,1,CUST05676,20-04-2023,05-05-2023,03-06-2023,14371.2,USD,S,FALSE
453,AR00000453,CO01,2023,1,CUST04625,20-04-2023,,27-05-2023,31774.78,USD,S,TRUE
454,AR00000454,CO03,2023,1,CUST05158,20-04-2023,14-05-2023,30-05-2023,47291.67,USD,S,FALSE
455,AR00000455,CO02,2023,1,CUST03575,20-04-2023,07-05-2023,02-06-2023,33198.98,USD,S,FALSE
456,AR00000456,CO01,2023,1,CUST05389,21-04-2023,03-05-2023,28-05-2023,28985.72,USD,S,FALSE
457,AR00000457,CO02,2023,1,CUST06450,21-04-2023,10-06-2023,08-06-2023,2950.66,USD,S,FALSE
458,AR00000458,CO01,2023,1,CUST05660,21-04-2023,27-04-2023,09-06-2023,47540.2,USD,S,FALSE
459,AR00000459,CO03,2023,1,CUST03068,21-04-2023,09-05-2023,13-06-2023,22614.89,USD,S,FALSE
460,AR00000460,CO02,2023,1,CUST06670,21-04-2023,30-04-2023,07-06-2023,1675.44,USD,S,FALSE
461,AR00000461,CO01,2023,1,CUST05139,21-04-2023,14-05-2023,03-06-2023,44300.69,USD,S,FALSE
462,AR00000462,CO01,2023,1,CUST05837,21-04-2023,18-05-2023,01-06-2023,15389.69,USD,S,FALSE
463,AR00000463,CO01,2023,1,CUST06589,21-04-2023,29-04-2023,29-05-2023,26545.06,USD,S,FALSE
464,AR00000464,CO01,2023,1,CUST05515,21-04-2023,03-05-2023,02-06-2023,47735.61,USD,S,FALSE
465,AR00000465,CO02,2023,1,CUST06967,21-04-2023,15-05-2023,03-06-2023,26768.96,USD,S,FALSE
466,AR00000466,CO01,2023,1,CUST05856,21-04-2023,17-05-2023,25-05-2023,21008.71,USD,S,FALSE
467,AR00000467,CO02,2023,1,CUST03936,21-04-2023,29-04-2023,02-06-2023,1866.59,USD,S,FALSE
468,AR00000468,CO01,2023,1,CUST03748,21-04-2023,11-05-2023,31-05-2023,31526.8,USD,S,FALSE
469,AR00000469,CO03,2023,1,CUST02741,21-04-2023,01-05-2023,19-06-2023,38110.07,USD,S,FALSE
470,AR00000470,CO02,2023,1,CUST02718,21-04-2023,17-05-2023,10-06-2023,9985.19,USD,S,FALSE
471,AR00000471,CO01,2023,1,CUST04110,21-04-2023,14-05-2023,15-06-2023,18206.17,USD,S,FALSE
472,AR00000472,CO02,2023,1,CUST02210,21-04-2023,13-06-2023,07-06-2023,506.81,USD,S,FALSE
473,AR00000473,CO03,2023,1,CUST04787,21-04-2023,30-04-2023,25-05-2023,6501.41,USD,S,FALSE
