ap_item_id,document_number,company_code,fiscal_year,line_item,vendor_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
237,AP00000237,CO02,2023,1,VEND00511,14-04-2023,26-04-2023,04-06-2023,11512.81,USD,H,FALSE
238,AP00000238,CO02,2023,1,VEND01419,14-04-2023,29-04-2023,28-05-2023,809.73,USD,H,FALSE
239,AP00000239,CO02,2023,1,VEND00719,14-04-2023,15-06-2023,07-06-2023,12963.83,USD,H,FALSE
240,AP00000240,CO01,2023,1,VEND00561,14-04-2023,26-04-2023,06-06-2023,7145.66,USD,H,FALSE
241,AP00000241,CO03,2023,1,VEND00956,14-04-2023,20-04-2023,08-06-2023,11541.72,USD,H,FALSE
242,AP00000242,CO03,2023,1,VEND00023,14-04-2023,29-04-2023,06-06-2023,9811.15,USD,H,FALSE
243,AP00000243,CO02,2023,1,VEND00316,14-04-2023,22-04-2023,06-06-2023,4945.87,USD,H,FALSE
244,AP00000244,CO03,2023,1,VEND01404,14-04-2023,11-05-2023,07-06-2023,8785.68,USD,H,FALSE
245,AP00000245,CO03,2023,1,VEND00013,14-04-2023,25-04-2023,06-06-2023,15254.02,USD,H,FALSE
246,AP00000246,CO02,2023,1,VEND00312,14-04-2023,01-05-2023,18-06-2023,2817.34,USD,H,FALSE
247,AP00000247,CO02,2023,1,VEND01222,14-04-2023,24-04-2023,11-06-2023,14639.77,USD,H,FALSE
248,AP00000248,CO01,2023,1,VEND00155,14-04-2023,05-06-2023,04-06-2023,14247.45,USD,H,FALSE
249,AP00000249,CO01,2023,1,VEND00354,14-04-2023,08-05-2023,13-06-2023,16213.61,USD,H,FALSE
250,AP00000250,CO02,2023,1,VEND01339,14-04-2023,10-05-2023,19-06-2023,12170.77,USD,H,FALSE
251,AP00000251,CO03,2023,1,VEND00852,14-04-2023,23-04-2023,04-06-2023,8695.71,USD,H,FALSE
252,AP00000252,CO03,2023,1,VEND00355,14-04-2023,01-05-2023,11-06-2023,17188.03,USD,H,FALSE
253,AP00000253,CO03,2023,1,VEND01245,15-04-2023,27-04-2023,11-06-2023,7636.89,USD,H,FALSE
254,AP00000254,CO01,2023,1,VEND01288,15-04-2023,06-05-2023,09-06-2023,3907.91,USD,H,FALSE
255,AP00000255,CO02,2023,1,VEND00464,15-04-2023,11-05-2023,09-06-2023,5153.99,USD,H,FALSE
256,AP00000256,CO01,2023,1,VEND00232,15-04-2023,06-05-2023,10-06-2023,12339.89,USD,H,FALSE
257,AP00000257,CO02,2023,1,VEND00209,15-04-2023,09-05-2023,01-06-2023,4763.03,USD,H,FALSE
258,AP00000258,CO01,2023,1,VEND01484,16-04-2023,27-04-2023,16-06-2023,18083.94,USD,H,FALSE
259,AP00000259,CO02,2023,1,VEND01175,16-04-2023,26-04-2023,04-06-2023,1471.62,USD,H,FALSE
260,AP00000260,CO02,2023,1,VEND01197,16-04-2023,19-06-2023,11-06-2023,7432.13,USD,H,FALSE
261,AP00000261,CO01,2023,1,VEND00776,16-04-2023,03-05-2023,11-06-2023,13786.2,USD,H,FALSE
262,AP00000262,CO02,2023,1,VEND00346,17-04-2023,01-05-2023,01-06-2023,16234.2,USD,H,FALSE
263,AP00000263,CO01,2023,1,VEND01141,17-04-2023,11-05-2023,09-06-2023,4507.23,USD,H,FALSE
264,AP00000264,CO02,2023,1,VEND01333,17-04-2023,12-06-2023,08-06-2023,11540.77,USD,H,FALSE
265,AP00000265,CO02,2023,1,VEND00150,17-04-2023,28-04-2023,07-06-2023,14909.95,USD,H,FALSE
266,AP00000266,CO03,2023,1,VEND00734,17-04-2023,22-04-2023,12-06-2023,5491.33,USD,H,FALSE
267,AP00000267,CO02,2023,1,VEND00296,17-04-2023,16-05-2023,16-06-2023,18322.05,USD,H,FALSE
268,AP00000268,CO03,2023,1,VEND00120,17-04-2023,11-05-2023,01-06-2023,18106.49,USD,H,FALSE
269,AP00000269,CO03,2023,1,VEND00254,17-04-2023,05-05-2023,12-06-2023,8811.07,USD,H,FALSE
270,AP00000270,CO02,2023,1,VEND01462,17-04-2023,14-05-2023,11-06-2023,10050.22,USD,H,FALSE
271,AP00000271,CO02,2023,1,VEND01277,17-04-2023,15-05-2023,14-06-2023,2854.14,USD,H,FALSE
272,AP00000272,CO03,2023,1,VEND00100,17-04-2023,25-04-2023,08-06-2023,19356.48,USD,H,FALSE
273,AP00000273,CO03,2023,1,VEND00447,17-04-2023,13-05-2023,20-06-2023,7854.18,USD,H,FALSE
274,AP00000274,CO01,2023,1,VEND00783,17-04-2023,03-05-2023,13-06-2023,11134.14,USD,H,FALSE
275,AP00000275,CO01,2023,1,VEND00566,17-04-2023,02-05-2023,09-06-2023,6784.87,USD,H,FALSE
276,AP00000276,CO02,2023,1,VEND01042,17-04-2023,11-05-2023,02-06-2023,9939.08,USD,H,FALSE
277,AP00000277,CO03,2023,1,VEND01246,17-04-2023,07-05-2023,08-06-2023,410.68,USD,H,FALSE
278,AP00000278,CO02,2023,1,VEND00337,17-04-2023,02-05-2023,05-06-2023,4891.34,USD,H,FALSE
279,AP00000279,CO03,2023,1,VEND00134,17-04-2023,06-05-2023,13-06-2023,18562.62,USD,H,FALSE
280,AP00000280,CO02,2023,1,VEND00867,17-04-2023,26-04-2023,04-06-2023,15900.83,USD,H,FALSE
281,AP00000281,CO01,2023,1,VEND00002,17-04-2023,01-05-2023,16-06-2023,8611.33,USD,H,FALSE
282,AP00000282,CO02,2023,1,VEND00975,17-04-2023,09-05-2023,18-06-2023,13016.56,USD,H,FALSE
283,AP00000283,CO01,2023,1,VEND00231,17-04-2023,12-05-2023,13-06-2023,16204.1,USD,H,FALSE
284,AP00000284,CO03,2023,1,VEND01268,17-04-2023,26-04-2023,11-06-2023,10092.27,USD,H,FALSE
285,AP00000285,CO02,2023,1,VEND01470,17-04-2023,14-05-2023,10-06-2023,14427.29,USD,H,FALSE
286,AP00000286,CO01,2023,1,VEND01359,17-04-2023,03-05-2023,22-06-2023,13803.21,USD,H,FALSE
287,AP00000287,CO03,2023,1,VEND00735,18-04-2023,02-05-2023,10-06-2023,7776.45,USD,H,FALSE
288,AP00000288,CO02,2023,1,VEND00548,18-04-2023,01-05-2023,14-06-2023,10810.48,USD,H,FALSE
289,AP00000289,CO01,2023,1,VEND00395,18-04-2023,08-05-2023,06-06-2023,16996.81,USD,H,FALSE
290,AP00000290,CO01,2023,1,VEND00622,18-04-2023,16-05-2023,11-06-2023,415.25,USD,H,FALSE
291,AP00000291,CO01,2023,1,VEND00140,18-04-2023,28-04-2023,11-06-2023,9015.48,USD,H,FALSE
292,AP00000292,CO02,2023,1,VEND00801,18-04-2023,14-05-2023,17-06-2023,5435.13,USD,H,FALSE
293,AP00000293,CO01,2023,1,VEND01093,18-04-2023,10-05-2023,14-06-2023,4244.39,USD,H,FALSE
294,AP00000294,CO02,2023,1,VEND00575,18-04-2023,15-05-2023,09-06-2023,10957.01,USD,H,FALSE
295,AP00000295,CO01,2023,1,VEND00190,18-04-2023,06-06-2023,05-06-2023,5063.73,USD,H,FALSE
296,AP00000296,CO03,2023,1,VEND00627,18-04-2023,02-05-2023,07-06-2023,18234.02,USD,H,FALSE
297,AP00000297,CO03,2023,1,VEND00263,18-04-2023,02-05-2023,09-06-2023,11538.92,USD,H,FALSE
298,AP00000298,CO01,2023,1,VEND00132,18-04-2023,16-05-2023,09-06-2023,7847.96,USD,H,FALSE
299,AP00000299,CO02,2023,1,VEND00473,18-04-2023,07-05-2023,13-06-2023,4605.62,USD,H,FALSE
300,AP00000300,CO03,2023,1,VEND00864,18-04-2023,16-06-2023,11-06-2023,10330.95,USD,H,FALSE
301,AP00000301,CO03,2023,1,VEND00365,18-04-2023,25-04-2023,15-06-2023,10437.67,USD,H,FALSE
302,AP00000302,CO01,2023,1,VEND01481,18-04-2023,03-05-2023,10-06-2023,2742.52,USD,H,FALSE
303,AP00000303,CO01,2023,1,VEND00612,18-04-2023,02-05-2023,09-06-2023,8539.92,USD,H,FALSE
304,AP00000304,CO01,2023,1,VEND00717,18-04-2023,23-04-2023,22-06-2023,16614.67,USD,H,FALSE
305,AP00000305,CO03,2023,1,VEND01208,18-04-2023,27-04-2023,19-06-2023,9845.06,USD,H,FALSE
306,AP00000306,CO01,2023,1,VEND00166,18-04-2023,17-05-2023,12-06-2023,11285.38,USD,H,FALSE
307,AP00000307,CO03,2023,1,VEND01075,18-04-2023,25-04-2023,13-06-2023,4614.55,USD,H,FALSE
308,AP00000308,CO02,2023,1,VEND00029,18-04-2023,15-05-2023,11-06-2023,4386.39,USD,H,FALSE
309,AP00000309,CO03,2023,1,VEND01479,18-04-2023,06-05-2023,08-06-2023,17032.51,USD,H,FALSE
310,AP00000310,CO03,2023,1,VEND00465,18-04-2023,25-04-2023,11-06-2023,14226.25,USD,H,FALSE
311,AP00000311,CO02,2023,1,VEND01341,19-04-2023,12-06-2023,11-06-2023,15148.66,USD,H,FALSE
312,AP00000312,CO01,2023,1,VEND01264,19-04-2023,16-05-2023,08-06-2023,10326.82,USD,H,FALSE
313,AP00000313,CO01,2023,1,VEND01029,19-04-2023,29-04-2023,12-06-2023,1873.34,USD,H,FALSE
314,AP00000314,CO03,2023,1,VEND00987,19-04-2023,15-06-2023,11-06-2023,9586.99,USD,H,FALSE
315,AP00000315,CO03,2023,1,VEND00748,19-04-2023,28-04-2023,07-06-2023,10627.46,USD,H,FALSE
316,AP00000316,CO01,2023,1,VEND01417,19-04-2023,29-04-2023,14-06-2023,14417.35,USD,H,FALSE
317,AP00000317,CO03,2023,1,VEND01137,19-04-2023,17-05-2023,17-06-2023,951.38,USD,H,FALSE
318,AP00000318,CO01,2023,1,VEND01342,19-04-2023,15-06-2023,14-06-2023,1260.89,USD,H,FALSE
319,AP00000319,CO02,2023,1,VEND00155,19-04-2023,20-06-2023,13-06-2023,19955.95,USD,H,FALSE
320,AP00000320,CO01,2023,1,VEND01379,19-04-2023,17-05-2023,13-06-2023,19819.26,USD,H,FALSE
321,AP00000321,CO02,2023,1,VEND00505,19-04-2023,16-06-2023,14-06-2023,10337.39,USD,H,FALSE
322,AP00000322,CO03,2023,1,VEND01469,19-04-2023,06-05-2023,22-06-2023,19263.21,USD,H,FALSE
323,AP00000323,CO03,2023,1,VEND01338,19-04-2023,10-06-2023,07-06-2023,4004.33,USD,H,FALSE
324,AP00000324,CO02,2023,1,VEND01356,19-04-2023,08-05-2023,06-06-2023,19943.13,USD,H,FALSE
325,AP00000325,CO03,2023,1,VEND01158,19-04-2023,15-06-2023,14-06-2023,6791.66,USD,H,FALSE
326,AP00000326,CO01,2023,1,VEND00224,19-04-2023,13-05-2023,03-06-2023,11212.59,USD,H,FALSE
327,AP00000327,CO01,2023,1,VEND00610,19-04-2023,13-06-2023,12-06-2023,13939.29,USD,H,FALSE
328,AP00000328,CO02,2023,1,VEND01300,19-04-2023,25-04-2023,03-06-2023,17784.84,USD,H,FALSE
329,AP00000329,CO03,2023,1,VEND00618,19-04-2023,28-04-2023,10-06-2023,15586.96,USD,H,FALSE
330,AP00000330,CO01,2023,1,VEND00983,19-04-2023,27-04-2023,06-06-2023,12339.54,USD,H,FALSE
331,AP00000331,CO02,2023,1,VEND00030,19-04-2023,03-05-2023,17-06-2023,13154.34,USD,H,FALSE
332,AP00000332,CO03,2023,1,VEND01367,19-04-2023,09-05-2023,20-06-2023,556.89,USD,H,FALSE
333,AP00000333,CO01,2023,1,VEND00293,19-04-2023,26-04-2023,10-06-2023,8704.38,USD,H,FALSE
334,AP00000334,CO03,2023,1,VEND01279,19-04-2023,05-05-2023,08-06-2023,15986.61,USD,H,FALSE
335,AP00000335,CO02,2023,1,VEND01143,20-04-2023,22-06-2023,14-06-2023,4417.79,USD,H,FALSE
336,AP00000336,CO03,2023,1,VEND00004,20-04-2023,07-05-2023,09-06-2023,5571.15,USD,H,FALSE
337,AP00000337,CO01,2023,1,VEND01478,20-04-2023,30-04-2023,08-06-2023,7539.69,USD,H,FALSE
338,AP00000338,CO01,2023,1,VEND01031,20-04-2023,12-05-2023,18-06-2023,15048.47,USD,H,FALSE
339,AP00000339,CO02,2023,1,VEND00719,20-04-2023,12-06-2023,11-06-2023,171,USD,H,FALSE
340,AP00000340,CO02,2023,1,VEND01019,20-04-2023,08-05-2023,12-06-2023,11512.55,USD,H,FALSE
341,AP00000341,CO03,2023,1,VEND00239,20-04-2023,12-06-2023,07-06-2023,17281.41,USD,H,FALSE
342,AP00000342,CO01,2023,1,VEND01429,20-04-2023,14-05-2023,07-06-2023,13259.18,USD,H,FALSE
343,AP00000343,CO02,2023,1,VEND00065,20-04-2023,29-04-2023,06-06-2023,6504.34,USD,H,FALSE
344,AP00000344,CO01,2023,1,VEND00539,20-04-2023,04-05-2023,18-06-2023,8218.23,USD,H,FALSE
345,AP00000345,CO03,2023,1,VEND00955,20-04-2023,27-06-2023,18-06-2023,14579.32,USD,H,FALSE
346,AP00000346,CO03,2023,1,VEND01103,20-04-2023,10-05-2023,13-06-2023,7114.22,USD,H,FALSE
347,AP00000347,CO03,2023,1,VEND00265,20-04-2023,15-05-2023,13-06-2023,16928.78,USD,H,FALSE
348,AP00000348,CO01,2023,1,VEND01306,20-04-2023,07-05-2023,10-06-2023,16936.74,USD,H,FALSE
349,AP00000349,CO02,2023,1,VEND00300,20-04-2023,03-05-2023,15-06-2023,553.17,USD,H,FALSE
350,AP00000350,CO02,2023,1,VEND00520,20-04-2023,07-05-2023,06-06-2023,6674.91,USD,H,FALSE
351,AP00000351,CO02,2023,1,VEND01194,20-04-2023,,21-06-2023,5004.85,USD,H,TRUE
352,AP00000352,CO01,2023,1,VEND00606,20-04-2023,09-05-2023,22-06-2023,3644.31,USD,H,FALSE
353,AP00000353,CO02,2023,1,VEND00026,20-04-2023,19-05-2023,16-06-2023,5013.65,USD,H,FALSE
354,AP00000354,CO02,2023,1,VEND00524,20-04-2023,26-04-2023,08-06-2023,5592.04,USD,H,FALSE
355,AP00000355,CO03,2023,1,VEND00330,21-04-2023,12-05-2023,23-06-2023,10431.02,USD,H,FALSE
356,AP00000356,CO03,2023,1,VEND01141,21-04-2023,,16-06-2023,16444.5,USD,H,TRUE
357,AP00000357,CO02,2023,1,VEND01213,21-04-2023,28-04-2023,12-06-2023,15674.34,USD,H,FALSE
358,AP00000358,CO02,2023,1,VEND01089,21-04-2023,07-05-2023,16-06-2023,2043.66,USD,H,FALSE
359,AP00000359,CO01,2023,1,VEND00609,21-04-2023,21-05-2023,19-06-2023,3386.89,USD,H,FALSE
360,AP00000360,CO01,2023,1,VEND00351,21-04-2023,27-04-2023,14-06-2023,2648.02,USD,H,FALSE
361,AP00000361,CO02,2023,1,VEND00411,21-04-2023,28-04-2023,20-06-2023,6348.19,USD,H,FALSE
362,AP00000362,CO03,2023,1,VEND00444,21-04-2023,15-06-2023,10-06-2023,12262.32,USD,H,FALSE
363,AP00000363,CO01,2023,1,VEND00460,21-04-2023,07-05-2023,19-06-2023,1622.3,USD,H,FALSE
364,AP00000364,CO03,2023,1,VEND00973,21-04-2023,19-05-2023,13-06-2023,5553.04,USD,H,FALSE
365,AP00000365,CO01,2023,1,VEND00757,21-04-2023,13-05-2023,06-06-2023,13196.48,USD,H,FALSE
366,AP00000366,CO01,2023,1,VEND00052,21-04-2023,15-05-2023,16-06-2023,2298.98,USD,H,FALSE
367,AP00000367,CO02,2023,1,VEND00988,21-04-2023,20-05-2023,10-06-2023,11897.71,USD,H,FALSE
368,AP00000368,CO03,2023,1,VEND01301,21-04-2023,13-05-2023,11-06-2023,8076.33,USD,H,FALSE
369,AP00000369,CO03,2023,1,VEND00661,21-04-2023,02-05-2023,11-06-2023,14956.55,USD,H,FALSE
370,AP00000370,CO03,2023,1,VEND00247,21-04-2023,06-05-2023,10-06-2023,6971.45,USD,H,FALSE
371,AP00000371,CO03,2023,1,VEND00303,21-04-2023,17-06-2023,11-06-2023,13767.01,USD,H,FALSE
372,AP00000372,CO01,2023,1,VEND00913,21-04-2023,21-05-2023,09-06-2023,7357.05,USD,H,FALSE
373,AP00000373,CO03,2023,1,VEND01286,21-04-2023,30-04-2023,20-06-2023,14382.93,USD,H,FALSE
374,AP00000374,CO01,2023,1,VEND00317,21-04-2023,10-05-2023,06-06-2023,16800.67,USD,H,FALSE
375,AP00000375,CO03,2023,1,VEND00480,21-04-2023,13-05-2023,17-06-2023,19970.28,USD,H,FALSE
376,AP00000376,CO01,2023,1,VEND00529,21-04-2023,17-05-2023,12-06-2023,129.08,USD,H,FALSE
377,AP00000377,CO02,2023,1,VEND00600,21-04-2023,13-05-2023,13-06-2023,8198.64,USD,H,FALSE
378,AP00000378,CO01,2023,1,VEND01121,21-04-2023,15-05-2023,07-06-2023,456.04,USD,H,FALSE
379,AP00000379,CO02,2023,1,VEND00565,21-04-2023,01-05-2023,15-06-2023,17039.85,USD,H,FALSE
380,AP00000380,CO01,2023,1,VEND01365,21-04-2023,,14-06-2023,17643.75,USD,H,TRUE
381,AP00000381,CO02,2023,1,VEND01141,22-04-2023,29-04-2023,15-06-2023,4694.23,USD,H,FALSE
382,AP00000382,CO01,2023,1,VEND01427,22-04-2023,22-05-2023,08-06-2023,3968.25,USD,H,FALSE
383,AP00000383,CO02,2023,1,VEND01464,22-04-2023,20-05-2023,11-06-2023,4160.79,USD,H,FALSE
384,AP00000384,CO01,2023,1,VEND00310,23-04-2023,03-05-2023,21-06-2023,11664.09,USD,H,FALSE
385,AP00000385,CO03,2023,1,VEND00248,23-04-2023,,15-06-2023,8399.63,USD,H,TRUE
386,AP00000386,CO02,2023,1,VEND00306,23-04-2023,28-04-2023,19-06-2023,7156.7,USD,H,FALSE
387,AP00000387,CO02,2023,1,VEND01127,23-04-2023,21-05-2023,16-06-2023,3751.34,USD,H,FALSE
388,AP00000388,CO01,2023,1,VEND00441,24-04-2023,03-05-2023,16-06-2023,819.46,USD,H,FALSE
389,AP00000389,CO01,2023,1,VEND00543,24-04-2023,20-06-2023,16-06-2023,16339.91,USD,H,FALSE
390,AP00000390,CO02,2023,1,VEND01290,24-04-2023,23-05-2023,09-06-2023,15389.66,USD,H,FALSE
391,AP00000391,CO01,2023,1,VEND01162,24-04-2023,17-05-2023,21-06-2023,3798.79,USD,H,FALSE
392,AP00000392,CO01,2023,1,VEND01037,24-04-2023,19-06-2023,14-06-2023,10114.93,USD,H,FALSE
393,AP00000393,CO01,2023,1,VEND00184,24-04-2023,21-05-2023,24-06-2023,7729.06,USD,H,FALSE
394,AP00000394,CO03,2023,1,VEND01085,24-04-2023,04-07-2023,25-06-2023,4596.38,USD,H,FALSE
395,AP00000395,CO03,2023,1,VEND00067,24-04-2023,06-05-2023,17-06-2023,18542.09,USD,H,FALSE
396,AP00000396,CO01,2023,1,VEND00844,24-04-2023,20-05-2023,23-06-2023,16682.25,USD,H,FALSE
397,AP00000397,CO02,2023,1,VEND00612,24-04-2023,13-05-2023,19-06-2023,4115.4,USD,H,FALSE
398,AP00000398,CO02,2023,1,VEND00403,24-04-2023,23-05-2023,15-06-2023,18881.37,USD,H,FALSE
399,AP00000399,CO03,2023,1,VEND00344,24-04-2023,29-04-2023,24-06-2023,309.11,USD,H,FALSE
400,AP00000400,CO02,2023,1,VEND01228,24-04-2023,24-05-2023,17-06-2023,5771.78,USD,H,FALSE
401,AP00000401,CO03,2023,1,VEND00658,24-04-2023,19-05-2023,19-06-2023,18108.48,USD,H,FALSE
402,AP00000402,CO03,2023,1,VEND01162,24-04-2023,17-05-2023,16-06-2023,6747.12,USD,H,FALSE
403,AP00000403,CO02,2023,1,VEND01271,24-04-2023,14-05-2023,22-06-2023,10049.85,USD,H,FALSE
404,AP00000404,CO01,2023,1,VEND00348,24-04-2023,05-05-2023,10-06-2023,12904.61,USD,H,FALSE
405,AP00000405,CO03,2023,1,VEND01152,24-04-2023,17-06-2023,14-06-2023,8987.49,USD,H,FALSE
406,AP00000406,CO03,2023,1,VEND01465,24-04-2023,21-05-2023,18-06-2023,8861.54,USD,H,FALSE
407,AP00000407,CO01,2023,1,VEND00558,24-04-2023,20-05-2023,19-06-2023,12157.95,USD,H,FALSE
408,AP00000408,CO03,2023,1,VEND01363,24-04-2023,30-04-2023,24-06-2023,10095.33,USD,H,FALSE
409,AP00000409,CO02,2023,1,VEND00755,24-04-2023,21-05-2023,16-06-2023,3670.12,USD,H,FALSE
410,AP00000410,CO02,2023,1,VEND00046,24-04-2023,18-05-2023,18-06-2023,9274.94,USD,H,FALSE
411,AP00000411,CO03,2023,1,VEND01282,24-04-2023,06-05-2023,27-06-2023,8954.58,USD,H,FALSE
412,AP00000412,CO02,2023,1,VEND01176,24-04-2023,30-04-2023,17-06-2023,18123.46,USD,H,FALSE
413,AP00000413,CO03,2023,1,VEND01012,25-04-2023,09-05-2023,18-06-2023,11788.33,USD,H,FALSE
414,AP00000414,CO01,2023,1,VEND00472,25-04-2023,17-05-2023,24-06-2023,12097.12,USD,H,FALSE
415,AP00000415,CO01,2023,1,VEND00234,25-04-2023,,22-06-2023,17283.26,USD,H,TRUE
416,AP00000416,CO03,2023,1,VEND01450,25-04-2023,20-06-2023,14-06-2023,1249.68,USD,H,FALSE
417,AP00000417,CO02,2023,1,VEND00910,25-04-2023,17-05-2023,19-06-2023,7695.07,USD,H,FALSE
418,AP00000418,CO03,2023,1,VEND01314,25-04-2023,30-04-2023,24-06-2023,3032.49,USD,H,FALSE
419,AP00000419,CO02,2023,1,VEND00010,25-04-2023,30-04-2023,18-06-2023,7533.79,USD,H,FALSE
420,AP00000420,CO03,2023,1,VEND01406,25-04-2023,11-05-2023,03-07-2023,716.3,USD,H,FALSE
421,AP00000421,CO03,2023,1,VEND01080,25-04-2023,14-05-2023,20-06-2023,18641.58,USD,H,FALSE
422,AP00000422,CO02,2023,1,VEND00189,25-04-2023,15-05-2023,24-06-2023,18007.74,USD,H,FALSE
423,AP00000423,CO02,2023,1,VEND00351,25-04-2023,19-05-2023,21-06-2023,13134.28,USD,H,FALSE
424,AP00000424,CO02,2023,1,VEND00597,25-04-2023,24-05-2023,18-06-2023,14183.88,USD,H,FALSE
425,AP00000425,CO01,2023,1,VEND00747,25-04-2023,05-05-2023,13-06-2023,588.26,USD,H,FALSE
426,AP00000426,CO02,2023,1,VEND00918,25-04-2023,20-05-2023,22-06-2023,3439.89,USD,H,FALSE
427,AP00000427,CO03,2023,1,VEND01051,25-04-2023,,16-06-2023,16215.55,USD,H,TRUE
428,AP00000428,CO03,2023,1,VEND00398,25-04-2023,01-05-2023,24-06-2023,17658.01,USD,H,FALSE
429,AP00000429,CO01,2023,1,VEND00078,25-04-2023,03-05-2023,17-06-2023,9782.69,USD,H,FALSE
430,AP00000430,CO02,2023,1,VEND00823,25-04-2023,30-04-2023,20-06-2023,2525.16,USD,H,FALSE
431,AP00000431,CO01,2023,1,VEND00906,25-04-2023,12-05-2023,15-06-2023,8975.85,USD,H,FALSE
432,AP00000432,CO03,2023,1,VEND01482,25-04-2023,02-07-2023,24-06-2023,17314.22,USD,H,FALSE
433,AP00000433,CO01,2023,1,VEND00523,25-04-2023,22-06-2023,17-06-2023,2593.3,USD,H,FALSE
434,AP00000434,CO02,2023,1,VEND01076,25-04-2023,,14-06-2023,6762.25,USD,H,TRUE
435,AP00000435,CO02,2023,1,VEND00069,25-04-2023,30-04-2023,18-06-2023,15917.51,USD,H,FALSE
436,AP00000436,CO01,2023,1,VEND01222,25-04-2023,14-06-2023,13-06-2023,8707.57,USD,H,FALSE
437,AP00000437,CO03,2023,1,VEND00638,25-04-2023,14-05-2023,22-06-2023,12775.2,USD,H,FALSE
438,AP00000438,CO03,2023,1,VEND01387,25-04-2023,25-05-2023,12-06-2023,6585.02,USD,H,FALSE
439,AP00000439,CO03,2023,1,VEND00091,26-04-2023,19-05-2023,28-06-2023,5389.85,USD,H,FALSE
440,AP00000440,CO01,2023,1,VEND00941,26-04-2023,20-06-2023,19-06-2023,1568.77,USD,H,FALSE
441,AP00000441,CO02,2023,1,VEND01299,26-04-2023,25-05-2023,27-06-2023,2898.21,USD,H,FALSE
442,AP00000442,CO02,2023,1,VEND00171,26-04-2023,21-05-2023,18-06-2023,10014.52,USD,H,FALSE
443,AP00000443,CO02,2023,1,VEND00491,26-04-2023,12-05-2023,19-06-2023,17950.98,USD,H,FALSE
444,AP00000444,CO03,2023,1,VEND01050,26-04-2023,13-05-2023,22-06-2023,1194.17,USD,H,FALSE
445,AP00000445,CO02,2023,1,VEND00497,26-04-2023,21-06-2023,13-06-2023,17115.19,USD,H,FALSE
446,AP00000446,CO02,2023,1,VEND01164,26-04-2023,07-05-2023,16-06-2023,976.8,USD,H,FALSE
447,AP00000447,CO03,2023,1,VEND00543,26-04-2023,07-05-2023,19-06-2023,2159.3,USD,H,FALSE
448,AP00000448,CO03,2023,1,VEND00956,26-04-2023,22-05-2023,17-06-2023,10007.29,USD,H,FALSE
449,AP00000449,CO03,2023,1,VEND00189,26-04-2023,03-05-2023,16-06-2023,5080.32,USD,H,FALSE
450,AP00000450,CO02,2023,1,VEND01448,26-04-2023,16-05-2023,27-06-2023,16828.67,USD,H,FALSE
451,AP00000451,CO02,2023,1,VEND00897,26-04-2023,22-05-2023,09-06-2023,6948.16,USD,H,FALSE
452,AP00000452,CO01,2023,1,VEND01291,26-04-2023,29-06-2023,23-06-2023,3160.64,USD,H,FALSE
453,AP00000453,CO02,2023,1,VEND00883,26-04-2023,16-05-2023,10-06-2023,15891.54,USD,H,FALSE
454,AP00000454,CO01,2023,1,VEND00080,26-04-2023,01-05-2023,15-06-2023,14139.26,USD,H,FALSE
455,AP00000455,CO02,2023,1,VEND00733,26-04-2023,17-05-2023,23-06-2023,8270.6,USD,H,FALSE
456,AP00000456,CO02,2023,1,VEND00498,26-04-2023,23-06-2023,20-06-2023,18495.19,USD,H,FALSE
457,AP00000457,CO01,2023,1,VEND01233,26-04-2023,11-05-2023,20-06-2023,18263.49,USD,H,FALSE
458,AP00000458,CO03,2023,1,VEND00661,26-04-2023,15-05-2023,20-06-2023,10506.89,USD,H,FALSE
459,AP00000459,CO02,2023,1,VEND00269,26-04-2023,12-05-2023,19-06-2023,1700.43,USD,H,FALSE
460,AP00000460,CO02,2023,1,VEND00749,26-04-2023,26-05-2023,20-06-2023,2431.22,USD,H,FALSE
461,AP00000461,CO03,2023,1,VEND00197,27-04-2023,09-05-2023,25-06-2023,1319.1,USD,H,FALSE
462,AP00000462,CO03,2023,1,VEND01266,27-04-2023,17-05-2023,20-06-2023,1230.17,USD,H,FALSE
463,AP00000463,CO03,2023,1,VEND00764,27-04-2023,02-05-2023,20-06-2023,701.22,USD,H,FALSE
464,AP00000464,CO03,2023,1,VEND01147,27-04-2023,02-07-2023,24-06-2023,12938.24,USD,H,FALSE
465,AP00000465,CO02,2023,1,VEND00432,27-04-2023,25-05-2023,18-06-2023,1143,USD,H,FALSE
466,AP00000466,CO03,2023,1,VEND00848,27-04-2023,,28-06-2023,1192.21,USD,H,TRUE
467,AP00000467,CO02,2023,1,VEND01438,27-04-2023,23-06-2023,19-06-2023,6537.32,USD,H,FALSE
468,AP00000468,CO03,2023,1,VEND01030,27-04-2023,18-06-2023,12-06-2023,14569.65,USD,H,FALSE
469,AP00000469,CO03,2023,1,VEND01388,27-04-2023,03-05-2023,22-06-2023,3206.9,USD,H,FALSE
470,AP00000470,CO01,2023,1,VEND00346,27-04-2023,20-05-2023,18-06-2023,5649.09,USD,H,FALSE
471,AP00000471,CO02,2023,1,VEND00661,27-04-2023,25-05-2023,18-06-2023,5387.78,USD,H,FALSE
472,AP00000472,CO02,2023,1,VEND00469,27-04-2023,08-05-2023,18-06-2023,16172.82,USD,H,FALSE
473,AP00000473,CO03,2023,1,VEND00123,27-04-2023,03-05-2023,16-06-2023,5935.15,USD,H,FALSE
