customer_id,customer_name,customer_tier,payment_terms
CUST-00585,Brown-Richardson,C,NET30
CUST-00586,Santos-Allen,B,NET30
CUST-00587,"Osborne, Jones and Thomas",A,NET30
CUST-00588,Perez-Burke,B,NET30
CUST-00589,"Cruz, Hernandez and Coleman",C,NET30
CUST-00590,Lewis-Hardin,C,NET30
CUST-00591,"Armstrong, Goodwin and Armstrong",B,NET30
CUST-00592,"Robinson, Peters and Hunter",C,NET30
CUST-00593,"Allison, Mahoney and Rivera",C,NET30
CUST-00594,"Moreno, Smith and Fields",C,NET30
CUST-00595,Carr-Chapman,C,NET30
CUST-00596,"Burton, Moody and Harmon",C,NET30
CUST-00597,Thomas-Powell,B,NET30
CUST-00598,"Washington, Smith and Santos",C,NET30
CUST-00599,"Davis, Smith and Keith",B,NET45
CUST-00600,Williamson and Sons,B,NET30
CUST-00601,"Griffin, Dean and Chan",C,NET30
CUST-00602,Williams and Sons,C,NET60
CUST-00603,Graves Group,C,NET30
CUST-00604,Chaney-Dyer,C,NET30
CUST-00605,Benson Ltd,C,NET60
CUST-00606,Torres-Smith,C,NET30
CUST-00607,Ellison LLC,B,NET30
CUST-00608,"Roberts, Rodriguez and Miller",A,NET30
CUST-00609,"Patton, Garcia and Perkins",B,NET30
CUST-00610,Carrillo and Sons,B,NET30
CUST-00611,"Henderson, Morris and Pacheco",C,NET45
CUST-00612,Hill PLC,C,NET30
CUST-00613,Archer-Sherman,B,NET45
CUST-00614,"Simmons, Blake and King",C,NET30
CUST-00615,Butler-Freeman,C,NET45
CUST-00616,Curtis-Willis,B,NET30
CUST-00617,Barrera-Garrett,C,NET30
CUST-00618,"Romero, Martin and Fleming",C,NET30
CUST-00619,Adams Group,C,NET30
CUST-00620,Freeman Ltd,A,NET30
CUST-00621,Johnson Group,A,NET45
CUST-00622,Gill-Simon,C,NET30
CUST-00623,Lambert Ltd,A,NET45
CUST-00624,Brock-Price,C,NET30
CUST-00625,Francis PLC,A,NET30
CUST-00626,"Howell, Whitaker and Lopez",B,NET60
CUST-00627,Murray-Hill,B,NET30
CUST-00628,"Hernandez, Guerrero and Monroe",C,NET30
CUST-00629,Long-Green,C,NET45
CUST-00630,"White, Rodriguez and Scott",B,NET60
CUST-00631,Wilson LLC,C,NET30
CUST-00632,Henson PLC,A,NET30
CUST-00633,"Williams, Murphy and Sanchez",C,NET30
CUST-00634,Nixon-Brown,A,NET45
CUST-00635,"Byrd, Smith and Baker",C,NET60
CUST-00636,"Rivera, Jordan and Anderson",C,NET30
CUST-00637,Baldwin and Sons,C,NET45
CUST-00638,Duran-Davila,C,NET30
CUST-00639,Franklin-Smith,C,NET30
CUST-00640,Johnson-Rasmussen,B,NET30
CUST-00641,"Campbell, Li and James",C,NET30
CUST-00642,Hanna Group,C,NET45
CUST-00643,Anderson and Sons,B,NET45
CUST-00644,Bush Group,C,NET60
CUST-00645,"Phillips, Bell and Richards",C,NET60
CUST-00646,"Buchanan, Molina and Kelly",B,NET45
CUST-00647,Murphy-Hicks,C,NET30
CUST-00648,Durham-Hayes,C,NET45
CUST-00649,"Fuller, Key and Marshall",B,NET60
CUST-00650,Roberts Inc,C,NET30
CUST-00651,Fowler Group,A,NET30
CUST-00652,Higgins-Benson,B,NET60
CUST-00653,Schmidt-Simpson,C,NET30
CUST-00654,Nicholson-Taylor,C,NET30
CUST-00655,Jones-Murray,C,NET30
CUST-00656,"Hall, Hawkins and Johns",C,NET30
CUST-00657,Ryan-Mata,C,NET30
CUST-00658,"Robertson, Fields and Barber",C,NET30
CUST-00659,Beltran Inc,C,NET30
CUST-00660,"Galloway, Tyler and Richardson",C,NET45
CUST-00661,Arnold-Fowler,C,NET30
CUST-00662,Stone Group,C,NET45
CUST-00663,"Carter, West and Lawson",C,NET30
CUST-00664,"Shannon, Shepherd and Wright",C,NET30
CUST-00665,Harris Group,B,NET45
CUST-00666,"Wells, Bender and Howard",A,NET60
CUST-00667,Anderson-Burton,C,NET30
CUST-00668,Smith-Stephens,A,NET45
CUST-00669,Williams and Sons,A,NET30
CUST-00670,Shaffer-Peterson,C,NET45
CUST-00671,Simmons-Bowers,B,NET30
CUST-00672,"Gregory, Graham and Rosales",B,NET30
CUST-00673,Anderson PLC,C,NET30
CUST-00674,Holloway PLC,A,NET30
CUST-00675,Rivera-Davis,C,NET30
CUST-00676,Navarro-Ross,B,NET30
CUST-00677,"Santos, Bray and Zimmerman",B,NET45
CUST-00678,"Moreno, Hernandez and Washington",C,NET45
CUST-00679,Alvarez Inc,A,NET30
CUST-00680,"Perez, Adams and Palmer",A,NET45
CUST-00681,Ortega-Allen,B,NET30
CUST-00682,Valentine-Davis,A,NET30
CUST-00683,Miller-Brady,C,NET30
CUST-00684,Pruitt-Farmer,C,NET45
CUST-00685,Kelly-Elliott,C,NET30
CUST-00686,Schmidt LLC,B,NET30
CUST-00687,Hinton-Hill,C,NET30
CUST-00688,"Rodriguez, Harris and Acevedo",B,NET30
CUST-00689,Price-Pope,C,NET30
CUST-00690,Hancock Ltd,B,NET30
CUST-00691,Sanchez PLC,B,NET45
CUST-00692,"Marks, Horn and West",A,NET60
CUST-00693,Cunningham-Hicks,A,NET30
CUST-00694,Rodriguez-Roberson,C,NET45
CUST-00695,Daniels LLC,B,NET30
CUST-00696,Smith Inc,C,NET30
CUST-00697,Stewart Ltd,A,NET45
CUST-00698,Kelly-Hickman,B,NET30
CUST-00699,Walker-Jimenez,B,NET30
CUST-00700,Larson and Sons,B,NET30
CUST-00701,"Hammond, Collins and Jensen",B,NET30
CUST-00702,Gonzales LLC,B,NET30
CUST-00703,Morgan-Vang,C,NET30
CUST-00704,Wiggins-Riley,C,NET45
CUST-00705,"Jackson, Adams and Todd",C,NET30
CUST-00706,Smith PLC,C,NET45
CUST-00707,Vargas Ltd,C,NET30
CUST-00708,"Matthews, Vasquez and Valencia",A,NET30
CUST-00709,Smith-Adams,C,NET30
CUST-00710,Gallegos-Jackson,B,NET30
CUST-00711,Lutz-Bautista,C,NET45
CUST-00712,Wagner Ltd,C,NET45
CUST-00713,Rodriguez LLC,C,NET30
CUST-00714,"Brooks, Allen and Hess",C,NET60
CUST-00715,"Welch, Perkins and Brown",C,NET30
CUST-00716,"Munoz, Clark and Patel",B,NET60
CUST-00717,Bowers LLC,C,NET30
CUST-00718,"Johnson, Hamilton and Allen",C,NET60
CUST-00719,Cannon-Sanders,B,NET45
CUST-00720,"Nichols, Watts and Kaufman",C,NET45
CUST-00721,"Mitchell, Robles and Richardson",B,NET30
CUST-00722,Johnson Group,C,NET45
CUST-00723,"Harris, Austin and Ford",C,NET30
CUST-00724,Wilson Inc,B,NET30
CUST-00725,"Green, Neal and Roberts",C,NET45
CUST-00726,Smith PLC,B,NET30
CUST-00727,Russell PLC,A,NET30
CUST-00728,Bryan-Cline,C,NET45
CUST-00729,"Fletcher, Taylor and Bowen",A,NET30
CUST-00730,White LLC,C,NET30
CUST-00731,Olson-Martin,C,NET30
CUST-00732,Bush and Sons,A,NET45
CUST-00733,Conrad LLC,C,NET45
CUST-00734,"Donaldson, Washington and Barnes",C,NET30
CUST-00735,Ramos PLC,A,NET30
CUST-00736,Wells and Sons,A,NET45
CUST-00737,"Jordan, Higgins and Scott",C,NET30
CUST-00738,Harris Inc,C,NET60
CUST-00739,"Baker, Webster and Smith",C,NET30
CUST-00740,Briggs and Sons,B,NET30
CUST-00741,"Castillo, Perez and Andrews",A,NET30
CUST-00742,Hall LLC,C,NET45
CUST-00743,Anthony-Mosley,C,NET30
CUST-00744,Friedman Inc,C,NET30
CUST-00745,Moody Group,C,NET45
CUST-00746,"Keller, Jenkins and Roberts",C,NET30
CUST-00747,Torres-Chandler,C,NET30
CUST-00748,Freeman PLC,C,NET30
CUST-00749,Davis-Marshall,A,NET30
CUST-00750,Wilkins-Erickson,B,NET30
CUST-00751,White-Stephens,B,NET30
CUST-00752,Pitts PLC,A,NET30
CUST-00753,Barnes and Sons,A,NET30
CUST-00754,Clay-Miller,C,NET30
CUST-00755,"Allen, Sexton and Owens",C,NET60
CUST-00756,Lewis Group,C,NET60
CUST-00757,Brooks-Jordan,B,NET30
CUST-00758,Leach PLC,B,NET30
CUST-00759,"Holmes, Figueroa and Diaz",B,NET45
CUST-00760,"Rodriguez, Howe and Miller",C,NET45
CUST-00761,Sparks Group,B,NET30
CUST-00762,Ramos-Johnson,A,NET30
CUST-00763,"Miller, Allen and Stout",C,NET30
CUST-00764,Sherman LLC,C,NET45
CUST-00765,Wiley Inc,C,NET45
CUST-00766,Sanders and Sons,C,NET30
CUST-00767,Garcia Ltd,C,NET30
CUST-00768,Miller Group,C,NET30
CUST-00769,Navarro-Peters,C,NET30
CUST-00770,Keller-Hammond,A,NET30
CUST-00771,Carpenter-Mason,C,NET30
CUST-00772,Campbell Inc,A,NET30
CUST-00773,"Santiago, Carter and Torres",C,NET60
CUST-00774,West-Harris,B,NET60
CUST-00775,Wilkins Group,A,NET30
CUST-00776,Bates PLC,C,NET45
CUST-00777,Mckinney Inc,B,NET30
CUST-00778,"Washington, Allen and James",B,NET45
CUST-00779,Jones Ltd,C,NET30
CUST-00780,Reed and Sons,B,NET30
CUST-00781,Velez Inc,C,NET30
CUST-00782,"Schwartz, Knight and Jenkins",A,NET30
CUST-00783,Avery Group,B,NET30
CUST-00784,Wright-Edwards,C,NET30
CUST-00785,Garner Inc,C,NET30
CUST-00786,Ray LLC,C,NET30
CUST-00787,Horne Ltd,A,NET30
CUST-00788,Anderson-Carroll,C,NET30
CUST-00789,Cochran LLC,C,NET30
CUST-00790,"Chen, Padilla and Clark",C,NET45
CUST-00791,"Shepard, Cook and Gordon",C,NET30
CUST-00792,"Bailey, Zhang and Walker",B,NET30
CUST-00793,"Mendez, Hoffman and Soto",C,NET30
CUST-00794,"Lowery, Zavala and Leonard",C,NET45
CUST-00795,"Stevens, Martinez and Flores",C,NET30
CUST-00796,Smith LLC,A,NET60
CUST-00797,Gonzalez-Clayton,A,NET30
CUST-00798,"Patterson, Johnson and Moreno",C,NET30
CUST-00799,Henson Inc,C,NET30
CUST-00800,Nelson-Valdez,C,NET30
CUST-00801,Sosa and Sons,B,NET30
CUST-00802,Jones-Shields,C,NET45
CUST-00803,Ray-Arellano,C,NET30
CUST-00804,"Harris, Flores and Rodgers",B,NET45
CUST-00805,"Jones, Webb and Harris",B,NET45
CUST-00806,Davidson Group,C,NET30
CUST-00807,Jones and Sons,C,NET30
CUST-00808,Richardson PLC,A,NET30
CUST-00809,Anderson Inc,B,NET30
CUST-00810,Padilla Group,C,NET60
CUST-00811,"Thompson, Green and Lopez",A,NET30
CUST-00812,Young-Simpson,A,NET30
CUST-00813,Allen Ltd,C,NET30
CUST-00814,Smith-Harvey,C,NET60
CUST-00815,Nichols-Wilson,C,NET60
CUST-00816,Parker-Singh,C,NET45
CUST-00817,Miller Group,C,NET30
CUST-00818,Mccann Group,B,NET30
CUST-00819,Bowen Ltd,C,NET30
CUST-00820,"Aguirre, Brown and Sanders",B,NET30
CUST-00821,Hughes LLC,A,NET30
CUST-00822,Hill LLC,A,NET30
CUST-00823,Smith PLC,C,NET30
CUST-00824,Snyder Inc,B,NET30
CUST-00825,Pierce LLC,B,NET45
CUST-00826,Jones-Russell,A,NET30
CUST-00827,Moon-Terry,C,NET30
CUST-00828,Cordova-Moore,A,NET60
CUST-00829,Hernandez-Anderson,C,NET30
CUST-00830,"Garcia, Fitzgerald and Clark",C,NET60
CUST-00831,Simmons Ltd,B,NET45
CUST-00832,"Berry, Miller and Anderson",B,NET45
CUST-00833,Henderson Group,C,NET30
CUST-00834,"Solomon, Williams and Clark",B,NET30
CUST-00835,Lambert PLC,C,NET60
CUST-00836,Hall-Thornton,C,NET30
CUST-00837,Dodson Ltd,B,NET30
CUST-00838,Harris-Bentley,B,NET30
CUST-00839,"Gill, Dixon and Terrell",B,NET30
CUST-00840,Taylor PLC,A,NET45
CUST-00841,"Figueroa, Hoffman and Vance",B,NET45
CUST-00842,Hicks PLC,B,NET30
CUST-00843,Howe Inc,C,NET30
CUST-00844,Haas Inc,B,NET30
CUST-00845,Ramos-Clements,C,NET60
CUST-00846,Davis PLC,A,NET30
CUST-00847,"Peterson, Reyes and Smith",C,NET30
CUST-00848,"Olson, Woodward and Grant",C,NET60
CUST-00849,Black PLC,B,NET30
CUST-00850,Reynolds LLC,B,NET30
CUST-00851,Ryan and Sons,B,NET30
CUST-00852,"Williamson, Guerrero and Boyd",C,NET30
CUST-00853,"Young, Hernandez and Clark",A,NET30
CUST-00854,"Lowery, Booth and Owens",C,NET30
CUST-00855,Rodriguez-Bell,C,NET45
CUST-00856,Cox-Parks,C,NET30
CUST-00857,"Wilson, Salazar and Franco",A,NET45
CUST-00858,"Smith, Acevedo and Powell",C,NET30
CUST-00859,Palmer-Fritz,B,NET30
CUST-00860,"Henderson, Blair and Werner",C,NET30
CUST-00861,"Hughes, Tran and Rodriguez",A,NET30
CUST-00862,Owens Inc,A,NET30
CUST-00863,"Bird, Nguyen and Sanchez",A,NET30
CUST-00864,Nelson PLC,C,NET45
CUST-00865,Williams-Dorsey,A,NET30
CUST-00866,Wilson-Gonzalez,C,NET30
CUST-00867,"Guerrero, Stark and Smith",B,NET30
CUST-00868,Krueger-Saunders,C,NET30
CUST-00869,"Ross, Ramsey and Lopez",C,NET30
CUST-00870,Mann Group,C,NET45
CUST-00871,Hill and Sons,C,NET45
CUST-00872,"Reed, Watson and Kennedy",C,NET30
CUST-00873,Ferguson Group,B,NET30
CUST-00874,Moreno LLC,C,NET60
CUST-00875,"Lee, Christensen and Deleon",B,NET30
CUST-00876,Smith-Murray,B,NET30
CUST-00877,Wilson Inc,C,NET60
CUST-00878,Mckinney PLC,C,NET60
CUST-00879,"Bishop, Maynard and Gonzalez",B,NET30
CUST-00880,Dominguez-Avila,B,NET30
CUST-00881,Garza-Perez,C,NET45
CUST-00882,Thomas Group,B,NET45
CUST-00883,"Carter, Chapman and Evans",C,NET45
CUST-00884,"Cohen, Reyes and Watson",C,NET30
CUST-00885,"Watson, Smith and Jackson",C,NET30
CUST-00886,"Flowers, Burke and Hardin",C,NET45
CUST-00887,Miller-Long,C,NET60
CUST-00888,Fitzpatrick Inc,A,NET60
CUST-00889,"Williams, Murray and Burns",C,NET30
CUST-00890,Vargas-Soto,B,NET45
CUST-00891,Miller-Francis,A,NET30
CUST-00892,"Strickland, Griffin and Williams",C,NET30
CUST-00893,Flores-Hill,C,NET60
CUST-00894,Jefferson and Sons,C,NET45
CUST-00895,Miles Inc,C,NET30
CUST-00896,"Atkins, Morris and Garza",B,NET30
CUST-00897,Smith-Lam,B,NET60
CUST-00898,Carlson-Phillips,B,NET30
CUST-00899,"Mcgee, Coleman and Ward",B,NET45
CUST-00900,"Campbell, Ramirez and Bates",A,NET30
CUST-00901,"Washington, Meyer and Contreras",B,NET30
CUST-00902,"James, Gutierrez and Riley",A,NET45
CUST-00903,Perez Inc,B,NET45
CUST-00904,"Duncan, Meyers and Baker",C,NET30
CUST-00905,"Duncan, Benitez and Blair",B,NET30
CUST-00906,Moore-Chambers,B,NET30
CUST-00907,"Park, Clayton and Vargas",B,NET30
CUST-00908,Wallace-Russo,A,NET30
CUST-00909,Edwards and Sons,C,NET45
CUST-00910,"Williams, Ramirez and Anderson",B,NET30
CUST-00911,Hunt-Murphy,C,NET30
CUST-00912,Peterson PLC,C,NET45
CUST-00913,Austin-Hall,C,NET45
CUST-00914,"Newman, Delgado and Cunningham",C,NET30
CUST-00915,Shaw LLC,B,NET30
CUST-00916,"Lee, Harmon and Lamb",C,NET30
CUST-00917,Gonzalez-Torres,A,NET30
CUST-00918,Wilkerson LLC,C,NET45
CUST-00919,Payne-Keller,B,NET30
CUST-00920,"Graham, Mckee and Guzman",C,NET30
CUST-00921,Mathis and Sons,C,NET30
CUST-00922,"Martinez, Thompson and Henderson",C,NET45
CUST-00923,"Downs, Lewis and Barnes",B,NET30
CUST-00924,Clark-Ewing,C,NET45
CUST-00925,Blackwell Inc,C,NET30
CUST-00926,Donaldson PLC,B,NET30
CUST-00927,Sweeney and Sons,C,NET45
CUST-00928,"Baker, Davis and Ferrell",B,NET30
CUST-00929,"Ramsey, Reed and Ramirez",B,NET45
CUST-00930,"Baldwin, Garcia and Cantu",C,NET30
CUST-00931,Hurst PLC,C,NET45
CUST-00932,Norman PLC,A,NET60
CUST-00933,Bailey Inc,A,NET30
CUST-00934,Harrison-Cummings,A,NET45
CUST-00935,Moore-Walker,C,NET30
CUST-00936,Morton-Burns,B,NET30
CUST-00937,"Hawkins, Smith and Edwards",A,NET60
CUST-00938,Jones Inc,B,NET30
CUST-00939,Guerrero-Dean,C,NET60
CUST-00940,Duncan-Hobbs,A,NET30
CUST-00941,"Gonzalez, Adams and Ramos",B,NET30
CUST-00942,Martin and Sons,C,NET30
CUST-00943,"Horton, Castillo and Shannon",C,NET30
CUST-00944,Thomas Ltd,B,NET30
CUST-00945,Howell-Delgado,B,NET45
CUST-00946,Rowe and Sons,B,NET30
CUST-00947,Brooks Inc,A,NET45
CUST-00948,Castro Ltd,C,NET45
CUST-00949,"Bryan, Keller and Horton",A,NET30
CUST-00950,Blair and Sons,A,NET30
CUST-00951,Stevenson PLC,C,NET30
CUST-00952,Palmer and Sons,A,NET45
CUST-00953,Mcdonald-Jones,C,NET30
CUST-00954,Reed-Martin,A,NET45
CUST-00955,Baker-Stewart,C,NET30
CUST-00956,Evans-Mcneil,A,NET30
CUST-00957,Wilson-Murphy,B,NET30
CUST-00958,Lopez Group,A,NET30
CUST-00959,Bradshaw PLC,C,NET30
CUST-00960,Vazquez Inc,C,NET45
CUST-00961,Dennis and Sons,C,NET30
CUST-00962,"Smith, Alvarez and Smith",A,NET30
CUST-00963,Savage Group,C,NET30
CUST-00964,Miller-Christian,C,NET30
CUST-00965,Brown Group,B,NET30
CUST-00966,Briggs-Morris,A,NET45
CUST-00967,"Clark, Snyder and French",B,NET30
CUST-00968,"Jordan, Fisher and Moore",C,NET30
CUST-00969,Sanders-Hansen,C,NET30
CUST-00970,Smith Inc,A,NET30
CUST-00971,Cole Inc,C,NET30
CUST-00972,Thomas Ltd,C,NET60
CUST-00973,Beard LLC,C,NET30
CUST-00974,Anderson-Smith,C,NET30
CUST-00975,Sanford LLC,A,NET45
CUST-00976,"Hale, West and Zimmerman",C,NET30
CUST-00977,"Martinez, Trujillo and Wells",B,NET30
CUST-00978,Conner PLC,C,NET60
CUST-00979,"Mccarthy, Miller and Sweeney",B,NET30
CUST-00980,"Deleon, Davis and Crawford",B,NET30
CUST-00981,Price and Sons,C,NET30
CUST-00982,"Morrison, Sampson and Wilson",B,NET30
CUST-00983,"Frank, Gentry and Adams",B,NET30
CUST-00984,Bean Inc,A,NET45
CUST-00985,"Williams, Martin and Cunningham",B,NET45
CUST-00986,Lopez-Walker,C,NET60
CUST-00987,"Norris, Holt and Walters",C,NET45
CUST-00988,"Juarez, Gray and Ruiz",B,NET30
CUST-00989,Schmitt Ltd,A,NET30
CUST-00990,Garrison-Torres,A,NET45
CUST-00991,West-Juarez,B,NET30
CUST-00992,Porter-Miller,C,NET45
CUST-00993,Sutton-Hunter,A,NET30
CUST-00994,Thomas Ltd,C,NET30
CUST-00995,Lewis LLC,C,NET30
CUST-00996,Contreras-Kerr,A,NET30
CUST-00997,Brown PLC,B,NET45
CUST-00998,"Bennett, Black and Grimes",A,NET30
CUST-00999,"Mcpherson, Taylor and Hicks",C,NET30
CUST-01000,Fowler-Allen,C,NET30
CUST-01001,King-Moreno,C,NET45
CUST-01002,Jones LLC,C,NET30
CUST-01003,Johnson Ltd,C,NET45
CUST-01004,"Williams, Parker and Moreno",C,NET45
CUST-01005,Smith LLC,B,NET45
CUST-01006,"Lowe, Fowler and Lawrence",A,NET30
CUST-01007,"Foster, Smith and Hansen",C,NET45
CUST-01008,"Hampton, Gray and Lucero",B,NET30
CUST-01009,Torres-Fisher,C,NET60
CUST-01010,"Jones, Flores and Greene",C,NET30
CUST-01011,Rios-Anderson,B,NET45
CUST-01012,Davis-Lewis,C,NET30
CUST-01013,"Carter, Preston and Lee",C,NET60
CUST-01014,Sheppard LLC,C,NET30
CUST-01015,Harris PLC,C,NET45
CUST-01016,Smith PLC,A,NET30
CUST-01017,Williams Group,A,NET30
CUST-01018,Noble Group,B,NET45
CUST-01019,Mitchell-Jones,B,NET30
CUST-01020,"Flores, Horne and Osborne",C,NET45
CUST-01021,"Adams, Stewart and Sharp",B,NET45
CUST-01022,"Bennett, Johnson and Jones",C,NET30
CUST-01023,"Cooper, Morse and Benitez",B,NET30
CUST-01024,"Frazier, Smith and Bradshaw",A,NET30
CUST-01025,"Ryan, Frost and Hurst",C,NET30
CUST-01026,Norris-Meadows,C,NET30
CUST-01027,Vincent-Bailey,C,NET30
CUST-01028,Gray-Rhodes,A,NET30
CUST-01029,Moss-Arroyo,A,NET45
CUST-01030,Walsh-Smith,C,NET30
CUST-01031,"Turner, Costa and Copeland",C,NET45
CUST-01032,"Rogers, Figueroa and Collins",B,NET30
CUST-01033,Christian-Harrington,B,NET60
CUST-01034,Jefferson Inc,A,NET45
CUST-01035,Berg-Roberts,C,NET30
CUST-01036,Adams PLC,B,NET30
CUST-01037,Warren Ltd,C,NET30
CUST-01038,Thomas Group,B,NET60
CUST-01039,Riley-Mendoza,B,NET30
CUST-01040,Mitchell Ltd,B,NET30
CUST-01041,"Gordon, Rodriguez and Buckley",C,NET30
CUST-01042,Hubbard-Pratt,C,NET30
CUST-01043,"Massey, Fuentes and Clark",B,NET30
CUST-01044,Guerra and Sons,C,NET45
CUST-01045,Francis and Sons,B,NET30
CUST-01046,Brooks and Sons,B,NET30
CUST-01047,Hernandez PLC,C,NET30
CUST-01048,Carter-Gonzalez,B,NET45
CUST-01049,Hartman-Yu,B,NET30
CUST-01050,Vincent-Huber,B,NET30
CUST-01051,"Gray, Alexander and Lynch",C,NET30
CUST-01052,Smith Ltd,C,NET30
CUST-01053,Jimenez Ltd,C,NET30
CUST-01054,Moore-Sandoval,C,NET45
CUST-01055,Stone Ltd,C,NET30
CUST-01056,"Warren, Pitts and Castro",B,NET45
CUST-01057,"Morris, Gilbert and Sandoval",C,NET60
CUST-01058,Harris LLC,A,NET30
CUST-01059,Garcia Ltd,B,NET30
CUST-01060,"Lewis, Solomon and Lawson",B,NET45
CUST-01061,"Thompson, Mendoza and Allen",B,NET60
CUST-01062,"Kaiser, Garcia and Brown",C,NET30
CUST-01063,"Cortez, Fisher and Mccormick",C,NET30
CUST-01064,Gordon and Sons,C,NET30
CUST-01065,Wells-Mitchell,A,NET30
CUST-01066,Stewart-Wheeler,C,NET45
CUST-01067,"Mcdonald, Dawson and Ray",A,NET30
CUST-01068,"Alexander, Weiss and Hunter",A,NET30
CUST-01069,Miller-Bates,A,NET30
CUST-01070,Wong-Young,C,NET45
CUST-01071,Duke PLC,B,NET30
CUST-01072,"Sullivan, Hancock and Madden",A,NET45
CUST-01073,Bates-Gonzalez,B,NET30
CUST-01074,Butler LLC,A,NET45
CUST-01075,Woodard-Carey,A,NET30
CUST-01076,Ayala-Bean,B,NET30
CUST-01077,Simmons-Castillo,C,NET30
CUST-01078,"Baker, Bell and Lamb",C,NET30
CUST-01079,Hayes Inc,C,NET30
CUST-01080,"Armstrong, Benton and Parsons",C,NET30
CUST-01081,Smith Inc,C,NET30
CUST-01082,Barr-Brooks,C,NET30
CUST-01083,Williamson-Park,C,NET30
CUST-01084,"Norris, Rivera and Moore",C,NET60
CUST-01085,Alexander-Roach,B,NET30
CUST-01086,Hughes-Stout,B,NET30
CUST-01087,Parker-Walter,C,NET45
CUST-01088,"Miller, Armstrong and Morgan",C,NET60
CUST-01089,Hill Ltd,B,NET60
CUST-01090,Edwards-Becker,A,NET45
CUST-01091,Mason-Escobar,C,NET30
CUST-01092,Jones-Vance,C,NET30
CUST-01093,"Jones, Rocha and Mathews",B,NET30
CUST-01094,Bradley-Hodges,A,NET60
CUST-01095,Welch Ltd,A,NET30
CUST-01096,Brennan Ltd,B,NET45
CUST-01097,Tate PLC,A,NET30
CUST-01098,Wolf-Gross,A,NET30
CUST-01099,Rosales-Martin,C,NET30
CUST-01100,Simmons-Larson,C,NET30
CUST-01101,"Cisneros, Livingston and Huang",B,NET30
CUST-01102,Nielsen-Payne,B,NET30
CUST-01103,Dunn-James,C,NET30
CUST-01104,Jordan-Johnson,C,NET30
CUST-01105,Gomez-Brown,C,NET30
CUST-01106,Reynolds-Warner,A,NET30
CUST-01107,Moore Group,A,NET60
CUST-01108,Wilson and Sons,B,NET30
CUST-01109,Hayes-Phillips,C,NET30
CUST-01110,Taylor-Coleman,C,NET30
CUST-01111,Briggs-Stevens,B,NET30
CUST-01112,Cox-Flores,C,NET45
CUST-01113,Hayden-Ellis,B,NET60
CUST-01114,"Lopez, Rodriguez and Reeves",C,NET30
CUST-01115,"Bennett, Chen and Diaz",A,NET30
CUST-01116,"Lopez, Lee and Martinez",C,NET30
CUST-01117,Wells Ltd,C,NET30
CUST-01118,"Harris, Simpson and Schaefer",B,NET30
CUST-01119,Hill Inc,B,NET30
CUST-01120,Mitchell and Sons,A,NET30
CUST-01121,Christensen-Mcpherson,A,NET45
CUST-01122,Williams-Yates,B,NET45
CUST-01123,Carroll Ltd,C,NET30
CUST-01124,"Marks, Watson and Jordan",C,NET30
CUST-01125,Robinson-Williams,C,NET30
CUST-01126,Miller Group,C,NET45
CUST-01127,Hansen and Sons,C,NET30
CUST-01128,Kelley-Owens,C,NET60
CUST-01129,Hill Inc,C,NET30
CUST-01130,Stewart LLC,C,NET45
CUST-01131,Mills-Jones,C,NET30
CUST-01132,"Rasmussen, Rush and Wright",C,NET30
CUST-01133,"Cruz, Sanchez and Gonzales",C,NET30
CUST-01134,"King, Byrd and Davis",C,NET30
CUST-01135,Cross-Bass,B,NET30
CUST-01136,"Lyons, Mitchell and Arnold",B,NET30
CUST-01137,Henson-Carter,C,NET30
CUST-01138,"Garcia, James and Silva",A,NET30
CUST-01139,Harper LLC,A,NET30
CUST-01140,"Silva, Blanchard and Haley",A,NET30
CUST-01141,Holt-Kane,C,NET30
CUST-01142,Huber-Mccarty,C,NET45
CUST-01143,Marshall Ltd,C,NET30
CUST-01144,Mccoy-Simpson,B,NET30
CUST-01145,Molina-Taylor,B,NET30
CUST-01146,"Carlson, Edwards and Davis",C,NET30
CUST-01147,Hardy PLC,C,NET30
CUST-01148,Schmidt LLC,A,NET60
CUST-01149,Baird Group,C,NET60
CUST-01150,Collins PLC,B,NET45
CUST-01151,Bradley LLC,A,NET45
CUST-01152,Johnson Ltd,C,NET30
CUST-01153,Haynes-Bowman,C,NET30
CUST-01154,"Brown, Ferrell and Russell",A,NET30
CUST-01155,Livingston Group,C,NET30
CUST-01156,Schneider Ltd,B,NET45
CUST-01157,Brandt-Aguilar,B,NET30
CUST-01158,Murphy Ltd,C,NET60
CUST-01159,Hamilton-Knight,B,NET30
CUST-01160,Ferguson PLC,C,NET30
CUST-01161,Martin-Riley,C,NET30
CUST-01162,"Haynes, Moyer and Aguilar",C,NET30
CUST-01163,Duncan-Johnson,B,NET45
CUST-01164,"Tucker, Rivera and Luna",A,NET30
CUST-01165,"Ochoa, Allen and Brown",C,NET30
CUST-01166,Caldwell-Mitchell,C,NET60
CUST-01167,Collins Group,B,NET30
CUST-01168,Harris-Kerr,B,NET30
CUST-01169,West-Christensen,B,NET60
CUST-01170,Davis-English,C,NET30
CUST-01171,"Cobb, Evans and Jones",A,NET30
CUST-01172,Taylor Inc,A,NET30
CUST-01173,Stewart Group,C,NET30
CUST-01174,Smith Ltd,C,NET30
CUST-01175,Warren PLC,C,NET60
CUST-01176,Charles-Scott,C,NET60
CUST-01177,Williams LLC,C,NET30
CUST-01178,Kelley Ltd,C,NET30
