material_id,plant_id,storage_location,unrestricted_stock,quality_insp,blocked_stock,safety_stock,last_count_date
MAT-00061,5,WH02,864.5,39,0,32,
MAT-00062,1,WH01,965.5,46,0,104,
MAT-00062,1,WH02,125.5,9,0,24,
MAT-00062,2,WH02,606.5,46,0,94,
MAT-00062,2,WH01,1444.5,13,0,193,
MAT-00062,3,WH02,1422,36,0,190,
MAT-00062,3,B001,1143,23,0,152,
MAT-00062,4,WH01,778.5,19,0,104,
MAT-00062,4,A001,754,48,0,102,
MAT-00062,5,WH02,239.5,49,0,42,
MAT-00062,5,B001,1244,0,0,167,
MAT-00063,1,A001,1198.5,47,0,160,
MAT-00063,1,B001,1095.5,0,0,117,
MAT-00063,2,WH02,830.5,2,0,111,
MAT-00063,2,A001,1327,15,0,186,
MAT-00063,3,WH01,939,40,0,128,
MAT-00063,3,A001,936,48,0,125,
MAT-00063,4,WH01,1402.5,37,0,174,
MAT-00063,4,WH02,495,10,0,66,
MAT-00063,5,A001,1378.5,50,0,184,
MAT-00063,5,WH01,1549,45,0,174,
MAT-00064,1,A001,567.5,32,0,76,
MAT-00064,1,B001,545.5,38,0,75,
MAT-00064,2,B001,1169.5,46,0,121,
MAT-00064,2,WH01,591.5,34,0,82,
MAT-00064,3,WH01,1191,11,0,160,
MAT-00064,3,WH02,1482,26,0,146,
MAT-00064,4,C001,1445,30,0,194,
MAT-00064,4,A001,1375.5,18,0,183,
MAT-00064,5,C001,756,20,0,101,
MAT-00064,5,WH02,828,8,0,110,
MAT-00065,1,WH01,756,23,0,101,
MAT-00065,1,WH02,1125.5,17,0,159,
MAT-00065,2,A001,921,6,0,123,
MAT-00065,2,B001,830.5,37,0,111,
MAT-00065,3,C001,1007,36,0,118,
MAT-00065,3,WH01,650,0,0,92,
MAT-00065,4,A001,572,21,0,83,
MAT-00065,4,B001,1324.5,8,0,177,
MAT-00065,5,B001,400,27,0,58,
MAT-00065,5,A001,422.5,25,0,57,
MAT-00066,1,WH02,238.5,13,0,32,
MAT-00066,1,B001,269,47,0,46,
MAT-00066,2,WH01,628.5,10,0,91,
MAT-00066,2,C001,720,28,0,96,
MAT-00066,3,B001,121,39,0,22,
MAT-00066,3,WH02,1144,48,0,166,
MAT-00066,4,A001,1306.5,49,0,174,
MAT-00066,4,WH01,1364.5,16,0,188,
MAT-00066,5,A001,420,21,0,66,
MAT-00066,5,WH01,238,27,0,38,
MAT-00067,1,WH02,343,41,0,50,
MAT-00067,1,C001,378,17,0,50,
MAT-00067,2,WH01,1293,30,0,172,
MAT-00067,2,WH02,769,7,0,95,
MAT-00067,3,B001,1237.5,35,0,165,
MAT-00067,3,C001,397,30,0,61,
MAT-00067,4,WH02,474.5,46,0,33,
MAT-00067,4,A001,1675.5,22,0,183,
MAT-00067,5,B001,1661,49,0,168,
MAT-00067,5,WH01,775.5,38,0,103,
MAT-00068,1,B001,290.5,31,0,48,
MAT-00068,1,WH02,1237,14,0,109,
MAT-00068,2,B001,347,9,0,46,
MAT-00068,2,C001,967.5,22,0,129,
MAT-00068,3,WH01,1262.5,49,0,178,
MAT-00068,3,B001,905,14,0,126,
MAT-00068,4,WH01,1331.5,14,0,181,
MAT-00068,4,B001,913.5,43,0,122,
MAT-00068,5,B001,642.5,48,0,89,
MAT-00068,5,WH02,1452.5,13,0,139,
MAT-00069,1,A001,507,14,0,68,
MAT-00069,1,WH02,1211,30,0,167,
MAT-00069,2,A001,1470,44,0,131,
MAT-00069,2,WH02,1459,19,0,140,
MAT-00069,3,B001,535.5,2,0,71,
MAT-00069,3,WH02,394.5,47,0,62,
MAT-00069,4,WH01,508.5,12,0,75,
MAT-00069,4,A001,442.5,14,0,59,
MAT-00069,5,B001,1120.5,40,0,149,
MAT-00069,5,A001,1394,32,0,130,
MAT-00070,1,B001,712.5,25,0,95,
MAT-00070,1,C001,1693.5,49,0,150,
MAT-00070,2,A001,702,41,0,94,
MAT-00070,2,B001,875,35,0,120,
MAT-00070,3,A001,849.5,14,0,115,
MAT-00070,3,C001,825,6,0,110,
MAT-00070,4,WH02,1643,43,0,174,
MAT-00070,4,C001,1137.5,7,0,159,
MAT-00070,5,WH01,1027.5,42,0,137,
MAT-00070,5,WH02,741,34,0,99,
MAT-00071,1,A001,531,23,0,80,
MAT-00071,1,WH01,1446,45,0,193,
MAT-00071,2,C001,845.5,46,0,82,
MAT-00071,2,WH02,1403.5,44,0,190,
MAT-00071,3,B001,706,31,0,95,
MAT-00071,3,A001,1424.5,44,0,156,
MAT-00071,4,WH02,1217,39,0,115,
MAT-00071,4,B001,1158,10,0,157,
MAT-00071,5,WH01,181,20,0,26,
MAT-00071,5,C001,420.5,45,0,62,
MAT-00072,1,B001,401,41,0,60,
MAT-00072,1,WH01,1984,27,0,143,
MAT-00072,2,WH02,1036.5,13,0,146,
MAT-00072,2,C001,855.5,46,0,74,
MAT-00072,3,B001,1122,36,0,150,
MAT-00072,3,WH02,207,14,0,28,
MAT-00072,4,WH02,1018,38,0,146,
MAT-00072,4,WH01,824.5,43,0,116,
MAT-00072,5,WH02,1152.5,13,0,159,
MAT-00072,5,B001,199,44,0,36,
MAT-00073,1,C001,508.5,10,0,69,
MAT-00073,1,A001,604,38,0,39,
MAT-00073,2,WH02,1272.5,37,0,175,
MAT-00073,2,C001,1416,43,0,189,
MAT-00073,3,WH01,1335.5,23,0,183,
MAT-00073,3,C001,1634,5,0,180,
MAT-00073,4,A001,592.5,0,0,88,
MAT-00073,4,B001,1010.5,27,0,101,
MAT-00073,5,WH01,1129.5,42,0,151,
MAT-00073,5,WH02,1288.5,2,0,177,
MAT-00074,1,WH01,449,19,0,66,
MAT-00074,1,WH02,903,26,0,121,
MAT-00074,2,WH01,1474.5,19,0,198,
MAT-00074,2,A001,1396,36,0,190,
MAT-00074,3,WH02,439,9,0,70,
MAT-00074,3,WH01,1296,37,0,134,
MAT-00074,4,C001,1272,0,0,170,
MAT-00074,4,A001,469,33,0,67,
MAT-00074,5,C001,975.5,9,0,83,
MAT-00074,5,B001,1465.5,30,0,195,
MAT-00075,1,WH01,811,6,0,51,
MAT-00075,1,B001,649.5,22,0,87,
MAT-00075,2,WH02,627.5,43,0,69,
MAT-00075,2,WH01,775,18,0,110,
MAT-00075,3,B001,499.5,38,0,67,
MAT-00075,3,WH01,1030,16,0,144,
MAT-00075,4,WH02,1263,18,0,142,
MAT-00075,4,C001,160.5,12,0,21,
MAT-00075,5,WH02,589,50,0,86,
MAT-00075,5,C001,1288.5,18,0,172,
MAT-00076,1,WH01,817.5,49,0,109,
MAT-00076,1,C001,1387,41,0,156,
MAT-00076,2,C001,264,30,0,35,
MAT-00076,2,B001,238.5,32,0,32,
MAT-00076,3,WH01,146,3,0,26,
MAT-00076,3,B001,521.5,47,0,51,
MAT-00076,4,A001,1167,9,0,156,
MAT-00076,4,WH02,1278.5,29,0,171,
MAT-00076,5,B001,1180.5,24,0,157,
MAT-00076,5,WH01,463,43,0,65,
MAT-00077,1,B001,1263.5,24,0,171,
MAT-00077,1,C001,1326,50,0,154,
MAT-00077,2,WH01,1255.5,45,0,167,
MAT-00077,2,B001,1342,11,0,189,
MAT-00077,3,B001,559.5,32,0,78,
MAT-00077,3,WH02,843,17,0,112,
MAT-00077,4,WH02,1302,4,0,142,
MAT-00077,4,B001,764,42,0,107,
MAT-00077,5,WH01,1374,6,0,183,
MAT-00077,5,A001,967,7,0,139,
MAT-00078,1,A001,530.5,35,0,82,
MAT-00078,1,WH02,896.5,27,0,126,
MAT-00078,2,WH01,1270.5,28,0,173,
MAT-00078,2,A001,394,47,0,62,
MAT-00078,3,B001,588,19,0,83,
MAT-00078,3,WH01,1260.5,28,0,175,
MAT-00078,4,WH02,1170,30,0,156,
MAT-00078,4,B001,859,22,0,125,
MAT-00078,5,WH02,1115.5,17,0,149,
MAT-00078,5,C001,616.5,30,0,39,
MAT-00079,1,WH01,1357.5,39,0,181,
MAT-00079,1,A001,1179,1,0,157,
MAT-00079,2,WH02,844.5,6,0,121,
MAT-00079,2,B001,766,18,0,105,
MAT-00079,3,C001,561,18,0,23,
MAT-00079,3,A001,687,48,0,92,
MAT-00079,4,WH01,1248,17,0,166,
MAT-00079,4,B001,792,27,0,106,
MAT-00079,5,WH02,518.5,31,0,72,
MAT-00079,5,C001,1366.5,13,0,182,
MAT-00080,1,B001,1286,35,0,177,
MAT-00080,1,WH01,237,47,0,32,
MAT-00080,2,C001,875.5,36,0,123,
MAT-00080,2,B001,416,42,0,26,
MAT-00080,3,C001,776.5,22,0,109,
MAT-00080,3,WH01,257.5,35,0,38,
MAT-00080,4,B001,981.5,19,0,131,
MAT-00080,4,WH01,1285.5,28,0,171,
MAT-00080,5,WH01,1047.5,33,0,141,
MAT-00080,5,A001,1306.5,34,0,174,
MAT-00081,1,WH02,827.5,17,0,111,
MAT-00081,1,B001,500.5,16,0,70,
MAT-00081,2,C001,1303,25,0,144,
MAT-00081,2,A001,918,20,0,124,
MAT-00081,3,WH02,874.5,2,0,123,
MAT-00081,3,B001,752,10,0,101,
MAT-00081,4,C001,354.5,15,0,51,
MAT-00081,4,A001,219,32,0,29,
MAT-00081,5,WH02,598.5,25,0,77,
MAT-00081,5,WH01,1303.5,38,0,184,
MAT-00082,1,B001,764.5,19,0,65,
MAT-00082,1,C001,1339.5,14,0,179,
MAT-00082,2,C001,960.5,25,0,128,
MAT-00082,2,WH02,956.5,21,0,142,
MAT-00082,3,B001,390.5,6,0,58,
MAT-00082,3,A001,1203,22,0,160,
MAT-00082,4,WH01,1413,15,0,188,
MAT-00082,4,A001,1220,28,0,123,
MAT-00082,5,A001,949.5,34,0,127,
MAT-00082,5,WH02,219,13,0,29,
MAT-00083,1,C001,744.5,39,0,106,
MAT-00083,1,WH02,595.5,24,0,79,
MAT-00083,2,WH01,609,37,0,81,
MAT-00083,2,A001,1381.5,3,0,184,
MAT-00083,3,B001,768,16,0,102,
MAT-00083,3,WH01,826.5,17,0,110,
MAT-00083,4,WH01,1278,37,0,170,
MAT-00083,4,WH02,332.5,42,0,45,
MAT-00083,5,A001,192.5,11,0,37,
MAT-00083,5,WH01,420.5,7,0,56,
MAT-00084,1,C001,1308,15,0,174,
MAT-00084,1,A001,1240,36,0,169,
MAT-00084,2,WH01,643.5,35,0,92,
MAT-00084,2,C001,1353.5,26,0,181,
MAT-00084,3,WH02,1129.5,36,0,151,
MAT-00084,3,A001,1131,2,0,151,
MAT-00084,4,A001,333.5,20,0,45,
MAT-00084,4,C001,949.5,38,0,127,
MAT-00084,5,B001,446.5,23,0,64,
MAT-00084,5,WH02,254,34,0,47,
MAT-00085,1,WH01,582.5,6,0,20,
MAT-00085,1,WH02,1401,14,0,187,
MAT-00085,2,WH02,634.5,47,0,85,
MAT-00085,2,C001,114,49,0,20,
MAT-00085,3,A001,1028,21,0,140,
MAT-00085,3,B001,1324,30,0,181,
MAT-00085,4,B001,725,1,0,42,
MAT-00085,4,A001,255,11,0,34,
MAT-00085,5,C001,1678,29,0,195,
MAT-00085,5,WH02,257,34,0,39,
MAT-00086,1,A001,983,3,0,134,
MAT-00086,1,C001,735,47,0,99,
MAT-00086,2,A001,1045,36,0,144,
MAT-00086,2,C001,1626.5,37,0,178,
MAT-00086,3,A001,765,40,0,102,
MAT-00086,3,B001,1354.5,46,0,181,
MAT-00086,4,C001,1973,22,0,200,
MAT-00086,4,A001,659,7,0,89,
MAT-00086,5,WH02,1059.5,47,0,157,
MAT-00086,5,A001,1395,37,0,186,
MAT-00087,1,B001,845.5,28,0,129,
MAT-00087,1,WH01,230.5,32,0,37,
MAT-00087,2,WH01,422,30,0,36,
MAT-00087,2,WH02,567.5,34,0,21,
MAT-00087,3,A001,1067,9,0,145,
MAT-00087,3,C001,966.5,13,0,142,
MAT-00087,4,B001,570.5,31,0,23,
MAT-00087,4,C001,1191,6,0,164,
MAT-00087,5,WH02,509.5,9,0,37,
MAT-00087,5,WH01,1042.5,14,0,141,
MAT-00088,1,B001,227,48,0,35,
MAT-00088,1,WH02,446.5,17,0,60,
MAT-00088,2,WH02,399.5,8,0,53,
MAT-00088,2,C001,214.5,36,0,29,
MAT-00088,3,C001,1154.5,3,0,156,
MAT-00088,3,A001,1419,13,0,189,
MAT-00088,4,WH01,856,31,0,116,
MAT-00088,4,A001,706.5,33,0,94,
MAT-00088,5,WH02,646,9,0,99,
MAT-00088,5,C001,1142.5,28,0,167,
MAT-00089,1,C001,712.5,25,0,99,
MAT-00089,1,A001,280,4,0,42,
MAT-00089,2,B001,1360.5,47,0,181,
MAT-00089,2,WH01,284,46,0,47,
MAT-00089,3,A001,240,24,0,32,
MAT-00089,3,B001,1260,23,0,141,
MAT-00089,4,A001,637.5,31,0,85,
MAT-00089,4,WH01,1183.5,5,0,158,
MAT-00089,5,B001,330,35,0,44,
MAT-00089,5,A001,811.5,3,0,108,
MAT-00090,1,A001,297,42,0,45,
MAT-00090,1,WH02,1182.5,8,0,169,
MAT-00090,2,B001,428,3,0,60,
MAT-00090,2,WH02,353,20,0,57,
MAT-00090,3,C001,994,46,0,139,
MAT-00090,3,WH01,529,3,0,48,
MAT-00090,4,WH01,861,7,0,65,
MAT-00090,4,B001,1363.5,18,0,182,
MAT-00090,5,C001,1002,42,0,134,
MAT-00090,5,WH01,1206,32,0,161,
MAT-00091,1,WH02,1387,1,0,193,
MAT-00091,1,A001,1044,45,0,139,
MAT-00091,2,WH01,1013,48,0,137,
MAT-00091,2,A001,815,35,0,103,
MAT-00091,3,A001,685.5,1,0,93,
MAT-00091,3,C001,627,10,0,90,
MAT-00091,4,A001,698,48,0,49,
MAT-00091,4,WH02,225,13,0,30,
MAT-00091,5,WH01,936.5,7,0,126,
MAT-00091,5,A001,771,50,0,103,
MAT-00092,1,C001,1206.5,35,0,161,
MAT-00092,1,A001,1330.5,0,0,177,
MAT-00092,2,C001,1259.5,50,0,173,
MAT-00092,2,WH02,1362,26,0,185,
MAT-00092,3,A001,1175,39,0,162,
MAT-00092,3,WH02,916.5,6,0,122,
MAT-00092,4,C001,1352.5,49,0,185,
MAT-00092,4,A001,987.5,15,0,133,
MAT-00092,5,C001,1005.5,20,0,135,
MAT-00092,5,WH01,553.5,17,0,74,
MAT-00093,1,WH02,183,25,0,26,
MAT-00093,1,C001,166.5,37,0,22,
MAT-00093,2,C001,766.5,8,0,105,
MAT-00093,2,A001,1328,29,0,162,
MAT-00093,3,C001,760.5,27,0,101,
MAT-00093,3,WH02,1279,35,0,142,
MAT-00093,4,B001,1005.5,41,0,137,
MAT-00093,4,C001,190.5,31,0,28,
MAT-00093,5,C001,993,17,0,144,
MAT-00093,5,B001,241,19,0,36,
MAT-00094,1,B001,849.5,39,0,79,
MAT-00094,1,A001,700.5,29,0,93,
MAT-00094,2,WH01,417.5,20,0,57,
MAT-00094,2,WH02,1419,12,0,194,
MAT-00094,3,WH02,764.5,25,0,113,
MAT-00094,3,C001,1305,24,0,174,
MAT-00094,4,WH02,1468.5,38,0,200,
MAT-00094,4,A001,1764.5,22,0,185,
MAT-00094,5,B001,297,25,0,40,
MAT-00094,5,A001,1465.5,18,0,195,
MAT-00095,1,WH01,923.5,40,0,127,
MAT-00095,1,B001,712,7,0,102,
MAT-00095,2,WH01,1504,45,0,158,
MAT-00095,2,C001,912,33,0,97,
MAT-00095,3,C001,355.5,50,0,47,
MAT-00095,3,A001,1617,24,0,160,
MAT-00095,4,B001,745.5,5,0,99,
MAT-00095,4,WH01,317.5,48,0,45,
MAT-00095,5,WH01,360,49,0,48,
MAT-00095,5,WH02,1254,34,0,167,
MAT-00096,1,WH01,162,49,0,22,
MAT-00096,1,WH02,441,19,0,59,
MAT-00096,2,WH02,721,25,0,75,
MAT-00096,2,B001,1439.5,35,0,199,
MAT-00096,3,WH02,812,41,0,119,
MAT-00096,3,WH01,200.5,7,0,29,
MAT-00096,4,WH01,730.5,10,0,97,
MAT-00096,4,C001,1429.5,31,0,192,
MAT-00096,5,WH01,217.5,10,0,29,
MAT-00096,5,C001,197,23,0,33,
MAT-00097,1,WH01,1095.5,5,0,62,
MAT-00097,1,B001,1247,9,0,167,
MAT-00097,2,C001,533,11,0,76,
MAT-00097,2,B001,410.5,21,0,61,
MAT-00097,3,B001,1420.5,47,0,189,
MAT-00097,3,C001,746.5,2,0,100,
MAT-00097,4,A001,1294.5,33,0,173,
MAT-00097,4,C001,1411.5,39,0,191,
MAT-00097,5,C001,1450.5,4,0,200,
MAT-00097,5,WH01,1191.5,11,0,113,
MAT-00098,1,A001,1580.5,3,0,194,
MAT-00098,1,C001,767.5,49,0,89,
MAT-00098,2,B001,1110,23,0,148,
MAT-00098,2,A001,1273.5,14,0,170,
MAT-00098,3,C001,1327.5,5,0,177,
MAT-00098,3,B001,398,46,0,58,
MAT-00098,4,A001,664,26,0,96,
MAT-00098,4,C001,134.5,21,0,23,
MAT-00098,5,WH02,592.5,42,0,79,
MAT-00098,5,B001,764,15,0,50,
MAT-00099,1,B001,1218.5,45,0,169,
MAT-00099,1,WH02,1410,7,0,166,
MAT-00099,2,A001,340,37,0,50,
MAT-00099,2,WH02,988.5,16,0,75,
MAT-00099,3,B001,1340.5,17,0,182,
MAT-00099,3,A001,1222.5,41,0,163,
MAT-00099,4,A001,1473,1,0,196,
MAT-00099,4,C001,1331,34,0,185,
MAT-00099,5,WH01,556.5,44,0,74,
MAT-00099,5,B001,1378.5,12,0,184,
MAT-00100,1,WH01,1016.5,48,0,141,
MAT-00100,1,WH02,1174.5,9,0,131,
MAT-00100,2,C001,1311,9,0,175,
MAT-00100,2,A001,266,7,0,40,
MAT-00100,3,WH01,499.5,5,0,67,
MAT-00100,3,B001,430,31,0,64,
MAT-00100,4,WH02,909,6,0,123,
MAT-00100,4,A001,1143,0,0,154,
MAT-00100,5,A001,338,19,0,51,
MAT-00100,5,WH01,399,26,0,53,
MAT-00101,1,C001,1529.5,49,0,126,
MAT-00101,1,WH01,1459.5,48,0,146,
MAT-00101,2,WH01,1192.5,21,0,159,
MAT-00101,2,B001,705,32,0,94,
MAT-00101,3,WH01,852.5,49,0,78,
MAT-00101,3,WH02,1486.5,22,0,198,
MAT-00101,4,B001,457,49,0,64,
MAT-00101,4,WH01,1228.5,19,0,164,
MAT-00101,5,WH02,809,47,0,60,
MAT-00101,5,B001,1304.5,31,0,175,
MAT-00102,1,B001,627,18,0,84,
MAT-00102,1,C001,1278.5,11,0,173,
MAT-00102,2,B001,460.5,20,0,61,
MAT-00102,2,C001,317.5,4,0,44,
MAT-00102,3,WH01,995,1,0,133,
MAT-00102,3,B001,632.5,2,0,88,
MAT-00102,4,B001,649,23,0,89,
MAT-00102,4,C001,690.5,35,0,67,
MAT-00102,5,WH02,906.5,30,0,125,
MAT-00102,5,B001,883,0,0,52,
MAT-00103,1,C001,759,30,0,101,
MAT-00103,1,WH01,771.5,24,0,109,
MAT-00103,2,WH01,924.5,8,0,129,
MAT-00103,2,A001,979.5,34,0,131,
MAT-00103,3,WH01,642,45,0,86,
MAT-00103,3,C001,1219.5,32,0,163,
MAT-00103,4,WH01,1229,42,0,168,
MAT-00103,4,A001,332,3,0,46,
MAT-00103,5,WH01,468,4,0,62,
MAT-00103,5,C001,1347,13,0,160,
MAT-00104,1,WH01,1033,12,0,144,
MAT-00104,1,C001,307.5,23,0,41,
MAT-00104,2,B001,416.5,6,0,46,
MAT-00104,2,WH01,1118,41,0,154,
MAT-00104,3,A001,1435.5,18,0,192,
MAT-00104,3,WH01,1242,5,0,166,
MAT-00104,4,C001,448.5,0,0,65,
MAT-00104,4,WH02,1125,7,0,150,
MAT-00104,5,A001,274.5,17,0,37,
MAT-00104,5,WH01,589.5,22,0,79,
MAT-00105,1,B001,600.5,22,0,83,
MAT-00105,1,WH01,1552,29,0,165,
MAT-00105,2,C001,436.5,13,0,62,
MAT-00105,2,WH02,223,38,0,34,
MAT-00105,3,WH02,259.5,7,0,40,
MAT-00105,3,WH01,1198.5,23,0,160,
MAT-00105,4,B001,1367,15,0,188,
MAT-00105,4,WH02,621.5,50,0,77,
MAT-00105,5,WH02,395,39,0,54,
MAT-00105,5,WH01,1199,39,0,108,
MAT-00106,1,WH01,1491,1,0,39,
MAT-00106,1,A001,1271,2,0,174,
MAT-00106,2,B001,430.5,18,0,66,
MAT-00106,2,C001,612,38,0,82,
MAT-00106,3,WH02,669.5,47,0,95,
MAT-00106,3,WH01,1232,34,0,166,
MAT-00106,4,C001,1096.5,4,0,148,
MAT-00106,4,WH01,1276.5,33,0,170,
MAT-00106,5,WH02,1435.5,30,0,191,
MAT-00106,5,A001,936,25,0,125,
MAT-00107,1,A001,327,23,0,44,
MAT-00107,1,B001,1450,37,0,137,
MAT-00107,2,B001,1081.5,16,0,144,
MAT-00107,2,WH01,405,29,0,64,
MAT-00107,3,WH01,898.5,8,0,125,
MAT-00107,3,B001,828,18,0,120,
MAT-00107,4,WH02,421.5,13,0,63,
MAT-00107,4,A001,330,10,0,44,
MAT-00107,5,B001,500,38,0,67,
MAT-00107,5,WH02,607.5,16,0,86,
MAT-00108,1,WH02,1500,28,0,200,
MAT-00108,1,A001,171,18,0,23,
MAT-00108,2,WH01,1203,7,0,160,
MAT-00108,2,B001,616.5,46,0,84,
MAT-00108,3,WH02,1361,25,0,183,
MAT-00108,3,B001,990,29,0,134,
MAT-00108,4,C001,873,46,0,116,
MAT-00108,4,WH01,1424.5,31,0,196,
MAT-00108,5,C001,813,1,0,114,
MAT-00108,5,A001,415,25,0,65,
MAT-00109,1,WH01,1478,48,0,196,
MAT-00109,1,WH02,691.5,25,0,92,
MAT-00109,2,A001,1182,28,0,158,
MAT-00109,2,WH02,702,45,0,97,
MAT-00109,3,B001,1458.5,35,0,195,
MAT-00109,3,WH02,1421,9,0,194,
MAT-00109,4,A001,1359,43,0,181,
MAT-00109,4,B001,1124,34,0,152,
MAT-00109,5,B001,992,13,0,139,
MAT-00109,5,A001,1418.5,32,0,196,
MAT-00110,1,WH01,1036,35,0,118,
MAT-00110,1,B001,1359.5,16,0,182,
MAT-00110,2,WH01,781,16,0,107,
MAT-00110,2,B001,1211.5,50,0,165,
MAT-00110,3,B001,413,0,0,60,
MAT-00110,3,WH02,607,46,0,81,
MAT-00110,4,C001,964.5,10,0,137,
MAT-00110,4,WH01,1117,48,0,156,
MAT-00110,5,A001,750,42,0,102,
MAT-00110,5,WH01,753,2,0,101,
MAT-00111,1,C001,468.5,6,0,67,
MAT-00111,1,WH02,399,12,0,57,
MAT-00111,2,C001,462,21,0,62,
MAT-00111,2,WH02,919.5,46,0,127,
MAT-00111,3,C001,322.5,33,0,43,
MAT-00111,3,A001,1159.5,19,0,155,
MAT-00111,4,WH01,300,9,0,40,
MAT-00111,4,C001,501.5,11,0,73,
MAT-00111,5,A001,1489.5,24,0,199,
MAT-00111,5,WH02,1521.5,15,0,173,
MAT-00112,1,WH01,818.5,48,0,117,
MAT-00112,1,A001,1236,1,0,165,
MAT-00112,2,C001,1322,24,0,182,
MAT-00112,2,B001,505,40,0,72,
MAT-00112,3,WH02,633.5,44,0,37,
MAT-00112,3,A001,780,46,0,104,
MAT-00112,4,C001,705,47,0,94,
MAT-00112,4,WH02,1408.5,35,0,188,
MAT-00112,5,C001,391,4,0,54,
MAT-00112,5,WH02,1100.5,15,0,147,
MAT-00113,1,WH01,319,13,0,41,
MAT-00113,1,B001,1274.5,26,0,176,
MAT-00113,2,B001,654,36,0,89,
MAT-00113,2,WH01,912,11,0,122,
MAT-00113,3,WH01,814,27,0,114,
MAT-00113,3,WH02,891,31,0,126,
MAT-00113,4,WH01,624,36,0,95,
MAT-00113,4,WH02,457,23,0,63,
MAT-00113,5,WH02,259.5,13,0,35,
MAT-00113,5,WH01,1429.5,49,0,191,
MAT-00114,1,C001,859.5,16,0,119,
MAT-00114,1,A001,975.5,4,0,142,
MAT-00114,2,WH02,414.5,49,0,65,
MAT-00114,2,C001,1353.5,35,0,187,
MAT-00114,3,A001,377.5,27,0,57,
MAT-00114,3,C001,1504.5,31,0,181,
MAT-00114,4,B001,444.5,38,0,61,
MAT-00114,4,WH02,1081.5,0,0,144,
MAT-00114,5,WH01,309.5,23,0,43,
MAT-00114,5,WH02,1429,1,0,197,
MAT-00115,1,A001,230,5,0,35,
MAT-00115,1,WH02,449.5,39,0,66,
MAT-00115,2,A001,606.5,33,0,83,
MAT-00115,2,C001,104,19,0,20,
MAT-00115,3,C001,1253.5,12,0,173,
MAT-00115,3,B001,761,16,0,104,
MAT-00115,4,WH01,1286,4,0,175,
MAT-00115,4,B001,484.5,37,0,73,
MAT-00115,5,WH02,283.5,0,0,38,
MAT-00115,5,A001,1476,46,0,197,
MAT-00116,1,WH02,648.5,24,0,40,
MAT-00116,1,WH01,1302.5,16,0,179,
MAT-00116,2,WH01,628.5,40,0,84,
MAT-00116,2,A001,1806.5,42,0,184,
MAT-00116,3,WH02,627,30,0,90,
MAT-00116,3,A001,491.5,33,0,66,
MAT-00116,4,A001,847.5,39,0,113,
MAT-00116,4,WH01,998,24,0,137,
MAT-00116,5,WH01,744,28,0,99,
MAT-00116,5,B001,427.5,2,0,57,
MAT-00117,1,WH02,322.5,2,0,44,
MAT-00117,1,WH01,1363,11,0,184,
MAT-00117,2,B001,620.5,27,0,57,
MAT-00117,2,WH01,585,14,0,82,
MAT-00117,3,B001,708,32,0,94,
MAT-00117,3,A001,1329.5,24,0,183,
MAT-00117,4,WH02,393,17,0,52,
MAT-00117,4,WH01,706.5,39,0,94,
MAT-00117,5,WH01,1604,48,0,156,
MAT-00117,5,A001,1141.5,23,0,152,
MAT-00118,1,C001,1077,12,0,146,
MAT-00118,1,WH01,461,49,0,52,
MAT-00118,2,WH01,160.5,7,0,21,
MAT-00118,2,WH02,305,43,0,44,
MAT-00118,3,C001,1640,39,0,159,
MAT-00118,3,WH02,623,29,0,40,
MAT-00118,4,WH01,1056,11,0,148,
MAT-00118,4,B001,1270.5,26,0,169,
MAT-00118,5,A001,930,21,0,124,
MAT-00118,5,WH01,739,32,0,103,
MAT-00119,1,WH02,1282,4,0,174,
MAT-00119,1,WH01,202.5,48,0,27,
MAT-00119,2,WH02,1183.5,38,0,158,
MAT-00119,2,C001,1256.5,12,0,117,
MAT-00119,3,C001,841,37,0,118,
MAT-00119,3,WH01,498,13,0,80,
MAT-00119,4,B001,777,17,0,76,
MAT-00119,4,WH01,892,3,0,122,
MAT-00119,5,B001,457.5,9,0,61,
MAT-00119,5,WH01,854.5,25,0,120,
MAT-00120,1,WH01,1381.5,48,0,184,
MAT-00120,1,WH02,1459.5,22,0,199,
MAT-00120,2,WH02,1388.5,16,0,185,
MAT-00120,2,WH01,1278.5,21,0,171,
MAT-00120,3,WH02,1410.5,47,0,154,
MAT-00120,3,WH01,1110,24,0,99,
MAT-00120,4,WH02,1407,37,0,188,
MAT-00120,4,C001,1122,16,0,150,
MAT-00120,5,WH01,639.5,22,0,91,
MAT-00120,5,A001,1396,40,0,192,
MAT-00121,1,B001,1400,28,0,195,
MAT-00121,1,C001,457,20,0,72,
MAT-00121,2,A001,519.5,1,0,72,
MAT-00121,2,B001,1339.5,23,0,179,
MAT-00121,3,B001,910.5,10,0,121,
MAT-00121,3,WH01,1043,41,0,143,
MAT-00121,4,A001,1192.5,47,0,159,
MAT-00121,4,C001,942,39,0,127,
MAT-00121,5,WH01,1873.5,14,0,200,
MAT-00121,5,C001,1123.5,39,0,151,
MAT-00122,1,C001,1497,1,0,200,
MAT-00122,1,WH02,474,28,0,68,
MAT-00122,2,C001,1726.5,2,0,133,
MAT-00122,2,WH02,1299.5,30,0,178,
MAT-00122,3,WH02,711.5,14,0,97,
MAT-00122,3,A001,944,13,0,129,
MAT-00122,4,B001,768,37,0,102,
MAT-00122,4,C001,394.5,11,0,59,
MAT-00122,5,WH02,707.5,26,0,71,
