plant_id,material_id,movement_type,quantity,amount,document_date,batch_number,storage_location,fiscal_period
1,MAT-00298,101,408,84643.68,09-01-2023,BATCH-20230109,B001,1
1,MAT-00995,101,275,67284.25,09-01-2023,,,1
1,MAT-00267,101,93,21292.35,09-01-2023,BATCH-20230109,WH02,1
5,MAT-00633,101,80,37384.80,09-01-2023,BATCH-20230109,A001,1
4,MAT-00331,101,272,44621.60,09-01-2023,BATCH-20230109,A001,1
1,MAT-00885,261,-25,-5395.00,12-01-2023,,WH01,1
2,MAT-01304,261,-40,-3814.80,12-01-2023,,WH01,1
3,MAT-00129,261,-26,-11863.02,11-01-2023,,C001,1
4,MAT-00404,261,-31,-5426.24,10-01-2023,,C001,1
1,MAT-00745,261,-10,-556.50,12-01-2023,,WH01,1
5,MAT-01085,261,-22,-1551.22,11-01-2023,,WH02,1
4,MAT-00492,261,-43,-7316.02,10-01-2023,,C001,1
1,MAT-00805,261,-10,-522.20,10-01-2023,,B001,1
1,MAT-01291,261,-32,-3687.68,10-01-2023,,WH01,1
2,MAT-00186,261,-21,-4513.95,10-01-2023,,WH01,1
4,MAT-00045,261,-3,-424.26,10-01-2023,,WH02,1
5,MAT-01454,261,-39,-13420.68,11-01-2023,,WH02,1
1,MAT-00383,261,-36,-12673.08,12-01-2023,,B001,1
3,MAT-00913,261,-4,-190.76,11-01-2023,,A001,1
5,MAT-01298,261,-40,-4758.40,10-01-2023,,WH01,1
2,MAT-00545,261,-1,-19.69,11-01-2023,,,1
1,MAT-00503,261,-13,-4012.58,11-01-2023,,B001,1
5,MAT-00064,261,-18,-4770.90,12-01-2023,,WH01,1
3,MAT-01046,261,-7,-2144.31,10-01-2023,,C001,1
2,MAT-01302,261,-33,-14290.65,12-01-2023,,A001,1
3,MAT-00846,261,-30,-3803.10,11-01-2023,,WH02,1
4,MAT-01340,261,-2,-231.84,12-01-2023,,WH02,1
4,MAT-00128,261,-26,-1016.34,10-01-2023,,B001,1
3,MAT-01127,261,-29,-12815.97,11-01-2023,,A001,1
4,MAT-01000,261,-23,-458.39,10-01-2023,,A001,1
4,MAT-01271,261,-25,-8190.00,12-01-2023,,WH01,1
1,MAT-01335,261,-20,-4385.60,10-01-2023,,A001,1
4,MAT-00699,261,-26,-5726.24,11-01-2023,,B001,1
3,MAT-00845,261,-38,-3858.90,10-01-2023,,WH01,1
2,MAT-01028,261,-47,-6066.76,10-01-2023,,C001,1
3,MAT-01023,261,-19,-1366.48,11-01-2023,,A001,1
2,MAT-00865,261,-34,-9928.34,10-01-2023,,C001,1
3,MAT-00771,261,-11,-985.38,12-01-2023,,B001,1
4,MAT-00281,261,-40,-6019.60,10-01-2023,,A001,1
2,MAT-00224,261,-12,-5063.16,12-01-2023,,WH02,1
2,MAT-00801,261,-41,-11136.83,12-01-2023,,B001,1
1,MAT-00454,261,-45,-17278.20,10-01-2023,,WH01,1
5,MAT-00142,261,-47,-12733.24,10-01-2023,,WH02,1
2,MAT-01115,261,-22,-7963.56,10-01-2023,,A001,1
1,MAT-00638,261,-2,-129.00,11-01-2023,,WH01,1
5,MAT-01500,261,-41,-879.45,12-01-2023,,B001,1
1,MAT-01456,261,-12,-234.60,10-01-2023,,WH02,1
3,MAT-00635,261,-16,-1916.16,11-01-2023,,C001,1
5,MAT-00429,261,-35,-10779.30,11-01-2023,,B001,1
1,MAT-00007,261,-29,-9768.36,12-01-2023,,WH01,1
4,MAT-00576,261,-12,-2631.48,12-01-2023,,B001,1
1,MAT-00208,261,-35,-10844.05,11-01-2023,,WH02,1
5,MAT-00404,261,-10,-4470.30,10-01-2023,,A001,1
5,MAT-00042,261,-6,-487.98,11-01-2023,,B001,1
2,MAT-01063,261,-4,-869.64,12-01-2023,,A001,1
1,MAT-01032,261,-36,-7819.20,11-01-2023,,C001,1
1,MAT-01360,261,-22,-334.18,11-01-2023,,A001,1
4,MAT-00170,261,-27,-4174.74,11-01-2023,,C001,1
2,MAT-01383,261,-22,-4535.74,12-01-2023,,A001,1
4,MAT-00193,261,-5,-957.90,11-01-2023,,B001,1
1,MAT-01039,261,-24,-6186.96,10-01-2023,,C001,1
2,MAT-01192,261,-18,-3069.00,12-01-2023,,A001,1
4,MAT-00842,261,-50,-646.50,11-01-2023,,A001,1
5,MAT-00322,261,-2,-62.92,12-01-2023,,WH01,1
4,MAT-00237,261,-39,-10827.57,10-01-2023,,WH02,1
1,MAT-00391,261,-17,-3548.92,11-01-2023,,C001,1
2,MAT-00706,261,-38,-5381.94,10-01-2023,,C001,1
5,MAT-01422,261,-15,-2380.20,11-01-2023,,A001,1
1,MAT-00063,261,-39,-16555.11,12-01-2023,,WH02,1
5,MAT-00373,261,-34,-16060.58,10-01-2023,,A001,1
3,MAT-01065,261,-2,-333.24,12-01-2023,,A001,1
2,MAT-00119,261,-44,-16090.36,12-01-2023,,B001,1
3,MAT-01248,261,-25,-11736.00,10-01-2023,,C001,1
3,MAT-00801,261,-27,-1396.98,10-01-2023,,A001,1
1,MAT-00391,261,-29,-6054.04,12-01-2023,,C001,1
4,MAT-00074,261,-34,-7267.16,12-01-2023,,A001,1
4,MAT-01014,261,-35,-1787.10,10-01-2023,,WH01,1
4,MAT-00542,261,-24,-2322.00,10-01-2023,,A001,1
5,MAT-01444,261,-29,-2661.62,11-01-2023,,WH01,1
5,MAT-00201,261,-44,-18092.80,11-01-2023,,WH02,1
3,MAT-00565,261,-29,-6488.17,12-01-2023,,C001,1
5,MAT-01325,261,-14,-6242.60,12-01-2023,,B001,1
4,MAT-00328,261,-24,-11180.40,10-01-2023,,B001,1
1,MAT-00284,101,132,28735.08,10-01-2023,BATCH-20230110,A001,1
2,MAT-00332,101,413,79490.11,10-01-2023,BATCH-20230110,C001,1
1,MAT-00220,101,68,17987.36,10-01-2023,BATCH-20230110,C001,1
1,MAT-00633,101,355,54268.85,10-01-2023,BATCH-20230110,WH02,1
3,MAT-00083,101,106,47243.14,10-01-2023,,WH02,1
1,MAT-01162,101,138,33717.54,10-01-2023,BATCH-20230110,C001,1
1,MAT-00230,101,51,20758.53,10-01-2023,BATCH-20230110,WH01,1
1,MAT-01399,101,423,44376.93,10-01-2023,BATCH-20230110,WH01,1
5,MAT-01248,101,161,27624.38,10-01-2023,BATCH-20230110,WH01,1
4,MAT-00849,101,118,56652.98,10-01-2023,BATCH-20230110,WH01,1
4,MAT-01243,101,155,20982.35,10-01-2023,BATCH-20230110,A001,1
4,MAT-01136,101,126,19604.34,10-01-2023,BATCH-20230110,B001,1
4,MAT-01237,101,408,143477.28,10-01-2023,BATCH-20230110,WH02,1
3,MAT-00806,101,182,28419.30,10-01-2023,BATCH-20230110,C001,1
5,MAT-01494,261,-30,-11066.70,11-01-2023,,C001,1
3,MAT-01492,261,-40,-7615.60,12-01-2023,,C001,1
3,MAT-00791,261,-5,-2463.90,11-01-2023,,B001,1
4,MAT-00610,261,-3,-1128.69,11-01-2023,,A001,1
5,MAT-00979,261,-40,-13577.20,12-01-2023,,WH02,1
5,MAT-00167,261,-6,-603.24,13-01-2023,,A001,1
1,MAT-00736,261,-32,-5849.92,11-01-2023,,WH01,1
2,MAT-00872,261,-2,-851.06,12-01-2023,,A001,1
2,MAT-00398,261,-25,-1263.00,13-01-2023,,WH02,1
4,MAT-01154,261,-6,-1835.04,11-01-2023,,A001,1
4,MAT-00185,261,-49,-23097.62,11-01-2023,,WH02,1
4,MAT-01208,261,-28,-9903.04,11-01-2023,,WH01,1
2,MAT-00822,261,-25,-8961.75,12-01-2023,,WH02,1
2,MAT-00834,261,-43,-9014.09,11-01-2023,,WH01,1
2,MAT-00926,261,-5,-1395.85,12-01-2023,,A001,1
4,MAT-00315,261,-30,-5199.60,11-01-2023,,C001,1
5,MAT-01272,261,-10,-4837.00,12-01-2023,,WH01,1
5,MAT-00849,261,-48,-568.80,12-01-2023,,A001,1
3,MAT-00615,261,-35,-8628.55,11-01-2023,,WH01,1
1,MAT-00260,261,-48,-9392.16,12-01-2023,,A001,1
5,MAT-01387,261,-33,-3789.06,13-01-2023,,C001,1
5,MAT-01328,261,-39,-2427.75,13-01-2023,,A001,1
2,MAT-01408,261,-23,-2626.83,13-01-2023,,WH02,1
5,MAT-00439,261,-27,-3245.67,11-01-2023,,C001,1
1,MAT-00166,261,-47,-19390.79,11-01-2023,,WH02,1
1,MAT-01483,261,-9,-1114.29,12-01-2023,,C001,1
4,MAT-01349,261,-23,-3675.40,12-01-2023,,WH01,1
3,MAT-00332,261,-28,-6941.20,11-01-2023,,A001,1
1,MAT-00537,261,-6,-2633.04,13-01-2023,,WH02,1
3,MAT-00491,261,-19,-8179.31,13-01-2023,,WH01,1
2,MAT-01487,261,-32,-11087.68,13-01-2023,,C001,1
4,MAT-00806,261,-50,-7701.00,13-01-2023,,WH01,1
2,MAT-01261,261,-20,-6632.40,12-01-2023,,WH01,1
1,MAT-01231,261,-38,-8868.06,11-01-2023,,WH01,1
5,MAT-00147,261,-3,-30.15,13-01-2023,,C001,1
2,MAT-01398,261,-10,-2937.70,12-01-2023,,A001,1
3,MAT-01294,261,-19,-449.73,12-01-2023,,,1
2,MAT-00987,261,-36,-2046.60,11-01-2023,,C001,1
1,MAT-00770,261,-45,-875.25,13-01-2023,,C001,1
1,MAT-00296,261,-14,-1504.86,11-01-2023,,A001,1
3,MAT-00772,261,-20,-6998.60,12-01-2023,,C001,1
1,MAT-00764,261,-34,-5382.54,11-01-2023,,C001,1
1,MAT-01297,261,-35,-6819.40,12-01-2023,,C001,1
4,MAT-00850,261,-17,-5379.65,11-01-2023,,WH02,1
2,MAT-00197,261,-20,-6440.40,12-01-2023,,C001,1
2,MAT-00565,261,-19,-8663.62,12-01-2023,,C001,1
1,MAT-01459,261,-28,-13734.00,11-01-2023,,B001,1
4,MAT-01396,261,-14,-2671.06,13-01-2023,,B001,1
4,MAT-00769,261,-9,-4313.16,13-01-2023,,A001,1
4,MAT-01113,261,-43,-8211.28,13-01-2023,,A001,1
5,MAT-01250,261,-24,-7497.12,12-01-2023,,WH01,1
5,MAT-00456,261,-44,-11847.00,12-01-2023,,C001,1
5,MAT-00970,261,-28,-1805.72,12-01-2023,,WH01,1
1,MAT-01104,261,-25,-4908.75,13-01-2023,,A001,1
1,MAT-01040,261,-27,-6234.03,11-01-2023,,C001,1
3,MAT-01300,261,-31,-10665.55,11-01-2023,,WH02,1
2,MAT-00172,261,-39,-1960.14,11-01-2023,,B001,1
3,MAT-01344,261,-15,-2124.60,13-01-2023,,B001,1
3,MAT-00245,261,-7,-2973.88,11-01-2023,,A001,1
4,MAT-00845,261,-3,-725.88,11-01-2023,,,1
5,MAT-00679,261,-20,-8499.80,11-01-2023,,B001,1
1,MAT-00185,261,-23,-9674.95,12-01-2023,,C001,1
4,MAT-01374,261,-6,-2681.82,12-01-2023,,,1
2,MAT-01068,261,-35,-1481.20,12-01-2023,,WH02,1
5,MAT-00044,261,-40,-11650.00,13-01-2023,,C001,1
2,MAT-00780,261,-2,-150.80,13-01-2023,,WH02,1
3,MAT-00193,261,-13,-920.79,11-01-2023,,B001,1
2,MAT-00160,261,-20,-497.40,11-01-2023,,WH01,1
4,MAT-01033,261,-3,-1378.50,12-01-2023,,WH02,1
3,MAT-01155,261,-41,-12468.10,11-01-2023,,WH01,1
1,MAT-00710,261,-27,-1075.14,11-01-2023,,B001,1
1,MAT-00873,261,-3,-1236.27,13-01-2023,,B001,1
2,MAT-00783,261,-6,-114.60,11-01-2023,,B001,1
5,MAT-00792,261,-3,-786.72,13-01-2023,,C001,1
4,MAT-00191,261,-24,-3655.20,11-01-2023,,B001,1
5,MAT-01401,261,-19,-1609.68,13-01-2023,,WH02,1
1,MAT-00578,261,-22,-894.74,13-01-2023,,A001,1
5,MAT-00060,261,-38,-17794.64,12-01-2023,,A001,1
2,MAT-00263,261,-13,-4046.38,13-01-2023,,C001,1
1,MAT-00113,261,-15,-5059.80,13-01-2023,,WH01,1
1,MAT-00490,261,-15,-4981.80,12-01-2023,,,1
4,MAT-00858,261,-43,-7067.05,13-01-2023,,WH02,1
3,MAT-00184,261,-4,-1552.88,12-01-2023,,B001,1
5,MAT-01258,261,-47,-8133.35,12-01-2023,,WH02,1
3,MAT-00720,261,-8,-1439.52,11-01-2023,,C001,1
2,MAT-00580,261,-37,-3317.79,11-01-2023,,A001,1
3,MAT-01009,101,335,22763.25,11-01-2023,BATCH-20230111,B001,1
3,MAT-01214,101,178,60592.98,11-01-2023,BATCH-20230111,A001,1
4,MAT-00427,101,252,86756.04,11-01-2023,BATCH-20230111,WH02,1
2,MAT-01039,101,247,78049.53,11-01-2023,BATCH-20230111,B001,1
3,MAT-01381,101,90,7805.7,11-01-2023,BATCH-20230111,WH01,1
3,MAT-00208,101,359,169885.98,11-01-2023,BATCH-20230111,C001,1
2,MAT-01446,101,163,72420.90000000001,11-01-2023,,WH01,1
5,MAT-00872,101,217,84632.17,11-01-2023,BATCH-20230111,WH02,1
2,MAT-00935,101,114,42526.560000000005,11-01-2023,BATCH-20230111,B001,1
5,MAT-00508,101,62,24837.82,11-01-2023,BATCH-20230111,B001,1
3,MAT-00149,101,91,9723.35,11-01-2023,BATCH-20230111,B001,1
4,MAT-01005,101,158,51602.80,11-01-2023,BATCH-20230111,B001,1
1,MAT-00214,101,205,95530.00,11-01-2023,BATCH-20230111,WH02,1
4,MAT-00015,261,-37,-11960.62,12-01-2023,,WH02,1
5,MAT-00760,261,-24,-5065.20,12-01-2023,,WH02,1
5,MAT-00880,261,-13,-241.93,12-01-2023,,B001,1
1,MAT-01376,261,-13,-4382.95,13-01-2023,,B001,1
4,MAT-01479,261,-32,-12440.00,12-01-2023,,B001,1
3,MAT-00848,261,-14,-2342.62,13-01-2023,,A001,1
2,MAT-00225,261,-10,-4945.50,13-01-2023,,B001,1
3,MAT-00679,261,-18,-8940.96,14-01-2023,,C001,1
4,MAT-00515,261,-12,-414.00,12-01-2023,,B001,1
4,MAT-00152,261,-40,-10804.80,13-01-2023,,C001,1
1,MAT-01374,261,-7,-2625.28,12-01-2023,,WH02,1
2,MAT-01306,261,-21,-4410.84,12-01-2023,,B001,1
5,MAT-00256,261,-41,-16810.41,14-01-2023,,A001,1
5,MAT-00462,261,-48,-12037.44,12-01-2023,,WH01,1
2,MAT-00156,261,-24,-9844.56,14-01-2023,,WH01,1
3,MAT-00531,261,-3,-31.41,14-01-2023,,B001,1
1,MAT-01374,261,-11,-4125.44,14-01-2023,,B001,1
2,MAT-00319,261,-29,-11506.62,14-01-2023,,C001,1
5,MAT-00428,261,-20,-896.20,14-01-2023,,,1
2,MAT-01455,261,-13,-5786.69,14-01-2023,,WH01,1
4,MAT-01323,261,-19,-9391.51,13-01-2023,,WH01,1
1,MAT-00779,261,-19,-5215.88,12-01-2023,,C001,1
3,MAT-00587,261,-47,-801.35,12-01-2023,,C001,1
3,MAT-00728,261,-23,-6061.42,14-01-2023,,A001,1
5,MAT-01160,261,-15,-6706.50,13-01-2023,,C001,1
3,MAT-01264,261,-37,-12843.44,14-01-2023,,WH02,1
1,MAT-00254,261,-5,-2135.25,14-01-2023,,B001,1
2,MAT-00168,261,-12,-839.76,14-01-2023,,WH01,1
1,MAT-01177,261,-30,-13841.10,12-01-2023,,,1
5,MAT-01060,261,-14,-5036.22,13-01-2023,,C001,1
2,MAT-01338,261,-33,-5496.81,13-01-2023,,WH02,1
4,MAT-00155,261,-1,-271.44,12-01-2023,,C001,1
2,MAT-01139,261,-4,-1095.76,13-01-2023,,C001,1
5,MAT-01343,261,-5,-914.45,12-01-2023,,WH01,1
2,MAT-00300,261,-16,-2273.28,13-01-2023,,WH01,1
5,MAT-00716,261,-18,-3253.68,13-01-2023,,WH02,1
3,MAT-01072,261,-36,-8439.12,12-01-2023,,B001,1
3,MAT-00949,261,-39,-9948.90,14-01-2023,,WH02,1
1,MAT-00985,261,-31,-14527.84,12-01-2023,,B001,1
5,MAT-01333,261,-26,-10421.06,13-01-2023,,A001,1
4,MAT-00024,261,-5,-560.70,14-01-2023,,C001,1
1,MAT-00975,261,-17,-5150.32,12-01-2023,,B001,1
4,MAT-00261,261,-44,-3047.44,14-01-2023,,B001,1
1,MAT-01014,261,-31,-12746.58,13-01-2023,,B001,1
2,MAT-01107,261,-23,-9755.45,13-01-2023,,A001,1
2,MAT-00985,261,-29,-7243.91,12-01-2023,,WH02,1
1,MAT-00416,261,-27,-1298.43,14-01-2023,,WH02,1
1,MAT-00181,261,-12,-5200.44,14-01-2023,,B001,1
2,MAT-00404,261,-41,-13003.56,14-01-2023,,B001,1
3,MAT-00100,261,-28,-13372.80,13-01-2023,,B001,1
1,MAT-00556,261,-32,-15789.76,13-01-2023,,C001,1
5,MAT-01500,261,-37,-793.65,12-01-2023,,WH01,1
5,MAT-01480,261,-1,-311.58,14-01-2023,,,1
4,MAT-01226,261,-25,-4935.00,13-01-2023,,C001,1
2,MAT-01231,261,-5,-436.85,12-01-2023,,C001,1
1,MAT-00057,261,-4,-1176.08,14-01-2023,,WH01,1
2,MAT-00975,261,-27,-675.27,14-01-2023,,WH01,1
2,MAT-00233,261,-42,-10584.42,14-01-2023,,WH01,1
2,MAT-00082,261,-13,-6380.27,13-01-2023,,WH02,1
2,MAT-01289,261,-25,-2198.50,14-01-2023,,WH02,1
5,MAT-00481,261,-16,-2584.00,14-01-2023,,A001,1
4,MAT-01500,261,-21,-4063.92,14-01-2023,,C001,1
5,MAT-01059,261,-1,-361.71,14-01-2023,,C001,1
1,MAT-00477,261,-6,-1829.70,14-01-2023,,WH01,1
4,MAT-00411,261,-50,-22428.00,14-01-2023,,WH01,1
2,MAT-01104,261,-25,-8431.00,14-01-2023,,WH01,1
5,MAT-01414,261,-49,-9579.50,14-01-2023,,C001,1
1,MAT-00965,101,249,34352.04,12-01-2023,BATCH-20230112,WH02,1
5,MAT-01043,101,107,19762.899999999998,12-01-2023,BATCH-20230112,B001,1
4,MAT-00071,101,192,48935.04,12-01-2023,BATCH-20230112,WH02,1
3,MAT-00853,101,441,142773.75,12-01-2023,BATCH-20230112,B001,1
1,MAT-00823,101,280,128822.40,12-01-2023,,B001,1
3,MAT-01315,101,297,47133.899999999994,12-01-2023,BATCH-20230112,C001,1
1,MAT-01486,101,362,16398.60,12-01-2023,BATCH-20230112,WH01,1
3,MAT-00671,101,217,69194.79000000001,12-01-2023,BATCH-20230112,B001,1
3,MAT-01258,101,453,93961.26,12-01-2023,,WH01,1
1,MAT-01134,101,144,31474.079999999998,12-01-2023,BATCH-20230112,WH01,1
2,MAT-01488,101,51,13201.35,12-01-2023,BATCH-20230112,B001,1
4,MAT-00136,101,463,200613.27000000002,12-01-2023,BATCH-20230112,WH02,1
3,MAT-01496,101,233,81675.82,12-01-2023,BATCH-20230112,WH01,1
5,MAT-01097,101,376,138774.08,12-01-2023,BATCH-20230112,B001,1
1,MAT-01403,101,264,123031.92,12-01-2023,BATCH-20230112,WH02,1
5,MAT-00379,101,387,184138.47,12-01-2023,BATCH-20230112,A001,1
1,MAT-00598,101,60,19023.00,12-01-2023,BATCH-20230112,A001,1
5,MAT-00031,101,430,42789.30,12-01-2023,BATCH-20230112,A001,1
4,MAT-01002,101,327,31486.83,12-01-2023,BATCH-20230112,WH02,1
3,MAT-00765,261,-17,-1726.18,13-01-2023,,A001,1
4,MAT-01394,261,-32,-1884.48,13-01-2023,,C001,1
3,MAT-01335,261,-28,-7229.88,14-01-2023,,B001,1
1,MAT-01412,261,-14,-1291.36,13-01-2023,,B001,1
1,MAT-00582,261,-12,-779.52,15-01-2023,,A001,1
2,MAT-00014,261,-2,-708.88,15-01-2023,,B001,1
3,MAT-00520,261,-23,-438.84,14-01-2023,,WH01,1
3,MAT-00507,261,-30,-8851.20,15-01-2023,,WH02,1
4,MAT-01246,261,-12,-5659.68,15-01-2023,,B001,1
4,MAT-00904,261,-20,-931.60,14-01-2023,,B001,1
1,MAT-00250,261,-6,-1789.68,13-01-2023,,B001,1
1,MAT-00765,261,-12,-2480.64,15-01-2023,,WH02,1
1,MAT-00418,261,-1,-456.09,15-01-2023,,WH02,1
1,MAT-01440,261,-2,-542.98,13-01-2023,,A001,1
1,MAT-01449,261,-9,-1278.18,14-01-2023,,WH01,1
1,MAT-00397,261,-19,-6732.08,14-01-2023,,B001,1
5,MAT-00441,261,-35,-8128.05,14-01-2023,,WH01,1
3,MAT-01181,261,-2,-849.36,14-01-2023,,A001,1
4,MAT-00907,261,-7,-1780.24,15-01-2023,,WH02,1
4,MAT-00518,261,-16,-1333.28,15-01-2023,,WH01,1
1,MAT-00667,261,-35,-5683.65,15-01-2023,,WH02,1
2,MAT-01441,261,-42,-17823.54,14-01-2023,,B001,1
1,MAT-01227,261,-10,-388.50,15-01-2023,,B001,1
3,MAT-00041,261,-3,-933.90,14-01-2023,,B001,1
5,MAT-00226,261,-4,-1554.24,14-01-2023,,B001,1
4,MAT-00202,261,-22,-6324.34,15-01-2023,,WH02,1
5,MAT-01435,261,-46,-7605.18,15-01-2023,,,1
2,MAT-00212,261,-49,-22647.31,15-01-2023,,A001,1
5,MAT-00513,261,-3,-1422.33,13-01-2023,,WH02,1
1,MAT-01396,261,-36,-13476.24,13-01-2023,,C001,1
4,MAT-01268,261,-34,-8451.38,14-01-2023,,C001,1
3,MAT-01466,261,-45,-4294.35,13-01-2023,,WH01,1
4,MAT-00933,261,-11,-1075.91,15-01-2023,,C001,1
2,MAT-00850,261,-50,-5729.50,15-01-2023,,A001,1
5,MAT-01181,261,-28,-13497.40,13-01-2023,,WH02,1
5,MAT-00961,261,-32,-8856.32,15-01-2023,,C001,1
3,MAT-00453,261,-41,-4193.07,15-01-2023,,WH01,1
4,MAT-00820,261,-12,-2468.16,13-01-2023,,WH01,1
2,MAT-00530,261,-18,-8924.40,15-01-2023,,WH01,1
1,MAT-00929,261,-5,-84.20,13-01-2023,,C001,1
2,MAT-00891,261,-44,-4806.56,15-01-2023,,WH01,1
3,MAT-00910,261,-17,-6304.11,13-01-2023,,A001,1
3,MAT-01406,261,-21,-7452.90,15-01-2023,,C001,1
1,MAT-00988,261,-47,-1308.48,14-01-2023,,B001,1
4,MAT-00020,261,-31,-14541.79,15-01-2023,,B001,1
2,MAT-00721,261,-40,-2173.20,13-01-2023,,B001,1
2,MAT-00506,261,-45,-10998.45,15-01-2023,,WH01,1
1,MAT-00076,261,-26,-6338.28,15-01-2023,,A001,1
5,MAT-00884,261,-16,-6092.80,15-01-2023,,C001,1
3,MAT-00392,261,-18,-2984.04,15-01-2023,,A001,1
2,MAT-01145,261,-19,-6002.10,14-01-2023,,A001,1
4,MAT-00014,261,-3,-451.17,15-01-2023,,WH01,1
2,MAT-00266,261,-15,-4347.15,15-01-2023,,C001,1
3,MAT-00560,261,-2,-604.52,15-01-2023,,WH02,1
2,MAT-00669,261,-48,-2950.56,13-01-2023,,WH02,1
5,MAT-01088,261,-39,-7745.40,14-01-2023,,WH02,1
5,MAT-00685,261,-5,-650.40,14-01-2023,,WH01,1
3,MAT-00274,261,-12,-4411.08,14-01-2023,,B001,1
4,MAT-00601,261,-30,-7962.30,13-01-2023,,C001,1
3,MAT-01369,261,-7,-2875.11,14-01-2023,,C001,1
4,MAT-00440,101,145,61725.05,13-01-2023,BATCH-20230113,WH02,1
2,MAT-01046,101,59,12886.19,13-01-2023,BATCH-20230113,,1
2,MAT-00019,101,151,74797.85,13-01-2023,,,1
3,MAT-01213,101,101,38363.84,13-01-2023,BATCH-20230113,WH02,1
4,MAT-00044,101,422,129364.10,13-01-2023,BATCH-20230113,WH01,1
2,MAT-00205,101,57,26372.190000000002,13-01-2023,BATCH-20230113,A001,1
2,MAT-00865,101,133,38837.33,13-01-2023,BATCH-20230113,WH01,1
5,MAT-00579,101,86,21785.52,13-01-2023,,B001,1
1,MAT-00240,101,159,68627.58,13-01-2023,BATCH-20230113,A001,1
5,MAT-00830,101,267,67169.19,13-01-2023,BATCH-20230113,,1
3,MAT-00164,101,393,54245.79,13-01-2023,,B001,1
3,MAT-00182,101,248,48327.76,13-01-2023,BATCH-20230113,C001,1
3,MAT-01430,101,421,9131.49,13-01-2023,BATCH-20230113,A001,1
1,MAT-00716,101,148,65451.520000000004,13-01-2023,BATCH-20230113,C001,1
4,MAT-00586,101,313,131744.83000000002,13-01-2023,BATCH-20230113,B001,1
1,MAT-01408,101,296,121534.64,13-01-2023,BATCH-20230113,WH02,1
2,MAT-00554,101,217,38680.25,13-01-2023,BATCH-20230113,A001,1
3,MAT-01360,261,-8,-2332.64,15-01-2023,,WH02,1
5,MAT-01158,261,-6,-1235.82,16-01-2023,,B001,1
4,MAT-00202,261,-21,-6036.87,14-01-2023,,WH01,1
2,MAT-01497,261,-4,-287.08,14-01-2023,,WH01,1
5,MAT-00213,261,-32,-14924.16,14-01-2023,,C001,1
3,MAT-00026,261,-13,-6317.61,15-01-2023,,C001,1
2,MAT-00147,261,-49,-19595.10,16-01-2023,,C001,1
4,MAT-01267,261,-26,-6536.14,14-01-2023,,A001,1
5,MAT-00999,261,-39,-3854.37,15-01-2023,,B001,1
1,MAT-01390,261,-30,-5254.20,14-01-2023,,WH01,1
3,MAT-00485,261,-1,-362.32,15-01-2023,,WH02,1
4,MAT-00711,261,-42,-2845.92,15-01-2023,,B001,1
2,MAT-00571,261,-1,-93.77,16-01-2023,,C001,1
3,MAT-00041,261,-36,-11206.80,14-01-2023,,A001,1
5,MAT-00650,261,-48,-900.96,14-01-2023,,A001,1
5,MAT-00464,261,-11,-2688.95,16-01-2023,,WH01,1
1,MAT-00258,261,-38,-2053.14,16-01-2023,,WH01,1
2,MAT-01291,261,-23,-9459.90,15-01-2023,,B001,1
1,MAT-01067,261,-48,-21873.12,16-01-2023,,WH01,1
5,MAT-00394,261,-17,-2946.44,15-01-2023,,WH02,1
1,MAT-01009,261,-17,-6283.54,14-01-2023,,A001,1
4,MAT-00722,261,-4,-983.00,15-01-2023,,WH01,1
1,MAT-00857,261,-33,-8782.29,15-01-2023,,B001,1
4,MAT-00878,261,-20,-2662.00,14-01-2023,,A001,1
1,MAT-01375,261,-20,-8765.20,15-01-2023,,C001,1
3,MAT-00078,261,-36,-8093.16,14-01-2023,,B001,1
4,MAT-00333,261,-2,-867.88,14-01-2023,,WH02,1
1,MAT-01065,261,-42,-1441.44,15-01-2023,,A001,1
1,MAT-01128,261,-32,-13508.48,14-01-2023,,B001,1
1,MAT-00751,261,-49,-3774.96,16-01-2023,,WH01,1
3,MAT-00263,261,-16,-7071.36,15-01-2023,,C001,1
2,MAT-01442,261,-11,-4429.70,15-01-2023,,C001,1
2,MAT-00743,261,-2,-30.12,15-01-2023,,A001,1
3,MAT-00515,261,-16,-6489.60,14-01-2023,,A001,1
2,MAT-00281,261,-12,-171.36,16-01-2023,,WH01,1
1,MAT-01347,261,-15,-7229.25,16-01-2023,,WH02,1
4,MAT-00063,261,-4,-221.04,15-01-2023,,A001,1
1,MAT-01074,261,-19,-5819.32,16-01-2023,,WH01,1
2,MAT-00286,261,-16,-5795.68,16-01-2023,,WH01,1
4,MAT-00421,261,-26,-11716.12,15-01-2023,,WH02,1
3,MAT-01460,261,-43,-15745.31,16-01-2023,,A001,1
2,MAT-01136,261,-4,-1532.40,16-01-2023,,A001,1
5,MAT-00170,261,-34,-9860.00,15-01-2023,,C001,1
3,MAT-00675,261,-45,-2898.90,16-01-2023,,,1
3,MAT-00228,261,-3,-1463.25,15-01-2023,,B001,1
1,MAT-00804,261,-39,-6424.08,14-01-2023,,B001,1
4,MAT-01344,261,-17,-1816.96,16-01-2023,,C001,1
4,MAT-00155,261,-28,-7600.32,16-01-2023,,B001,1
1,MAT-00080,261,-6,-2750.10,14-01-2023,,C001,1
5,MAT-00996,261,-1,-157.73,15-01-2023,,C001,1
4,MAT-00596,261,-2,-791.28,14-01-2023,,B001,1
