material_id,plant_id,valuation_area,standard_price,moving_avg_price,price_unit,currency
MAT-00112,3,1000,231.13,222.38,1,USD
MAT-00112,4,1000,385.34,396.11,1,USD
MAT-00112,5,1000,238.0,229.01,1,USD
MAT-00113,1,1000,337.32,329.84,1,USD
MAT-00113,2,1000,50.8,52.27,1,USD
MAT-00113,3,1000,183.09,181.04,1,USD
MAT-00113,4,1000,102.76,107.33,1,USD
MAT-00113,5,1000,365.4,380.42,1,USD
MAT-00114,1,1000,313.97,328.71,1,USD
MAT-00114,2,1000,385.58,404.56,1,USD
MAT-00114,3,1000,89.52,88.11,1,USD
MAT-00114,4,1000,265.82,270.86,1,USD
MAT-00114,5,1000,105.14,110.3,1,USD
MAT-00115,1,1000,381.08,375.42,1,USD
MAT-00115,2,1000,176.69,174.73,1,USD
MAT-00115,3,1000,380.81,365.71,1,USD
MAT-00115,4,1000,261.09,269.23,1,USD
MAT-00115,5,1000,114.06,110.53,1,USD
MAT-00116,1,1000,322.37,331.19,1,USD
MAT-00116,2,1000,376.39,360.09,1,USD
MAT-00116,3,1000,496.58,483.01,1,USD
MAT-00116,4,1000,331.94,345.65,1,USD
MAT-00116,5,1000,252.24,259.07,1,USD
MAT-00117,1,1000,199.77,202.62,1,USD
MAT-00117,2,1000,107.57,102.64,1,USD
MAT-00117,3,1000,231.93,220.42,1,USD
MAT-00117,4,1000,184.16,193.14,1,USD
MAT-00117,5,1000,467.62,474.57,1,USD
MAT-00118,1,1000,213.61,220.82,1,USD
MAT-00118,2,1000,485.1,502.66,1,USD
MAT-00118,3,1000,51.76,53.54,1,USD
MAT-00118,4,1000,301.38,303.23,1,USD
MAT-00118,5,1000,67.08,64.64,1,USD
MAT-00119,1,1000,252.23,264.74,1,USD
MAT-00119,2,1000,365.69,359.86,1,USD
MAT-00119,3,1000,316.22,301.44,1,USD
MAT-00119,4,1000,419.26,411.59,1,USD
MAT-00119,5,1000,162.91,168.16,1,USD
MAT-00120,1,1000,153.79,159.31,1,USD
MAT-00120,2,1000,36.91,36.17,1,USD
MAT-00120,3,1000,482.4,464.88,1,USD
MAT-00120,4,1000,136.56,134.92,1,USD
MAT-00120,5,1000,84.99,83.63,1,USD
MAT-00121,1,1000,211.89,202.87,1,USD
MAT-00121,2,1000,270.17,258.69,1,USD
MAT-00121,3,1000,161.11,157.88,1,USD
MAT-00121,4,1000,21.14,22.16,1,USD
MAT-00121,5,1000,170.6,174.21,1,USD
MAT-00122,1,1000,436.06,454.87,1,USD
MAT-00122,2,1000,305.42,316.16,1,USD
MAT-00122,3,1000,187.64,180.04,1,USD
MAT-00122,4,1000,139.46,137.14,1,USD
MAT-00122,5,1000,445.32,431.19,1,USD
MAT-00123,1,1000,114.03,117.46,1,USD
MAT-00123,2,1000,123.44,120.68,1,USD
MAT-00123,3,1000,422.32,424.44,1,USD
MAT-00123,4,1000,275.24,285.13,1,USD
MAT-00123,5,1000,407.67,409.66,1,USD
MAT-00124,1,1000,292.91,298.49,1,USD
MAT-00124,2,1000,155.63,156.44,1,USD
MAT-00124,3,1000,155.8,161.96,1,USD
MAT-00124,4,1000,378.63,361.24,1,USD
MAT-00124,5,1000,460.23,456.56,1,USD
MAT-00125,1,1000,332.37,324.69,1,USD
MAT-00125,2,1000,35.51,33.98,1,USD
MAT-00125,3,1000,475.0,479.19,1,USD
MAT-00125,4,1000,62.35,62.21,1,USD
MAT-00125,5,1000,239.92,236.59,1,USD
MAT-00126,1,1000,275.56,269.06,1,USD
MAT-00126,2,1000,299.52,301.35,1,USD
MAT-00126,3,1000,399.11,382.43,1,USD
MAT-00126,4,1000,92.51,93.88,1,USD
MAT-00126,5,1000,288.82,299.41,1,USD
MAT-00127,1,1000,319.11,303.69,1,USD
MAT-00127,2,1000,117.02,119.46,1,USD
MAT-00127,3,1000,92.99,97.24,1,USD
MAT-00127,4,1000,433.27,433.69,1,USD
MAT-00127,5,1000,494.93,470.45,1,USD
MAT-00128,1,1000,266.26,260.22,1,USD
MAT-00128,2,1000,399.38,410.41,1,USD
MAT-00128,3,1000,101.9,102.38,1,USD
MAT-00128,4,1000,39.09,37.96,1,USD
MAT-00128,5,1000,336.77,326.41,1,USD
MAT-00129,1,1000,268.61,264.43,1,USD
MAT-00129,2,1000,208.22,210.11,1,USD
MAT-00129,3,1000,456.27,446.58,1,USD
MAT-00129,4,1000,132.03,136.73,1,USD
MAT-00129,5,1000,71.08,70.51,1,USD
MAT-00130,1,1000,327.69,327.61,1,USD
MAT-00130,2,1000,489.13,484.51,1,USD
MAT-00130,3,1000,103.67,101.11,1,USD
MAT-00130,4,1000,72.81,70.51,1,USD
MAT-00130,5,1000,324.0,311.69,1,USD
MAT-00131,1,1000,338.8,326.35,1,USD
MAT-00131,2,1000,29.7,31.18,1,USD
MAT-00131,3,1000,374.99,383.66,1,USD
MAT-00131,4,1000,345.19,332.52,1,USD
MAT-00131,5,1000,116.89,122.26,1,USD
MAT-00132,1,1000,291.54,295.97,1,USD
MAT-00132,2,1000,361.45,373.38,1,USD
MAT-00132,3,1000,16.74,16.08,1,USD
MAT-00132,4,1000,111.1,107.15,1,USD
MAT-00132,5,1000,364.91,375.33,1,USD
MAT-00133,1,1000,435.71,428.09,1,USD
MAT-00133,2,1000,211.45,214.82,1,USD
MAT-00133,3,1000,343.35,341.41,1,USD
MAT-00133,4,1000,108.76,110.23,1,USD
MAT-00133,5,1000,111.32,109.69,1,USD
MAT-00134,1,1000,436.28,451.9,1,USD
MAT-00134,2,1000,334.53,334.19,1,USD
MAT-00134,3,1000,475.08,472.11,1,USD
MAT-00134,4,1000,133.53,132.64,1,USD
MAT-00134,5,1000,87.72,90.19,1,USD
MAT-00135,1,1000,418.51,428.9,1,USD
MAT-00135,2,1000,266.9,259.0,1,USD
MAT-00135,3,1000,64.1,62.74,1,USD
MAT-00135,4,1000,148.89,144.08,1,USD
MAT-00135,5,1000,386.84,385.8,1,USD
MAT-00136,1,1000,383.69,367.01,1,USD
MAT-00136,2,1000,232.67,228.09,1,USD
MAT-00136,3,1000,119.91,116.32,1,USD
MAT-00136,4,1000,433.29,448.0,1,USD
MAT-00136,5,1000,482.12,471.01,1,USD
MAT-00137,1,1000,245.37,243.85,1,USD
MAT-00137,2,1000,75.41,77.53,1,USD
MAT-00137,3,1000,326.16,322.4,1,USD
MAT-00137,4,1000,493.38,495.93,1,USD
MAT-00137,5,1000,324.53,313.0,1,USD
MAT-00138,1,1000,141.16,139.34,1,USD
MAT-00138,2,1000,134.86,129.45,1,USD
MAT-00138,3,1000,432.38,433.09,1,USD
MAT-00138,4,1000,162.01,160.45,1,USD
MAT-00138,5,1000,40.85,42.72,1,USD
MAT-00139,1,1000,62.49,64.98,1,USD
MAT-00139,2,1000,133.53,130.12,1,USD
MAT-00139,3,1000,479.26,499.93,1,USD
MAT-00139,4,1000,429.37,432.57,1,USD
MAT-00139,5,1000,462.97,482.5,1,USD
MAT-00140,1,1000,317.48,332.64,1,USD
MAT-00140,2,1000,11.65,12.18,1,USD
MAT-00140,3,1000,170.41,173.64,1,USD
MAT-00140,4,1000,281.4,283.31,1,USD
MAT-00140,5,1000,10.72,10.39,1,USD
MAT-00141,1,1000,63.15,61.93,1,USD
MAT-00141,2,1000,384.44,374.87,1,USD
MAT-00141,3,1000,404.25,407.73,1,USD
MAT-00141,4,1000,318.14,323.54,1,USD
MAT-00141,5,1000,480.72,483.86,1,USD
MAT-00142,1,1000,184.87,182.65,1,USD
MAT-00142,2,1000,316.06,328.39,1,USD
MAT-00142,3,1000,169.11,175.16,1,USD
MAT-00142,4,1000,184.87,189.66,1,USD
MAT-00142,5,1000,270.92,270.73,1,USD
MAT-00143,1,1000,221.1,222.48,1,USD
MAT-00143,2,1000,347.97,334.16,1,USD
MAT-00143,3,1000,449.0,436.94,1,USD
MAT-00143,4,1000,434.61,421.79,1,USD
MAT-00143,5,1000,212.06,222.58,1,USD
MAT-00144,1,1000,45.58,46.4,1,USD
MAT-00144,2,1000,488.2,485.33,1,USD
MAT-00144,3,1000,76.5,78.32,1,USD
MAT-00144,4,1000,117.05,112.33,1,USD
MAT-00144,5,1000,135.66,141.33,1,USD
MAT-00145,1,1000,210.48,220.82,1,USD
MAT-00145,2,1000,325.08,337.75,1,USD
MAT-00145,3,1000,447.62,429.42,1,USD
MAT-00145,4,1000,462.55,467.72,1,USD
MAT-00145,5,1000,55.82,54.43,1,USD
MAT-00146,1,1000,303.18,310.65,1,USD
MAT-00146,2,1000,469.75,457.59,1,USD
MAT-00146,3,1000,243.25,237.83,1,USD
MAT-00146,4,1000,91.85,94.21,1,USD
MAT-00146,5,1000,367.05,382.69,1,USD
MAT-00147,1,1000,249.88,262.18,1,USD
MAT-00147,2,1000,399.9,415.39,1,USD
MAT-00147,3,1000,59.05,59.07,1,USD
MAT-00147,4,1000,122.37,123.3,1,USD
MAT-00147,5,1000,10.05,10.25,1,USD
MAT-00148,1,1000,467.98,479.84,1,USD
MAT-00148,2,1000,282.58,273.09,1,USD
MAT-00148,3,1000,372.06,389.95,1,USD
MAT-00148,4,1000,290.14,294.99,1,USD
MAT-00148,5,1000,104.35,107.71,1,USD
MAT-00149,1,1000,124.77,119.1,1,USD
MAT-00149,2,1000,97.9,101.1,1,USD
MAT-00149,3,1000,106.85,104.66,1,USD
MAT-00149,4,1000,40.02,39.82,1,USD
MAT-00149,5,1000,313.14,298.47,1,USD
MAT-00150,1,1000,365.61,373.8,1,USD
MAT-00150,2,1000,189.65,194.52,1,USD
MAT-00150,3,1000,382.94,395.76,1,USD
MAT-00150,4,1000,221.59,225.75,1,USD
MAT-00150,5,1000,418.47,404.2,1,USD
MAT-00151,1,1000,195.26,188.84,1,USD
MAT-00151,2,1000,27.21,26.33,1,USD
MAT-00151,3,1000,423.02,419.65,1,USD
MAT-00151,4,1000,51.57,49.8,1,USD
MAT-00151,5,1000,45.87,45.48,1,USD
MAT-00152,1,1000,222.96,227.41,1,USD
MAT-00152,2,1000,91.43,93.38,1,USD
MAT-00152,3,1000,359.72,373.53,1,USD
MAT-00152,4,1000,270.12,280.95,1,USD
MAT-00152,5,1000,299.92,313.77,1,USD
MAT-00153,1,1000,296.95,291.9,1,USD
MAT-00153,2,1000,232.0,239.63,1,USD
MAT-00153,3,1000,301.19,306.02,1,USD
MAT-00153,4,1000,115.64,115.05,1,USD
MAT-00153,5,1000,94.35,97.53,1,USD
MAT-00154,1,1000,228.09,223.89,1,USD
MAT-00154,2,1000,307.08,320.17,1,USD
MAT-00154,3,1000,401.17,414.63,1,USD
MAT-00154,4,1000,106.17,104.0,1,USD
MAT-00154,5,1000,388.55,387.18,1,USD
MAT-00155,1,1000,54.6,55.04,1,USD
MAT-00155,2,1000,400.33,385.39,1,USD
MAT-00155,3,1000,36.36,37.22,1,USD
MAT-00155,4,1000,271.44,281.14,1,USD
MAT-00155,5,1000,284.43,281.43,1,USD
MAT-00156,1,1000,328.33,335.31,1,USD
MAT-00156,2,1000,410.19,391.85,1,USD
MAT-00156,3,1000,98.1,101.79,1,USD
MAT-00156,4,1000,401.48,391.06,1,USD
MAT-00156,5,1000,34.87,36.12,1,USD
MAT-00157,1,1000,276.4,264.63,1,USD
MAT-00157,2,1000,274.11,262.7,1,USD
MAT-00157,3,1000,267.29,256.43,1,USD
MAT-00157,4,1000,137.96,138.63,1,USD
MAT-00157,5,1000,415.77,396.81,1,USD
MAT-00158,1,1000,250.35,258.81,1,USD
MAT-00158,2,1000,78.46,80.74,1,USD
MAT-00158,3,1000,352.4,337.93,1,USD
MAT-00158,4,1000,82.43,81.95,1,USD
MAT-00158,5,1000,216.84,219.74,1,USD
MAT-00159,1,1000,49.28,50.56,1,USD
MAT-00159,2,1000,235.84,240.12,1,USD
MAT-00159,3,1000,496.45,488.39,1,USD
MAT-00159,4,1000,26.22,24.94,1,USD
MAT-00159,5,1000,23.39,23.78,1,USD
MAT-00160,1,1000,21.86,22.54,1,USD
MAT-00160,2,1000,24.87,24.43,1,USD
MAT-00160,3,1000,381.2,392.94,1,USD
MAT-00160,4,1000,297.06,284.66,1,USD
MAT-00160,5,1000,103.31,107.99,1,USD
MAT-00161,1,1000,58.15,59.8,1,USD
MAT-00161,2,1000,274.13,270.61,1,USD
MAT-00161,3,1000,395.86,405.7,1,USD
MAT-00161,4,1000,306.39,313.11,1,USD
MAT-00161,5,1000,494.32,485.07,1,USD
MAT-00162,1,1000,339.37,349.37,1,USD
MAT-00162,2,1000,256.97,251.57,1,USD
MAT-00162,3,1000,153.15,147.93,1,USD
MAT-00162,4,1000,277.43,267.66,1,USD
MAT-00162,5,1000,337.39,338.74,1,USD
MAT-00163,1,1000,150.72,151.05,1,USD
MAT-00163,2,1000,386.31,372.81,1,USD
MAT-00163,3,1000,413.93,405.2,1,USD
MAT-00163,4,1000,314.61,300.22,1,USD
MAT-00163,5,1000,195.93,186.92,1,USD
MAT-00164,1,1000,223.0,212.44,1,USD
MAT-00164,2,1000,303.61,288.51,1,USD
MAT-00164,3,1000,138.03,134.52,1,USD
MAT-00164,4,1000,179.22,176.38,1,USD
MAT-00164,5,1000,187.12,187.42,1,USD
MAT-00165,1,1000,269.72,267.16,1,USD
MAT-00165,2,1000,285.87,278.32,1,USD
MAT-00165,3,1000,83.14,81.22,1,USD
MAT-00165,4,1000,121.64,119.47,1,USD
MAT-00165,5,1000,334.05,329.58,1,USD
MAT-00166,1,1000,412.57,424.33,1,USD
MAT-00166,2,1000,193.91,185.03,1,USD
MAT-00166,3,1000,360.0,364.5,1,USD
MAT-00166,4,1000,35.99,34.94,1,USD
MAT-00166,5,1000,210.99,218.5,1,USD
MAT-00167,1,1000,283.55,286.9,1,USD
MAT-00167,2,1000,395.4,376.3,1,USD
MAT-00167,3,1000,315.96,320.26,1,USD
MAT-00167,4,1000,469.91,489.86,1,USD
MAT-00167,5,1000,100.54,96.16,1,USD
MAT-00168,1,1000,141.23,134.83,1,USD
MAT-00168,2,1000,69.98,69.22,1,USD
MAT-00168,3,1000,419.1,403.35,1,USD
MAT-00168,4,1000,282.34,283.17,1,USD
MAT-00168,5,1000,12.44,12.6,1,USD
MAT-00169,1,1000,136.74,141.62,1,USD
MAT-00169,2,1000,96.95,101.3,1,USD
MAT-00169,3,1000,254.24,265.2,1,USD
MAT-00169,4,1000,262.68,259.48,1,USD
MAT-00169,5,1000,384.29,385.38,1,USD
MAT-00170,1,1000,41.44,40.48,1,USD
MAT-00170,2,1000,85.88,82.15,1,USD
MAT-00170,3,1000,351.36,355.54,1,USD
MAT-00170,4,1000,154.62,149.53,1,USD
MAT-00170,5,1000,290.0,294.92,1,USD
MAT-00171,1,1000,367.97,364.57,1,USD
MAT-00171,2,1000,87.71,85.45,1,USD
MAT-00171,3,1000,215.7,220.38,1,USD
MAT-00171,4,1000,190.45,194.74,1,USD
MAT-00171,5,1000,268.88,261.19,1,USD
MAT-00172,1,1000,161.7,166.2,1,USD
MAT-00172,2,1000,50.26,52.14,1,USD
MAT-00172,3,1000,412.8,404.2,1,USD
MAT-00172,4,1000,491.28,485.87,1,USD
MAT-00172,5,1000,183.79,188.39,1,USD
MAT-00173,1,1000,381.25,395.21,1,USD
MAT-00173,2,1000,30.74,30.44,1,USD
MAT-00173,3,1000,122.25,124.4,1,USD
MAT-00173,4,1000,176.57,179.8,1,USD
MAT-00173,5,1000,153.98,161.05,1,USD
MAT-00174,1,1000,456.6,434.83,1,USD
MAT-00174,2,1000,51.46,50.83,1,USD
MAT-00174,3,1000,211.48,206.82,1,USD
MAT-00174,4,1000,152.39,153.54,1,USD
MAT-00174,5,1000,409.21,409.42,1,USD
MAT-00175,1,1000,459.85,472.36,1,USD
MAT-00175,2,1000,368.08,363.24,1,USD
MAT-00175,3,1000,282.48,282.51,1,USD
MAT-00175,4,1000,97.44,102.14,1,USD
MAT-00175,5,1000,172.46,180.61,1,USD
MAT-00176,1,1000,238.18,246.08,1,USD
MAT-00176,2,1000,40.15,40.91,1,USD
MAT-00176,3,1000,28.4,28.93,1,USD
MAT-00176,4,1000,38.19,39.54,1,USD
MAT-00176,5,1000,127.02,132.31,1,USD
MAT-00177,1,1000,112.38,115.36,1,USD
MAT-00177,2,1000,183.98,190.02,1,USD
MAT-00177,3,1000,136.28,133.76,1,USD
MAT-00177,4,1000,357.35,353.59,1,USD
MAT-00177,5,1000,118.72,114.46,1,USD
MAT-00178,1,1000,60.07,57.63,1,USD
MAT-00178,2,1000,303.93,304.73,1,USD
MAT-00178,3,1000,363.41,373.85,1,USD
MAT-00178,4,1000,276.75,279.7,1,USD
MAT-00178,5,1000,107.32,108.32,1,USD
MAT-00179,1,1000,319.13,309.49,1,USD
MAT-00179,2,1000,116.22,115.12,1,USD
MAT-00179,3,1000,168.28,163.66,1,USD
MAT-00179,4,1000,442.37,458.07,1,USD
MAT-00179,5,1000,364.45,381.08,1,USD
MAT-00180,1,1000,459.88,465.02,1,USD
MAT-00180,2,1000,257.39,264.04,1,USD
MAT-00180,3,1000,170.45,168.56,1,USD
MAT-00180,4,1000,236.24,236.26,1,USD
MAT-00180,5,1000,209.53,210.63,1,USD
MAT-00181,1,1000,433.37,450.35,1,USD
MAT-00181,2,1000,15.23,14.75,1,USD
MAT-00181,3,1000,411.97,432.46,1,USD
MAT-00181,4,1000,24.41,23.45,1,USD
MAT-00181,5,1000,391.53,376.34,1,USD
MAT-00182,1,1000,72.67,73.38,1,USD
MAT-00182,2,1000,462.92,451.09,1,USD
MAT-00182,3,1000,194.87,194.33,1,USD
MAT-00182,4,1000,354.39,346.02,1,USD
MAT-00182,5,1000,148.99,156.13,1,USD
MAT-00183,1,1000,68.65,70.19,1,USD
MAT-00183,2,1000,213.6,202.99,1,USD
MAT-00183,3,1000,314.32,305.32,1,USD
MAT-00183,4,1000,190.27,195.83,1,USD
MAT-00183,5,1000,75.62,72.28,1,USD
MAT-00184,1,1000,162.5,155.53,1,USD
MAT-00184,2,1000,70.36,70.54,1,USD
MAT-00184,3,1000,388.22,379.94,1,USD
MAT-00184,4,1000,274.22,266.7,1,USD
MAT-00184,5,1000,204.53,204.07,1,USD
MAT-00185,1,1000,420.65,424.29,1,USD
MAT-00185,2,1000,380.7,377.17,1,USD
MAT-00185,3,1000,93.59,95.68,1,USD
MAT-00185,4,1000,471.38,476.4,1,USD
MAT-00185,5,1000,257.87,246.87,1,USD
MAT-00186,1,1000,231.13,227.32,1,USD
MAT-00186,2,1000,214.95,206.18,1,USD
MAT-00186,3,1000,467.55,476.69,1,USD
MAT-00186,4,1000,430.07,421.21,1,USD
MAT-00186,5,1000,264.64,262.19,1,USD
MAT-00187,1,1000,376.1,388.5,1,USD
MAT-00187,2,1000,318.93,327.8,1,USD
MAT-00187,3,1000,175.37,175.24,1,USD
MAT-00187,4,1000,203.79,202.47,1,USD
MAT-00187,5,1000,397.46,379.43,1,USD
MAT-00188,1,1000,349.91,336.49,1,USD
MAT-00188,2,1000,73.11,75.16,1,USD
MAT-00188,3,1000,18.8,17.94,1,USD
MAT-00188,4,1000,104.54,109.67,1,USD
MAT-00188,5,1000,264.93,257.07,1,USD
MAT-00189,1,1000,201.39,209.13,1,USD
MAT-00189,2,1000,53.31,55.29,1,USD
MAT-00189,3,1000,23.36,22.55,1,USD
MAT-00189,4,1000,233.26,229.07,1,USD
MAT-00189,5,1000,375.13,360.12,1,USD
MAT-00190,1,1000,96.0,93.3,1,USD
MAT-00190,2,1000,449.77,443.28,1,USD
MAT-00190,3,1000,410.52,410.89,1,USD
MAT-00190,4,1000,99.87,100.59,1,USD
MAT-00190,5,1000,247.84,256.45,1,USD
MAT-00191,1,1000,217.99,219.33,1,USD
MAT-00191,2,1000,452.18,457.66,1,USD
MAT-00191,3,1000,492.12,508.43,1,USD
MAT-00191,4,1000,152.3,159.35,1,USD
MAT-00191,5,1000,66.76,65.45,1,USD
MAT-00192,1,1000,281.72,290.0,1,USD
MAT-00192,2,1000,492.72,506.53,1,USD
MAT-00192,3,1000,177.88,173.21,1,USD
MAT-00192,4,1000,432.79,450.65,1,USD
MAT-00192,5,1000,370.96,372.02,1,USD
MAT-00193,1,1000,209.65,203.61,1,USD
MAT-00193,2,1000,326.12,329.85,1,USD
MAT-00193,3,1000,70.83,68.01,1,USD
MAT-00193,4,1000,191.58,195.24,1,USD
MAT-00193,5,1000,18.85,19.46,1,USD
MAT-00194,1,1000,258.63,271.39,1,USD
MAT-00194,2,1000,294.61,281.79,1,USD
MAT-00194,3,1000,151.78,152.9,1,USD
MAT-00194,4,1000,468.13,478.18,1,USD
MAT-00194,5,1000,232.02,226.34,1,USD
MAT-00195,1,1000,405.59,401.65,1,USD
MAT-00195,2,1000,302.95,305.16,1,USD
MAT-00195,3,1000,471.87,468.13,1,USD
MAT-00195,4,1000,316.0,325.74,1,USD
MAT-00195,5,1000,436.09,442.93,1,USD
MAT-00196,1,1000,416.84,422.75,1,USD
MAT-00196,2,1000,382.15,391.55,1,USD
MAT-00196,3,1000,341.2,350.11,1,USD
MAT-00196,4,1000,428.56,410.97,1,USD
MAT-00196,5,1000,265.88,256.45,1,USD
MAT-00197,1,1000,393.93,397.05,1,USD
MAT-00197,2,1000,322.02,324.23,1,USD
MAT-00197,3,1000,82.0,82.54,1,USD
MAT-00197,4,1000,154.26,158.46,1,USD
MAT-00197,5,1000,444.8,447.89,1,USD
MAT-00198,1,1000,398.23,412.44,1,USD
MAT-00198,2,1000,477.11,495.74,1,USD
MAT-00198,3,1000,63.09,65.23,1,USD
MAT-00198,4,1000,405.47,394.24,1,USD
MAT-00198,5,1000,392.46,403.3,1,USD
MAT-00199,1,1000,220.64,222.05,1,USD
MAT-00199,2,1000,480.71,459.31,1,USD
MAT-00199,3,1000,314.89,299.87,1,USD
MAT-00199,4,1000,283.38,273.6,1,USD
MAT-00199,5,1000,323.72,322.33,1,USD
MAT-00200,1,1000,214.67,223.08,1,USD
MAT-00200,2,1000,324.55,313.97,1,USD
MAT-00200,3,1000,115.79,116.5,1,USD
MAT-00200,4,1000,497.4,483.88,1,USD
MAT-00200,5,1000,307.3,301.95,1,USD
MAT-00201,1,1000,334.65,348.3,1,USD
MAT-00201,2,1000,328.59,341.69,1,USD
MAT-00201,3,1000,264.9,269.07,1,USD
MAT-00201,4,1000,284.97,271.22,1,USD
MAT-00201,5,1000,411.2,402.35,1,USD
MAT-00202,1,1000,11.51,11.33,1,USD
MAT-00202,2,1000,209.66,213.09,1,USD
MAT-00202,3,1000,490.98,510.73,1,USD
MAT-00202,4,1000,287.47,285.58,1,USD
MAT-00202,5,1000,24.67,25.42,1,USD
MAT-00203,1,1000,394.2,390.5,1,USD
MAT-00203,2,1000,383.92,385.63,1,USD
MAT-00203,3,1000,81.84,83.16,1,USD
MAT-00203,4,1000,55.81,56.09,1,USD
MAT-00203,5,1000,290.73,286.22,1,USD
MAT-00204,1,1000,318.87,332.37,1,USD
MAT-00204,2,1000,116.15,116.87,1,USD
MAT-00204,3,1000,406.28,389.96,1,USD
MAT-00204,4,1000,417.0,432.94,1,USD
MAT-00204,5,1000,385.58,397.43,1,USD
MAT-00205,1,1000,163.71,161.04,1,USD
MAT-00205,2,1000,462.67,445.1,1,USD
MAT-00205,3,1000,423.22,434.95,1,USD
MAT-00205,4,1000,205.35,198.14,1,USD
MAT-00205,5,1000,297.93,306.07,1,USD
MAT-00206,1,1000,426.38,416.65,1,USD
MAT-00206,2,1000,450.51,466.49,1,USD
MAT-00206,3,1000,417.94,403.91,1,USD
MAT-00206,4,1000,378.64,359.75,1,USD
MAT-00206,5,1000,337.18,337.65,1,USD
MAT-00207,1,1000,304.19,316.58,1,USD
MAT-00207,2,1000,200.75,210.76,1,USD
MAT-00207,3,1000,67.22,70.44,1,USD
MAT-00207,4,1000,199.72,193.77,1,USD
MAT-00207,5,1000,49.79,48.26,1,USD
MAT-00208,1,1000,309.83,319.85,1,USD
MAT-00208,2,1000,413.43,393.81,1,USD
MAT-00208,3,1000,473.22,467.31,1,USD
MAT-00208,4,1000,37.43,37.99,1,USD
MAT-00208,5,1000,49.25,49.89,1,USD
MAT-00209,1,1000,45.85,46.94,1,USD
MAT-00209,2,1000,36.62,36.28,1,USD
MAT-00209,3,1000,96.82,98.07,1,USD
MAT-00209,4,1000,105.99,106.86,1,USD
MAT-00209,5,1000,227.22,225.2,1,USD
MAT-00210,1,1000,80.39,82.24,1,USD
MAT-00210,2,1000,118.05,115.45,1,USD
MAT-00210,3,1000,18.24,18.23,1,USD
MAT-00210,4,1000,226.92,221.96,1,USD
MAT-00210,5,1000,89.53,91.45,1,USD
MAT-00211,1,1000,230.02,221.73,1,USD
MAT-00211,2,1000,207.58,215.12,1,USD
MAT-00211,3,1000,338.98,342.24,1,USD
MAT-00211,4,1000,178.83,179.82,1,USD
MAT-00211,5,1000,55.11,57.16,1,USD
MAT-00212,1,1000,365.24,377.15,1,USD
MAT-00212,2,1000,462.19,481.74,1,USD
MAT-00212,3,1000,491.17,494.38,1,USD
MAT-00212,4,1000,466.92,446.69,1,USD
MAT-00212,5,1000,391.09,372.42,1,USD
MAT-00213,1,1000,468.92,477.11,1,USD
MAT-00213,2,1000,138.77,145.3,1,USD
MAT-00213,3,1000,107.24,106.75,1,USD
MAT-00213,4,1000,53.7,51.73,1,USD
MAT-00213,5,1000,466.38,459.75,1,USD
MAT-00214,1,1000,466.0,452.14,1,USD
MAT-00214,2,1000,458.75,454.22,1,USD
MAT-00214,3,1000,238.92,249.13,1,USD
MAT-00214,4,1000,237.48,230.47,1,USD
MAT-00214,5,1000,498.09,518.39,1,USD
MAT-00215,1,1000,342.24,327.82,1,USD
MAT-00215,2,1000,90.06,88.98,1,USD
MAT-00215,3,1000,117.25,116.33,1,USD
MAT-00215,4,1000,414.33,434.2,1,USD
MAT-00215,5,1000,165.7,165.17,1,USD
MAT-00216,1,1000,277.6,290.83,1,USD
MAT-00216,2,1000,194.23,188.22,1,USD
MAT-00216,3,1000,229.27,238.24,1,USD
MAT-00216,4,1000,277.14,271.79,1,USD
MAT-00216,5,1000,300.35,307.14,1,USD
MAT-00217,1,1000,92.66,93.39,1,USD
MAT-00217,2,1000,33.41,34.63,1,USD
MAT-00217,3,1000,154.07,147.03,1,USD
MAT-00217,4,1000,410.56,407.73,1,USD
MAT-00217,5,1000,149.53,142.84,1,USD
MAT-00218,1,1000,231.35,235.56,1,USD
MAT-00218,2,1000,417.68,413.43,1,USD
MAT-00218,3,1000,271.75,283.37,1,USD
MAT-00218,4,1000,453.47,464.39,1,USD
MAT-00218,5,1000,254.83,255.17,1,USD
MAT-00219,1,1000,458.43,438.95,1,USD
MAT-00219,2,1000,418.64,424.46,1,USD
MAT-00219,3,1000,440.31,457.67,1,USD
MAT-00219,4,1000,298.61,308.38,1,USD
MAT-00219,5,1000,60.15,58.31,1,USD
MAT-00220,1,1000,264.52,277.05,1,USD
MAT-00220,2,1000,94.09,94.52,1,USD
MAT-00220,3,1000,369.93,369.61,1,USD
MAT-00220,4,1000,368.3,372.22,1,USD
MAT-00220,5,1000,124.59,123.67,1,USD
MAT-00221,1,1000,414.9,430.45,1,USD
MAT-00221,2,1000,274.29,284.62,1,USD
MAT-00221,3,1000,425.56,411.82,1,USD
MAT-00221,4,1000,343.95,337.71,1,USD
MAT-00221,5,1000,24.29,23.63,1,USD
MAT-00222,1,1000,377.63,394.99,1,USD
MAT-00222,2,1000,21.23,21.84,1,USD
MAT-00222,3,1000,298.42,304.96,1,USD
MAT-00222,4,1000,220.06,224.04,1,USD
MAT-00222,5,1000,497.29,494.98,1,USD
MAT-00223,1,1000,353.05,349.61,1,USD
MAT-00223,2,1000,469.72,457.32,1,USD
MAT-00223,3,1000,208.49,214.33,1,USD
MAT-00223,4,1000,81.81,84.2,1,USD
MAT-00223,5,1000,188.89,179.49,1,USD
